# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['QA1_questionCorrect==QA1_questionCorrect', 'avgLevelTime <= 360'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (18284, 1073)
# Query: QA1_questionCorrect==QA1_questionCorrect, output_shape: (5980, 1073)
# Query: avgLevelTime <= 360, output_shape: (5880, 1073)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['completed', 'totalLevelTime']
# *arg* lvlrange = range(0, 35)
# *arg* finalfeats = ['sum_lvl_0_to_34_completed', 'sum_lvl_0_to_34_totalLevelTime', 'sum_random_complete_count']
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=2, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=3, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessionID,sum_lvl_0_to_34_completed,sum_lvl_0_to_34_totalLevelTime,sum_random_complete_count,label 
20000213133090300,10.0,956.0,2.0,1
20000213133554548,9.0,384.0,7.0,1
20000213134673490,8.0,338.0,3.0,1
20000213144223696,16.0,303.0,0.0,1
20000213151989176,19.0,617.0,0.0,1
20000213153018650,10.0,458.0,5.0,1
20000213161540270,8.0,645.0,3.0,1
20000213172975380,9.0,289.0,7.0,1
20000213180187360,9.0,473.0,0.0,1
20000213180691524,10.0,338.0,7.0,1
20000213180897816,26.0,2298.0,1.0,0
20000213180960380,9.0,340.0,2.0,1
20000213181124764,9.0,524.0,0.0,1
20000213181266620,10.0,425.0,5.0,1
20000213181721676,13.0,730.0,0.0,1
20000213182812200,9.0,678.0,0.0,1
20000213184777944,15.0,551.0,3.0,1
20000213192880350,16.0,688.0,0.0,1
20000213194038096,9.0,667.0,0.0,1
20000213202140430,17.0,518.0,0.0,1
20000213203453950,12.0,498.0,0.0,1
20000213205303924,10.0,422.0,0.0,1
20000213205422776,9.0,537.0,3.0,1
20000213210977140,10.0,561.0,16.0,2
20000213222033200,9.0,151.0,0.0,1
20000213230644544,9.0,516.0,0.0,1
20000213240343468,9.0,675.0,0.0,1
20000213240980628,10.0,933.0,40.0,2
20000213242154170,10.0,525.0,31.0,2
20000213242441016,15.0,555.0,11.0,2
20000213243093904,9.0,575.0,1.0,1
20000213255127976,9.0,175.0,12.0,2
20000213255780056,9.0,214.0,9.0,1
20000213260223536,13.0,370.0,11.0,2
20000213261853972,9.0,193.0,5.0,1
20000213262236190,10.0,552.0,1.0,1
20000213264109930,9.0,545.0,0.0,1
20000213265411760,9.0,715.0,0.0,1
20000213271575780,10.0,540.0,4.0,1
20000213273266680,9.0,468.0,0.0,1
20000213273650220,8.0,318.0,0.0,1
20000213274266040,10.0,606.0,12.0,2
20000213275245750,10.0,255.0,0.0,1
20000213275588344,14.0,697.0,6.0,1
20000213282108310,10.0,509.0,4.0,1
20000213282980856,8.0,515.0,11.0,2
20000213284257710,10.0,608.0,1.0,1
20000213290058640,9.0,284.0,0.0,1
20000213290399536,9.0,466.0,0.0,1
20000213295606144,23.0,1231.0,0.0,0
20000213301737120,17.0,574.0,2.0,1
20000213302462284,20.0,480.0,0.0,1
20000213305344424,10.0,290.0,0.0,1
20000213305707236,10.0,462.0,0.0,1
20000213311048344,10.0,301.0,4.0,1
20000213311124730,8.0,571.0,8.0,1
20000213311348910,17.0,435.0,0.0,1
20000213313784796,8.0,254.0,0.0,1
20000213321364844,9.0,324.0,0.0,1
20000213322374570,14.0,386.0,0.0,1
20000213371193120,10.0,299.0,34.0,2
20000213391149876,9.0,371.0,3.0,1
20000213404973570,10.0,3460.0,0.0,0
20000213412821110,9.0,253.0,8.0,1
20000213425361530,12.0,743.0,0.0,1
20000213433990024,9.0,277.0,6.0,1
20000213440425812,12.0,329.0,0.0,1
20000213441759856,10.0,1084.0,1.0,1
20000213445576450,10.0,362.0,20.0,2
20000213450334000,17.0,632.0,0.0,1
20000213454575590,9.0,767.0,0.0,1
20000213455766212,9.0,851.0,0.0,1
20000213455805856,10.0,384.0,6.0,1
20000213460054252,14.0,619.0,0.0,1
20000213460295030,9.0,685.0,0.0,1
20000213460379104,9.0,211.0,11.0,2
20000213460629624,9.0,800.0,0.0,1
20000213460864090,11.0,808.0,0.0,1
20000213461366900,10.0,849.0,5.0,1
20000213461486450,21.0,1054.0,7.0,0
20000213461531012,14.0,313.0,0.0,1
20000213462540280,15.0,343.0,6.0,1
20000213463683424,17.0,707.0,3.0,1
20000213463911852,10.0,479.0,5.0,1
20000213465510160,9.0,444.0,3.0,1
20000213470008584,9.0,835.0,3.0,1
20000213470110964,12.0,706.0,1.0,1
20000213472485908,9.0,990.0,3.0,1
20000213473282660,13.0,488.0,0.0,1
20000213473903344,10.0,692.0,3.0,1
20000213474070624,9.0,295.0,4.0,1
20000213474632360,10.0,499.0,4.0,1
20000213480415510,10.0,574.0,3.0,1
20000213483580670,14.0,609.0,0.0,1
20000213492456570,11.0,552.0,0.0,1
20000213492697916,10.0,578.0,6.0,1
20000213503416964,10.0,217.0,2.0,1
20000213505452056,24.0,1015.0,14.0,2
20000213523427956,10.0,198.0,4.0,1
20000213531277496,15.0,399.0,0.0,1
20000213531387628,10.0,673.0,5.0,1
20000213534515416,23.0,748.0,7.0,0
20000213535384930,10.0,290.0,0.0,1
20000213540745300,14.0,648.0,1.0,1
20000213571415530,13.0,299.0,8.0,1
20000213581679284,23.0,794.0,0.0,0
20000214003322800,16.0,362.0,0.0,1
20000214020055252,24.0,1072.0,7.0,0
20000214054080000,11.0,432.0,6.0,1
20000214072859990,17.0,679.0,3.0,1
20000214073674732,9.0,301.0,0.0,1
20000214075247550,9.0,337.0,0.0,1
20000214081436856,10.0,299.0,7.0,1
20000214083936988,9.0,661.0,0.0,1
20000214093423296,9.0,310.0,0.0,1
20000214103602776,9.0,439.0,0.0,1
20000214105027916,17.0,404.0,10.0,2
20000214105616776,9.0,457.0,0.0,1
20000214114534444,9.0,215.0,12.0,2
20000214121203376,14.0,356.0,0.0,1
20000214125949884,11.0,455.0,3.0,1
20000214141494170,9.0,714.0,0.0,1
20000214160698770,16.0,644.0,15.0,2
20000214160905224,30.0,2734.0,0.0,0
20000214161877016,21.0,4511.0,3.0,0
20000214162183504,22.0,998.0,10.0,0
20000214162414040,20.0,528.0,0.0,1
20000214162798430,16.0,431.0,0.0,1
20000214162802780,14.0,474.0,20.0,2
20000214163234850,17.0,374.0,29.0,2
20000214165302884,23.0,627.0,8.0,1
20000214170095760,11.0,737.0,8.0,1
20000214170236360,9.0,390.0,2.0,1
20000214171113456,10.0,280.0,5.0,1
20000214172252284,26.0,1573.0,0.0,0
20000214172508496,13.0,1410.0,0.0,0
20000214172595176,10.0,350.0,3.0,1
20000214174318250,16.0,1729.0,2.0,0
20000214174388720,10.0,366.0,3.0,1
20000214174505050,11.0,955.0,0.0,1
20000214174565530,15.0,1030.0,3.0,1
20000214175320950,9.0,619.0,0.0,1
20000214175680140,18.0,674.0,1.0,1
20000214180062720,15.0,802.0,0.0,1
20000214180361924,8.0,304.0,20.0,2
20000214180405708,10.0,1359.0,12.0,2
20000214181057190,10.0,834.0,7.0,1
20000214181241440,14.0,1514.0,0.0,0
20000214181618240,8.0,190.0,11.0,2
20000214182937750,9.0,650.0,0.0,1
20000214183075220,13.0,1133.0,8.0,0
20000214183103480,9.0,912.0,0.0,1
20000214184109630,10.0,533.0,9.0,1
20000214185193784,9.0,839.0,0.0,1
20000214185198464,12.0,1457.0,0.0,0
20000214185498664,12.0,833.0,2.0,1
20000214185943010,9.0,1205.0,5.0,1
20000214191165456,9.0,240.0,0.0,1
20000214191168350,10.0,489.0,1.0,1
20000214191629830,9.0,565.0,0.0,1
20000214202074470,15.0,509.0,4.0,1
20000214202592772,32.0,1055.0,13.0,0
20000214203168028,10.0,686.0,0.0,1
20000214203502548,10.0,695.0,13.0,2
20000214204773004,10.0,291.0,2.0,1
20000214205000930,16.0,468.0,0.0,1
20000214210297256,9.0,474.0,0.0,1
20000214214494010,9.0,240.0,0.0,1
20000214234349864,25.0,1392.0,0.0,0
20000214235305436,9.0,162.0,0.0,1
20000214240729108,11.0,235.0,0.0,1
20000214255031028,9.0,321.0,6.0,1
20000214262718056,9.0,1159.0,1.0,1
20000214273438264,31.0,1301.0,5.0,0
20000214273601020,10.0,808.0,2.0,1
20000214273899610,20.0,733.0,3.0,1
20000214274206020,31.0,1354.0,2.0,0
20000214274616736,17.0,636.0,4.0,1
20000214280008988,11.0,502.0,3.0,1
20000214280013050,9.0,422.0,0.0,1
20000214282548464,9.0,410.0,0.0,1
20000214282746456,10.0,490.0,3.0,1
20000214285501650,14.0,711.0,0.0,1
20000214291180570,10.0,418.0,7.0,1
20000214292517440,15.0,857.0,5.0,1
20000214293561824,10.0,516.0,0.0,1
20000214300059740,15.0,674.0,4.0,1
20000214310244388,9.0,482.0,0.0,1
20000214313003630,9.0,277.0,0.0,1
20000214313480308,9.0,369.0,0.0,1
20000214320370304,9.0,1564.0,0.0,0
20000214320647996,11.0,1557.0,0.0,0
20000214320719650,9.0,1594.0,0.0,0
20000214320915704,8.0,1385.0,0.0,0
20000214321215820,9.0,516.0,0.0,1
20000214321265824,15.0,1005.0,21.0,2
20000214321395896,14.0,1545.0,0.0,0
20000214324258876,10.0,244.0,1.0,1
20000214325443068,10.0,241.0,0.0,1
20000214331955464,9.0,275.0,0.0,1
20000214334869164,9.0,184.0,0.0,1
20000214341577284,9.0,374.0,2.0,1
20000214342743516,14.0,724.0,22.0,2
20000214351137244,21.0,1066.0,0.0,0
20000214362061784,10.0,239.0,0.0,1
20000214365646750,14.0,1329.0,0.0,0
20000214373308540,25.0,1106.0,0.0,0
20000214375680290,21.0,706.0,7.0,1
20000214380295096,12.0,574.0,4.0,1
20000214385838664,27.0,1263.0,1.0,0
20000214391133576,9.0,252.0,0.0,1
20000214393365584,25.0,1156.0,2.0,0
20000214394371988,9.0,292.0,2.0,1
20000214394637724,10.0,395.0,10.0,1
20000214403360056,10.0,366.0,5.0,1
20000214412468344,10.0,724.0,3.0,1
20000214413735012,17.0,1415.0,0.0,0
20000214414941130,12.0,609.0,2.0,1
20000214420456210,9.0,298.0,16.0,2
20000214424312264,15.0,486.0,10.0,2
20000214430632290,9.0,653.0,2.0,1
20000214440653504,11.0,357.0,9.0,1
20000214440909412,23.0,350.0,0.0,1
20000214460370124,19.0,523.0,0.0,1
20000214464717290,14.0,517.0,1.0,1
20000214465339856,9.0,182.0,9.0,1
20000214471600044,10.0,306.0,0.0,1
20000214473049544,10.0,339.0,15.0,2
20000214522191704,11.0,368.0,2.0,1
20000214522645850,7.0,203.0,0.0,1
20000214533975120,9.0,227.0,0.0,1
20000214541307776,9.0,286.0,0.0,1
20000214552795996,9.0,410.0,10.0,1
20000214555229256,9.0,439.0,9.0,1
20000214565786230,9.0,647.0,0.0,1
20000214573844844,9.0,609.0,16.0,2
20000214574529504,9.0,433.0,5.0,1
20000214591022224,9.0,585.0,0.0,1
20000214591158296,10.0,342.0,0.0,1
20000214591439824,9.0,468.0,2.0,1
20000214592365652,10.0,394.0,3.0,1
20000214592378270,9.0,411.0,2.0,1
20000214593256720,9.0,409.0,0.0,1
20000215001018090,10.0,293.0,2.0,1
20000215012042496,10.0,249.0,22.0,2
20000215022436596,10.0,294.0,14.0,2
20000215030231372,9.0,263.0,0.0,1
20000215041794416,10.0,242.0,1.0,1
20000215051548444,14.0,343.0,1.0,1
20000215053798796,10.0,393.0,1.0,1
20000215055662960,7.0,398.0,0.0,1
20000215060108456,10.0,442.0,4.0,1
20000215060851056,9.0,374.0,0.0,1
20000215061661670,10.0,437.0,2.0,1
20000215062913636,10.0,439.0,1.0,1
20000215063055420,10.0,200.0,5.0,1
20000215081669810,11.0,224.0,2.0,1
20000215085489130,10.0,374.0,5.0,1
20000215091369470,9.0,259.0,0.0,1
20000215162457350,9.0,525.0,0.0,1
20000215164291200,9.0,475.0,0.0,1
20000215165195260,10.0,234.0,15.0,2
20000215165457692,10.0,531.0,2.0,1
20000215171677468,12.0,393.0,0.0,1
20000215173972510,23.0,1067.0,3.0,0
20000215180037436,23.0,687.0,2.0,1
20000215180506956,16.0,707.0,0.0,1
20000215180773130,9.0,134.0,5.0,1
20000215181478790,12.0,447.0,4.0,1
20000215181599736,14.0,722.0,0.0,1
20000215181649796,9.0,524.0,0.0,1
20000215182188840,14.0,412.0,2.0,1
20000215184763040,10.0,441.0,0.0,1
20000215185635330,11.0,724.0,1.0,1
20000215190091332,9.0,473.0,0.0,1
20000215191475356,8.0,533.0,0.0,1
20000215192393424,10.0,579.0,2.0,1
20000215194275290,10.0,239.0,4.0,1
20000215200975650,9.0,474.0,2.0,1
20000215204987708,9.0,159.0,0.0,1
20000215220598300,9.0,237.0,0.0,1
20000215221737310,10.0,173.0,12.0,2
20000215222039390,9.0,554.0,0.0,1
20000215230415176,10.0,367.0,0.0,1
20000215232345570,11.0,374.0,0.0,1
20000215233405784,10.0,341.0,0.0,1
20000215235605790,14.0,535.0,0.0,1
20000215253708948,14.0,528.0,0.0,1
20000215321015770,11.0,346.0,2.0,1
20000215535308840,14.0,501.0,0.0,1
20000215563618816,12.0,487.0,0.0,1
20000215582274764,16.0,703.0,2.0,1
20000215590911816,16.0,692.0,1.0,1
20000216114185344,23.0,349.0,0.0,1
20000216151881860,9.0,1371.0,0.0,0
20000216355951810,10.0,329.0,2.0,1
20000216373440176,20.0,4633.0,0.0,0
20000216390712770,19.0,966.0,1.0,0
20000216441517480,27.0,1189.0,0.0,0
20000216581819772,14.0,755.0,0.0,1
20000217023498900,9.0,488.0,0.0,1
20000217040854680,10.0,431.0,4.0,1
20000217050577516,9.0,161.0,0.0,1
20000217053447268,14.0,1242.0,13.0,2
20000217101191864,10.0,257.0,25.0,2
20000217113460660,9.0,179.0,0.0,1
20000217134359068,18.0,326.0,0.0,1
20000217485493476,16.0,432.0,6.0,1
20000217491743976,10.0,208.0,86.0,2
20000217550481300,9.0,444.0,0.0,1
20000217572439830,20.0,597.0,13.0,2
20000217575651070,13.0,287.0,0.0,1
20000218115179732,10.0,291.0,2.0,1
20000218193959576,10.0,613.0,1.0,1
20000218273214430,10.0,251.0,0.0,1
20000218483137430,9.0,229.0,0.0,1
20000218531348252,15.0,1189.0,0.0,0
20000218535524860,8.0,239.0,0.0,1
20000219101294080,10.0,230.0,2.0,1
20000219244834604,10.0,212.0,4.0,1
20000219245237044,10.0,184.0,0.0,1
20000219251165350,10.0,255.0,6.0,1
20000219333696530,14.0,696.0,1.0,1
20000219492284200,33.0,985.0,15.0,2
20000219590214690,22.0,1872.0,4.0,0
20000220030163820,9.0,1874.0,0.0,0
20000220105268056,9.0,249.0,0.0,1
20000220153280804,12.0,560.0,3.0,1
20000220153583296,24.0,333.0,0.0,1
20000220215396576,29.0,2212.0,0.0,0
20000220300240260,20.0,1340.0,0.0,0
20000220584534850,10.0,866.0,5.0,1
20000220593526496,10.0,236.0,5.0,1
20000221104559172,9.0,253.0,0.0,1
20000222041548210,9.0,382.0,5.0,1
20000304280415924,15.0,538.0,0.0,1
20000306454914830,13.0,993.0,1.0,1
20000307125047544,14.0,595.0,0.0,1
20000307234107920,10.0,467.0,2.0,1
20000307294075304,10.0,219.0,3.0,1
20000307324629216,13.0,349.0,0.0,1
20000307361311924,13.0,357.0,0.0,1
20000307555411960,9.0,355.0,1.0,1
20000307571513330,10.0,162.0,6.0,1
20000308074706068,10.0,207.0,0.0,1
20000308083418790,10.0,314.0,0.0,1
20000308173279892,15.0,406.0,0.0,1
20000308192270250,9.0,145.0,0.0,1
20000308220144824,14.0,652.0,4.0,1
20000308362463532,10.0,166.0,1.0,1
20000308373693200,14.0,655.0,10.0,2
20000308402072490,18.0,366.0,6.0,1
20000308413681850,10.0,257.0,1.0,1
20000308471074670,14.0,873.0,9.0,1
20000308475599796,11.0,388.0,2.0,1
20000308513384964,14.0,558.0,0.0,1
20000308520333516,9.0,296.0,1.0,1
20000308523438970,15.0,399.0,0.0,1
20000308533357980,14.0,235.0,0.0,1
20000308540012624,9.0,161.0,0.0,1
20000309015403680,10.0,295.0,13.0,2
20000309025180356,10.0,482.0,2.0,1
20000309042750240,9.0,280.0,0.0,1
20000309044306904,10.0,152.0,11.0,2
20000309051823876,14.0,1159.0,0.0,0
20000309053111890,23.0,900.0,2.0,0
20000309054405664,14.0,1121.0,0.0,1
20000309060422376,9.0,660.0,5.0,1
20000309060626370,10.0,449.0,9.0,1
20000309062079196,9.0,168.0,0.0,1
20000309062568188,10.0,190.0,3.0,1
20000309062573896,9.0,185.0,0.0,1
20000309064083176,11.0,708.0,4.0,1
20000309080759330,9.0,253.0,7.0,1
20000309084387580,12.0,317.0,2.0,1
20000309095958650,10.0,325.0,2.0,1
20000309102753810,9.0,452.0,0.0,1
20000309105431864,10.0,497.0,7.0,1
20000309124122640,9.0,191.0,0.0,1
20000309133152868,24.0,1157.0,0.0,0
20000309134635360,22.0,847.0,0.0,0
20000309135136680,9.0,917.0,8.0,1
20000309140043204,9.0,228.0,5.0,1
20000309142384004,26.0,921.0,2.0,0
20000309142505610,10.0,268.0,0.0,1
20000309143962600,33.0,1727.0,22.0,2
20000309144147320,14.0,456.0,0.0,1
20000309145380790,10.0,195.0,12.0,2
20000309145982040,13.0,741.0,10.0,2
20000309145991440,23.0,985.0,0.0,0
20000309152416908,22.0,923.0,4.0,0
20000309152881616,15.0,604.0,7.0,1
20000309154860628,12.0,646.0,8.0,1
20000309161590996,15.0,665.0,18.0,2
20000309161741564,24.0,912.0,2.0,0
20000309165779264,15.0,354.0,10.0,1
20000309165833116,18.0,681.0,13.0,2
20000309170229990,21.0,814.0,0.0,1
20000309172509420,15.0,355.0,2.0,1
20000309182381960,25.0,1046.0,0.0,0
20000309191759976,10.0,202.0,6.0,1
20000309194649460,9.0,237.0,0.0,1
20000309210000776,25.0,853.0,0.0,0
20000309234608240,10.0,646.0,6.0,1
20000309234615228,9.0,263.0,3.0,1
20000309252965270,9.0,330.0,0.0,1
20000309262023584,10.0,1833.0,11.0,0
20000309281807028,9.0,227.0,3.0,1
20000309292239628,10.0,390.0,3.0,1
20000309312637180,10.0,213.0,6.0,1
20000309314780390,10.0,243.0,0.0,1
20000309322152490,9.0,275.0,0.0,1
20000309360767092,9.0,175.0,0.0,1
20000309380869064,28.0,645.0,1.0,0
20000309400610380,9.0,755.0,7.0,1
20000309402331236,19.0,451.0,0.0,1
20000309404143420,10.0,299.0,1.0,1
20000309421169104,14.0,803.0,7.0,1
20000309425428200,9.0,954.0,1.0,1
20000309425523212,10.0,335.0,16.0,2
20000309425551030,10.0,821.0,5.0,1
20000309425879716,9.0,407.0,0.0,1
20000309425948240,9.0,333.0,0.0,1
20000309430606510,10.0,371.0,3.0,1
20000309431077870,10.0,440.0,1.0,1
20000309431254708,9.0,248.0,0.0,1
20000309433596790,8.0,307.0,1.0,1
20000309433616052,11.0,2354.0,4.0,0
20000309444253144,10.0,431.0,0.0,1
20000309450160990,11.0,370.0,5.0,1
20000309450521844,10.0,212.0,5.0,1
20000309470054056,10.0,262.0,3.0,1
20000309510455784,10.0,421.0,7.0,1
20000309521431860,10.0,266.0,11.0,2
20000309523879740,19.0,640.0,5.0,1
20000309524378388,28.0,978.0,9.0,0
20000309524487880,25.0,721.0,8.0,0
20000309525423540,15.0,557.0,15.0,2
20000309525463470,26.0,1212.0,4.0,0
20000309525566124,9.0,255.0,23.0,2
20000309525860776,23.0,1111.0,9.0,0
20000309525889264,14.0,935.0,13.0,2
20000309530272668,10.0,234.0,29.0,2
20000309530620816,30.0,1379.0,1.0,0
20000309530886760,16.0,1429.0,5.0,0
20000309531540724,26.0,1114.0,0.0,0
20000309532064144,10.0,214.0,2.0,1
20000309532847772,22.0,1496.0,0.0,0
20000309533757320,9.0,1071.0,0.0,1
20000309533775384,14.0,503.0,0.0,1
20000309534733204,16.0,866.0,14.0,2
20000309544636424,10.0,705.0,1.0,1
20000309555072670,10.0,263.0,1.0,1
20000309565892904,9.0,574.0,0.0,1
20000309572835804,15.0,1836.0,3.0,0
20000309575884430,17.0,584.0,12.0,2
20000309592032412,10.0,1399.0,12.0,2
20000310005118864,10.0,659.0,7.0,1
20000310011999300,8.0,468.0,0.0,1
20000310012394776,9.0,281.0,7.0,1
20000310014132396,25.0,1054.0,4.0,0
20000310015216664,9.0,575.0,0.0,1
20000310024361216,17.0,346.0,11.0,2
20000310031164428,12.0,1690.0,1.0,0
20000310045160240,9.0,339.0,0.0,1
20000310052512590,10.0,381.0,1.0,1
20000310060763990,14.0,315.0,2.0,1
20000310061240744,18.0,309.0,0.0,1
20000310063279716,10.0,377.0,3.0,1
20000310064707200,9.0,326.0,3.0,1
20000310065729344,10.0,395.0,1.0,1
20000310072100270,9.0,459.0,0.0,1
20000310072785410,9.0,331.0,1.0,1
20000310072864040,9.0,1272.0,0.0,1
20000310074626100,10.0,302.0,3.0,1
20000310080847150,14.0,290.0,0.0,1
20000310081321256,9.0,338.0,0.0,1
20000310083575920,10.0,185.0,21.0,2
20000310084005790,10.0,230.0,1.0,1
20000310093495504,9.0,265.0,0.0,1
20000310102605320,33.0,728.0,5.0,0
20000310122680956,10.0,692.0,0.0,1
20000310130389750,16.0,880.0,0.0,1
20000310131458280,10.0,1030.0,0.0,1
20000310143864896,9.0,539.0,0.0,1
20000310151508564,9.0,360.0,4.0,1
20000310155262430,29.0,491.0,0.0,1
20000310160668110,9.0,613.0,0.0,1
20000310162110940,9.0,214.0,0.0,1
20000310163136570,16.0,340.0,4.0,1
20000310165991372,10.0,299.0,17.0,2
20000310170769376,9.0,596.0,6.0,1
20000310180862200,10.0,567.0,2.0,1
20000310184239590,9.0,443.0,10.0,1
20000310184918372,10.0,624.0,8.0,1
20000310185600470,9.0,438.0,7.0,1
20000310190809384,22.0,675.0,0.0,1
20000310190920336,15.0,211.0,17.0,2
20000310191406812,10.0,469.0,2.0,1
20000310192163624,9.0,286.0,0.0,1
20000310192191240,14.0,575.0,0.0,1
20000310192502616,20.0,668.0,0.0,1
20000310193861616,11.0,682.0,2.0,1
20000310194686244,23.0,505.0,0.0,1
20000310194974596,9.0,258.0,7.0,1
20000310195224756,10.0,345.0,11.0,2
20000310200474060,10.0,545.0,0.0,1
20000310200676308,9.0,238.0,12.0,2
20000310201788484,15.0,404.0,11.0,2
20000310201972596,14.0,325.0,5.0,1
20000310202134784,13.0,688.0,0.0,1
20000310202290070,9.0,163.0,7.0,1
20000310202929864,10.0,290.0,6.0,1
20000310203357930,14.0,315.0,0.0,1
20000310210804640,16.0,400.0,8.0,1
20000310213003600,10.0,396.0,4.0,1
20000310214438184,13.0,223.0,0.0,1
20000310221009536,29.0,793.0,0.0,0
20000310223156520,9.0,808.0,0.0,1
20000310223775636,9.0,513.0,3.0,1
20000310230179364,10.0,186.0,0.0,1
20000310234794850,10.0,385.0,3.0,1
20000310242059250,11.0,465.0,4.0,1
20000310243468692,12.0,653.0,0.0,1
20000310245496756,9.0,501.0,3.0,1
20000310245633200,10.0,375.0,10.0,1
20000310250147690,10.0,263.0,9.0,1
20000310251086590,14.0,555.0,0.0,1
20000310251406980,10.0,268.0,7.0,1
20000310251915960,10.0,476.0,0.0,1
20000310251990096,10.0,317.0,4.0,1
20000310252395540,10.0,239.0,12.0,2
20000310262948068,9.0,573.0,0.0,1
20000310265655412,9.0,297.0,4.0,1
20000310275885160,9.0,241.0,5.0,1
20000310291245708,12.0,493.0,15.0,2
20000310291966610,9.0,448.0,10.0,1
20000310292101210,15.0,635.0,13.0,2
20000310292858136,21.0,1033.0,0.0,0
20000310293124176,11.0,388.0,13.0,2
20000310295223612,29.0,1057.0,0.0,0
20000310295912384,20.0,843.0,0.0,1
20000310300133940,18.0,1120.0,0.0,0
20000310301061320,10.0,370.0,22.0,2
20000310301536904,12.0,1032.0,0.0,1
20000310301640824,20.0,809.0,9.0,0
20000310301681440,9.0,885.0,2.0,1
20000310301821970,24.0,1127.0,0.0,0
20000310301879384,7.0,330.0,8.0,1
20000310302033316,9.0,748.0,3.0,1
20000310302564796,19.0,670.0,10.0,2
20000310304745028,10.0,931.0,5.0,1
20000310305435290,21.0,824.0,5.0,0
20000310311940844,10.0,345.0,11.0,2
20000310311964972,9.0,322.0,0.0,1
20000310314040544,14.0,714.0,0.0,1
20000310322265296,9.0,389.0,0.0,1
20000310323556136,14.0,486.0,0.0,1
20000310325441470,10.0,221.0,13.0,2
20000310332742584,31.0,1039.0,2.0,0
20000310332814684,9.0,934.0,0.0,1
20000310340017496,27.0,723.0,17.0,2
20000310341559228,10.0,197.0,2.0,1
20000310352520720,30.0,914.0,0.0,0
20000310360292220,24.0,751.0,0.0,0
20000310361286170,12.0,352.0,0.0,1
20000310390248780,10.0,503.0,0.0,1
20000310390963656,10.0,231.0,7.0,1
20000310401404000,15.0,596.0,2.0,1
20000310411908830,9.0,218.0,0.0,1
20000310412970296,9.0,190.0,0.0,1
20000310420340250,10.0,397.0,1.0,1
20000310421329256,9.0,427.0,0.0,1
20000310423566880,9.0,406.0,0.0,1
20000310451408930,10.0,168.0,5.0,1
20000310451472804,10.0,379.0,10.0,1
20000310452435064,10.0,150.0,17.0,2
20000310452577936,12.0,545.0,1.0,1
20000310452836876,10.0,154.0,11.0,2
20000310453195132,10.0,184.0,5.0,1
20000310454002970,9.0,412.0,0.0,1
20000310454050516,12.0,442.0,0.0,1
20000310455109800,10.0,283.0,1.0,1
20000310455899532,10.0,273.0,0.0,1
20000310460091884,10.0,196.0,3.0,1
20000310461166224,9.0,591.0,0.0,1
20000310461653508,14.0,360.0,0.0,1
20000310462095544,9.0,253.0,1.0,1
20000310465279884,9.0,587.0,0.0,1
20000310471694230,8.0,382.0,0.0,1
20000310471890510,8.0,489.0,8.0,1
20000310490019190,10.0,351.0,5.0,1
20000310490577630,18.0,1083.0,0.0,0
20000310491615950,21.0,957.0,0.0,0
20000310495247780,13.0,596.0,12.0,2
20000310495456844,15.0,530.0,7.0,1
20000310495580876,24.0,1859.0,0.0,0
20000310500193030,20.0,1129.0,0.0,0
20000310500316220,10.0,735.0,13.0,2
20000310500438044,10.0,483.0,0.0,1
20000310500669660,26.0,885.0,5.0,0
20000310500704840,14.0,574.0,5.0,1
20000310500915496,10.0,258.0,13.0,2
20000310500920344,10.0,753.0,3.0,1
20000310501280020,14.0,766.0,1.0,1
20000310501337948,10.0,403.0,14.0,2
20000310501877880,10.0,321.0,1.0,1
20000310501922696,14.0,400.0,0.0,1
20000310501925880,10.0,382.0,33.0,2
20000310502204080,10.0,715.0,2.0,1
20000310502273180,22.0,1039.0,0.0,0
20000310502456924,20.0,1036.0,0.0,0
20000310503873910,30.0,2621.0,0.0,0
20000310504945536,10.0,308.0,0.0,1
20000310510090156,14.0,751.0,0.0,1
20000310510269100,9.0,279.0,12.0,2
20000310511905270,10.0,209.0,6.0,1
20000310512377884,16.0,901.0,0.0,1
20000310514404444,13.0,3091.0,0.0,0
20000310514640350,9.0,173.0,0.0,1
20000310515292188,11.0,1231.0,5.0,0
