# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['sessionDurationInSecs < 2700', 'lvl0_durationInSecs > 0', '((lvl0_finalScore != lvl0_finalScore) | (lvl0_completesCount != lvl0_completesCount) | ~((lvl0_finalScore == 0) & (lvl0_completesCount > 0)))', '((lvl1_finalScore != lvl1_finalScore) | (lvl1_completesCount != lvl1_completesCount) | ~((lvl1_finalScore == 0) & (lvl1_completesCount > 0)))', '((lvl2_finalScore != lvl2_finalScore) | (lvl2_completesCount != lvl2_completesCount) | ~((lvl2_finalScore == 0) & (lvl2_completesCount > 0)))', '((lvl3_finalScore != lvl3_finalScore) | (lvl3_completesCount != lvl3_completesCount) | ~((lvl3_finalScore == 0) & (lvl3_completesCount > 0)))', '((lvl4_finalScore != lvl4_finalScore) | (lvl4_completesCount != lvl4_completesCount) | ~((lvl4_finalScore == 0) & (lvl4_completesCount > 0)))', '((lvl5_finalScore != lvl5_finalScore) | (lvl5_completesCount != lvl5_completesCount) | ~((lvl5_finalScore == 0) & (lvl5_completesCount > 0)))', '((lvl6_finalScore != lvl6_finalScore) | (lvl6_completesCount != lvl6_completesCount) | ~((lvl6_finalScore == 0) & (lvl6_completesCount > 0)))', '((lvl7_finalScore != lvl7_finalScore) | (lvl7_completesCount != lvl7_completesCount) | ~((lvl7_finalScore == 0) & (lvl7_completesCount > 0)))', '((lvl8_finalScore != lvl8_finalScore) | (lvl8_completesCount != lvl8_completesCount) | ~((lvl8_finalScore == 0) & (lvl8_completesCount > 0)))'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (9513, 114)
# Query: sessionDurationInSecs < 2700, output_shape: (9299, 114)
# Query: lvl0_durationInSecs > 0, output_shape: (6868, 114)
# Query: ((lvl0_finalScore != lvl0_finalScore) | (lvl0_completesCount != lvl0_completesCount) | ~((lvl0_finalScore == 0) & (lvl0_completesCount > 0))), output_shape: (6007, 114)
# Query: ((lvl1_finalScore != lvl1_finalScore) | (lvl1_completesCount != lvl1_completesCount) | ~((lvl1_finalScore == 0) & (lvl1_completesCount > 0))), output_shape: (5980, 114)
# Query: ((lvl2_finalScore != lvl2_finalScore) | (lvl2_completesCount != lvl2_completesCount) | ~((lvl2_finalScore == 0) & (lvl2_completesCount > 0))), output_shape: (5944, 114)
# Query: ((lvl3_finalScore != lvl3_finalScore) | (lvl3_completesCount != lvl3_completesCount) | ~((lvl3_finalScore == 0) & (lvl3_completesCount > 0))), output_shape: (5922, 114)
# Query: ((lvl4_finalScore != lvl4_finalScore) | (lvl4_completesCount != lvl4_completesCount) | ~((lvl4_finalScore == 0) & (lvl4_completesCount > 0))), output_shape: (5871, 114)
# Query: ((lvl5_finalScore != lvl5_finalScore) | (lvl5_completesCount != lvl5_completesCount) | ~((lvl5_finalScore == 0) & (lvl5_completesCount > 0))), output_shape: (5854, 114)
# Query: ((lvl6_finalScore != lvl6_finalScore) | (lvl6_completesCount != lvl6_completesCount) | ~((lvl6_finalScore == 0) & (lvl6_completesCount > 0))), output_shape: (5854, 114)
# Query: ((lvl7_finalScore != lvl7_finalScore) | (lvl7_completesCount != lvl7_completesCount) | ~((lvl7_finalScore == 0) & (lvl7_completesCount > 0))), output_shape: (5854, 114)
# Query: ((lvl8_finalScore != lvl8_finalScore) | (lvl8_completesCount != lvl8_completesCount) | ~((lvl8_finalScore == 0) & (lvl8_completesCount > 0))), output_shape: (5796, 114)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['completesCount', 'finalScore']
# *arg* lvlrange = range(0, 9)
# *arg* finalfeats = ['sessionDurationInSecs', 'sum_lvl_0_to_8_completesCount', 'sum_lvl_0_to_8_finalScore']

sessionID,sessionDurationInSecs,sum_lvl_0_to_8_completesCount,sum_lvl_0_to_8_finalScore 
20000113505140796,260.0,3.0,96.0
20000113524268556,87.0,1.0,36.0
20000113543653492,633.0,6.0,66.0
20000113543749144,488.0,8.0,164.0
20000113562442080,31.0,0.0,0.0
20000113563064830,389.0,4.0,112.0
20000113563930468,26.0,0.0,0.0
20000113565755844,818.0,4.0,180.0
20000113570840850,428.0,7.0,302.0
20000113570878100,437.0,5.0,132.0
20000113571536204,157.0,4.0,120.0
20000113573005050,140.0,4.0,18.0
20000113574350700,345.0,6.0,132.0
20000113584156356,1215.0,11.0,164.0
20000113585431570,773.0,5.0,220.0
20000113592455370,91.0,2.0,66.0
20000113593680290,528.0,10.0,439.0
20000113594513530,1173.0,8.0,187.0
20000113595775744,401.0,9.0,237.0
20000114001102932,216.0,3.0,78.0
20000114001113430,777.0,8.0,183.0
20000114001584810,299.0,6.0,66.0
20000114010838130,1075.0,13.0,511.0
20000114023107196,260.0,7.0,36.0
20000114024039264,144.0,3.0,56.0
20000114025195216,79.0,1.0,14.0
20000114030963060,94.0,2.0,36.0
20000114032118784,779.0,7.0,114.0
20000114044724904,204.0,2.0,40.0
20000114045312720,655.0,12.0,575.0
20000114073299704,254.0,5.0,66.0
20000114073387590,812.0,6.0,610.0
20000114093674788,9.0,0.0,0.0
20000114100169988,100.0,1.0,36.0
20000114121340936,152.0,2.0,36.0
20000114133697144,206.0,5.0,66.0
20000114142794396,126.0,2.0,66.0
20000114145674990,134.0,4.0,2.0
20000114172111590,142.0,1.0,36.0
20000114202340790,285.0,5.0,284.0
20000114211778310,421.0,5.0,212.0
20000114223395310,475.0,2.0,12.0
20000114235933860,953.0,11.0,246.0
20000114250981708,1569.0,9.0,164.0
20000114260653870,126.0,2.0,26.0
20000114262998084,659.0,13.0,288.0
20000114284637644,85.0,2.0,20.0
20000114301579970,27.0,1.0,2.0
20000114314690936,527.0,7.0,56.0
20000114325406784,325.0,6.0,85.0
20000114334409588,555.0,6.0,114.0
20000114354562836,102.0,1.0,16.0
20000114364704308,317.0,3.0,66.0
20000114370463000,296.0,6.0,78.0
20000114373458640,40.0,1.0,12.0
20000114411044190,724.0,6.0,336.0
20000114415288610,417.0,5.0,176.0
20000114422159150,675.0,6.0,156.0
20000114423066350,240.0,5.0,180.0
20000114425334370,831.0,6.0,96.0
20000114450140944,94.0,2.0,43.0
20000114451800110,191.0,3.0,96.0
20000114453408590,884.0,5.0,254.0
20000114455822290,1250.0,9.0,255.0
20000114460117340,402.0,4.0,150.0
20000114460479764,409.0,4.0,96.0
20000114465677880,127.0,2.0,36.0
20000114472138536,54.0,2.0,66.0
20000114475329080,63.0,1.0,36.0
20000114482323456,217.0,4.0,44.0
20000114495128510,264.0,4.0,4.0
20000114500173628,301.0,4.0,96.0
20000114523438028,329.0,6.0,162.0
20000114532847504,340.0,5.0,132.0
20000114533597056,260.0,4.0,76.0
20000114535514504,133.0,3.0,36.0
20000114542417132,227.0,2.0,66.0
20000114543694136,422.0,3.0,74.0
20000114543880056,195.0,3.0,96.0
20000114552932316,483.0,5.0,132.0
20000114560001776,109.0,5.0,3.0
20000114560752250,236.0,2.0,66.0
20000114564078440,1569.0,4.0,132.0
20000114571318770,365.0,5.0,288.0
20000114580707280,132.0,2.0,66.0
20000114580924984,101.0,1.0,36.0
20000114583675310,296.0,5.0,232.0
20000114595400996,76.0,2.0,66.0
20000115001450892,253.0,3.0,66.0
20000115064911136,936.0,7.0,156.0
20000115065313852,289.0,5.0,140.0
20000115074436770,392.0,5.0,180.0
20000115075564188,42.0,1.0,3.0
20000115080829950,471.0,0.0,0.0
20000115082889150,749.0,6.0,270.0
20000115084886896,53.0,0.0,0.0
20000115091784332,226.0,3.0,4.0
20000115091917800,258.0,4.0,15.0
20000115092534920,431.0,5.0,284.0
20000115094673780,389.0,4.0,45.0
20000115103308796,495.0,5.0,204.0
20000115104087056,997.0,10.0,389.0
20000115105644550,638.0,10.0,252.0
20000115105929460,1003.0,7.0,321.0
20000115120556956,307.0,4.0,56.0
20000115123730900,710.0,8.0,132.0
20000115125319690,360.0,7.0,120.0
20000115125529870,344.0,3.0,96.0
20000115130668180,90.0,1.0,36.0
20000115131737012,54.0,0.0,0.0
20000115143478664,702.0,12.0,180.0
20000115144344464,575.0,0.0,0.0
20000115154571668,515.0,5.0,132.0
20000115154848616,528.0,7.0,170.0
20000115160622530,74.0,2.0,6.0
20000115161985724,714.0,9.0,252.0
20000115162263156,280.0,2.0,36.0
20000115163516336,236.0,2.0,66.0
20000115174474510,115.0,2.0,36.0
20000115175341256,90.0,2.0,36.0
20000115184957664,159.0,4.0,36.0
20000115192616230,997.0,10.0,257.0
20000115192836080,1081.0,9.0,197.0
20000115200021376,213.0,3.0,96.0
20000115200039772,1004.0,6.0,132.0
20000115213983984,788.0,5.0,96.0
20000115215885356,259.0,5.0,78.0
20000115221382380,426.0,3.0,96.0
20000115243145960,793.0,6.0,153.0
20000115245017650,476.0,0.0,0.0
20000115270029030,1049.0,6.0,132.0
20000115272507868,71.0,1.0,36.0
20000115282197228,563.0,5.0,96.0
20000115311787960,861.0,9.0,354.0
20000115323873796,171.0,4.0,132.0
20000115335708828,714.0,7.0,294.0
20000115341066876,270.0,3.0,96.0
20000115355027790,107.0,4.0,2.0
20000115355796810,143.0,3.0,6.0
20000115381733136,114.0,1.0,36.0
20000115382437556,428.0,9.0,236.0
20000115405126284,801.0,4.0,66.0
20000115410602704,201.0,2.0,36.0
20000115414589016,222.0,2.0,6.0
20000115425214636,115.0,4.0,4.0
20000115445604956,294.0,5.0,96.0
20000115450856136,110.0,1.0,14.0
20000115463208170,39.0,1.0,2.0
20000115491832804,792.0,11.0,476.0
20000115494215370,866.0,10.0,271.0
20000115544310990,1362.0,17.0,298.0
20000115544808104,645.0,3.0,66.0
20000115561826720,486.0,5.0,132.0
20000115584994320,1891.0,16.0,461.0
20000116011738136,50.0,2.0,12.0
20000116102826664,798.0,9.0,370.0
20000116215540820,68.0,2.0,2.0
20000116234611630,333.0,5.0,152.0
20000116254475588,566.0,12.0,351.0
20000116282044750,116.0,2.0,66.0
20000116355666056,35.0,1.0,36.0
20000116361884010,847.0,8.0,326.0
20000116380880576,137.0,3.0,96.0
20000116383634170,947.0,12.0,224.0
20000116450306464,1125.0,7.0,271.0
20000116494842750,648.0,9.0,331.0
20000116512587304,399.0,4.0,180.0
20000116551239150,1069.0,10.0,555.0
20000116582740330,382.0,2.0,66.0
20000117000174600,38.0,1.0,20.0
20000117145782136,1173.0,9.0,202.0
20000117223111640,190.0,3.0,78.0
20000117283907010,683.0,9.0,516.0
20000117370119564,543.0,6.0,213.0
20000117415636344,760.0,0.0,0.0
20000117553876530,76.0,3.0,16.0
20000117573347340,940.0,9.0,308.0
20000118033913060,385.0,8.0,76.0
20000118100168490,879.0,11.0,352.0
20000118122205290,354.0,3.0,77.0
20000118150207384,758.0,7.0,121.0
20000118184192824,826.0,3.0,96.0
20000118224939076,197.0,3.0,66.0
20000118392792570,264.0,4.0,96.0
20000118433080228,198.0,3.0,96.0
20000118573548784,858.0,4.0,164.0
20000118583788090,236.0,4.0,136.0
20000118590499330,302.0,3.0,66.0
20000119050706444,109.0,4.0,36.0
20000119104326230,799.0,4.0,387.0
20000119251470068,1720.0,15.0,1010.0
20000119322008000,234.0,6.0,66.0
20000119445142504,189.0,3.0,66.0
20000119473074740,127.0,0.0,0.0
20000119552231656,512.0,8.0,132.0
20000120101586204,168.0,0.0,0.0
20000120112514372,118.0,2.0,66.0
20000120183569630,240.0,4.0,20.0
20000120241717068,1792.0,8.0,164.0
20000120325931810,87.0,1.0,36.0
20000120332931224,91.0,2.0,66.0
20000120460063550,213.0,8.0,55.0
20000120511272164,96.0,1.0,12.0
20000121031755924,365.0,7.0,85.0
20000121191654584,96.0,2.0,66.0
20000121370619104,126.0,0.0,0.0
20000121431840004,197.0,4.0,74.0
20000121474506940,868.0,8.0,128.0
20000121481073104,817.0,11.0,247.0
20000122190606740,106.0,4.0,180.0
20000200000550052,1057.0,16.0,726.0
20000202305328504,125.0,2.0,66.0
20000203585323796,1516.0,9.0,567.0
20000206570915076,220.0,3.0,85.0
20000207093583570,2535.0,9.0,725.0
20000207534312000,262.0,6.0,170.0
20000208000511030,531.0,6.0,54.0
20000208034960790,44.0,1.0,2.0
20000208080414520,260.0,2.0,66.0
20000208082044692,566.0,6.0,344.0
20000208101220336,277.0,0.0,0.0
20000208103085156,152.0,3.0,4.0
20000208112369630,1100.0,15.0,572.0
20000208123970110,355.0,3.0,84.0
20000208142543090,300.0,4.0,54.0
20000208184797548,642.0,7.0,132.0
20000208205086148,2103.0,6.0,155.0
20000208214689600,60.0,1.0,36.0
20000208222930020,70.0,2.0,26.0
20000208230190180,138.0,1.0,36.0
20000208234090176,485.0,5.0,121.0
20000208240848064,113.0,1.0,4.0
20000208244849616,365.0,4.0,47.0
20000208250858796,634.0,13.0,120.0
20000208253959610,1994.0,11.0,321.0
20000208264677204,520.0,6.0,96.0
20000208283841764,2227.0,14.0,495.0
20000208284187984,1592.0,13.0,788.0
20000208290931544,2015.0,12.0,886.0
20000208301935788,715.0,6.0,213.0
20000208314200770,196.0,5.0,96.0
20000208314664884,235.0,4.0,66.0
20000208324803924,125.0,2.0,41.0
20000208331228464,165.0,3.0,44.0
20000208332229396,120.0,4.0,180.0
20000208334894212,85.0,1.0,36.0
20000208335646300,109.0,2.0,36.0
20000208354701748,102.0,3.0,36.0
20000208361538456,70.0,1.0,36.0
20000208362593410,40.0,1.0,36.0
20000208364110332,133.0,2.0,66.0
20000208365061024,351.0,4.0,132.0
20000208370340770,1005.0,8.0,296.0
20000208371851096,37.0,1.0,2.0
20000208420938050,1271.0,5.0,132.0
20000208424903476,247.0,5.0,121.0
20000208425832510,303.0,3.0,66.0
20000208432269970,968.0,10.0,332.0
20000208450471240,158.0,3.0,96.0
20000208451748150,395.0,5.0,288.0
20000208475927390,406.0,4.0,180.0
20000208495162990,677.0,6.0,236.0
20000208541581596,454.0,4.0,148.0
20000208544954308,521.0,4.0,180.0
20000208564614172,1192.0,8.0,299.0
20000208571524676,153.0,3.0,36.0
20000208593579090,1508.0,19.0,325.0
20000208595618972,58.0,1.0,36.0
20000209001697024,158.0,2.0,66.0
20000209002046972,361.0,7.0,212.0
20000209003309736,132.0,2.0,66.0
20000209014100150,942.0,8.0,363.0
20000209023468148,492.0,13.0,240.0
20000209024794036,361.0,6.0,119.0
20000209030943716,1342.0,10.0,428.0
20000209033349644,910.0,11.0,132.0
20000209054165840,28.0,1.0,20.0
20000209062570256,321.0,4.0,169.0
20000209070680310,51.0,1.0,30.0
20000209072814876,610.0,6.0,392.0
20000209073784508,64.0,1.0,2.0
20000209101591300,538.0,8.0,256.0
20000209111345740,553.0,7.0,320.0
20000209124108876,91.0,2.0,14.0
20000209124350990,358.0,2.0,56.0
20000209124510252,300.0,3.0,96.0
20000209144499070,816.0,7.0,66.0
20000209162369770,603.0,14.0,160.0
20000209173046080,93.0,4.0,66.0
20000209181260570,535.0,5.0,198.0
20000209191201680,495.0,4.0,132.0
20000209195590932,725.0,11.0,261.0
20000209224262508,107.0,2.0,16.0
20000209243069430,114.0,4.0,4.0
20000209254153196,128.0,0.0,0.0
20000209263465990,108.0,1.0,13.0
20000209264348956,500.0,6.0,132.0
20000209275795936,76.0,1.0,36.0
20000209290486304,74.0,2.0,36.0
20000209305351332,182.0,3.0,96.0
20000209315769770,38.0,3.0,4.0
20000209335676524,81.0,1.0,36.0
20000209353542044,23.0,1.0,2.0
20000209353635636,189.0,5.0,284.0
20000209353897120,147.0,3.0,66.0
20000209354042736,77.0,0.0,0.0
20000209360706144,117.0,2.0,48.0
20000209400815244,6.0,0.0,0.0
20000209401947210,48.0,1.0,36.0
20000209405293756,442.0,4.0,104.0
20000209405790304,213.0,3.0,36.0
20000209444922070,132.0,1.0,36.0
20000209450180692,77.0,0.0,0.0
20000209455249160,274.0,2.0,66.0
20000209463292172,145.0,2.0,66.0
20000209464256104,54.0,0.0,0.0
20000209470506000,300.0,5.0,180.0
20000209472393716,233.0,4.0,169.0
20000209474620612,313.0,4.0,66.0
20000209475702096,37.0,3.0,2.0
20000209480939412,149.0,2.0,66.0
20000209481023216,277.0,4.0,66.0
20000209484107400,260.0,5.0,78.0
20000209485682250,250.0,4.0,180.0
20000209492274572,465.0,0.0,0.0
20000209494803710,83.0,1.0,36.0
20000209504706976,383.0,8.0,136.0
20000209533937336,64.0,1.0,6.0
20000209545962348,1703.0,13.0,578.0
20000209571166980,580.0,6.0,132.0
20000209580002052,62.0,0.0,0.0
20000209584330840,35.0,1.0,8.0
20000209593671630,257.0,4.0,121.0
20000210005932816,643.0,10.0,410.0
20000210015624456,353.0,0.0,0.0
20000210034614440,149.0,3.0,96.0
20000210062270204,74.0,1.0,36.0
20000210065316964,54.0,1.0,36.0
20000210090531736,264.0,5.0,76.0
20000210093597170,886.0,5.0,66.0
20000210094004932,75.0,0.0,0.0
20000210112994452,701.0,14.0,295.0
20000210114034096,487.0,3.0,85.0
20000210114463436,347.0,13.0,8.0
20000210131490704,27.0,1.0,36.0
20000210132452860,220.0,2.0,66.0
20000210163295360,315.0,4.0,124.0
20000210195840610,1198.0,10.0,732.0
20000210205766110,357.0,4.0,44.0
20000210234416670,163.0,2.0,44.0
20000210234550224,141.0,4.0,96.0
20000210263316640,779.0,5.0,132.0
20000210281608784,211.0,5.0,79.0
20000210282842292,411.0,8.0,78.0
20000210313204496,649.0,12.0,651.0
20000210353543172,921.0,11.0,228.0
20000210364837812,93.0,4.0,66.0
20000210402240156,433.0,4.0,144.0
20000210410115524,244.0,4.0,180.0
20000210420779320,167.0,2.0,246.0
20000210433953240,983.0,5.0,284.0
20000210440229588,266.0,4.0,70.0
20000210440435464,37.0,1.0,15.0
20000210445566780,95.0,2.0,44.0
20000210445851780,85.0,2.0,66.0
20000210452683810,172.0,0.0,0.0
20000210465484212,39.0,0.0,0.0
20000210471976340,234.0,2.0,66.0
20000210481117210,468.0,4.0,96.0
20000210491378880,50.0,2.0,2.0
20000210512724810,57.0,1.0,36.0
20000210524991840,70.0,1.0,36.0
20000210543175120,250.0,8.0,66.0
20000210555949256,54.0,1.0,36.0
20000210581758120,103.0,1.0,36.0
20000211011673230,76.0,1.0,36.0
20000211021198324,866.0,7.0,319.0
20000211033573052,237.0,7.0,96.0
20000211034977412,216.0,6.0,66.0
20000211035844704,362.0,5.0,4.0
20000211045454310,700.0,9.0,485.0
20000211072339044,305.0,7.0,245.0
20000211072695124,239.0,2.0,36.0
20000211073204984,143.0,3.0,78.0
20000211073363050,1343.0,11.0,304.0
20000211085216708,1181.0,10.0,636.0
20000211093555784,274.0,7.0,120.0
20000211100446176,270.0,4.0,152.0
20000211101384892,100.0,0.0,0.0
20000211114652540,908.0,14.0,339.0
20000211121344984,185.0,0.0,0.0
20000211124478860,24.0,1.0,4.0
20000211124781744,81.0,2.0,66.0
20000211134196996,237.0,1.0,36.0
20000211134720720,329.0,10.0,66.0
20000211135656064,242.0,0.0,0.0
20000211135799708,346.0,2.0,66.0
20000211140579092,340.0,4.0,123.0
20000211151519384,405.0,6.0,132.0
20000211152793520,433.0,6.0,210.0
20000211155458924,34.0,1.0,36.0
20000211161087264,482.0,4.0,132.0
20000211170029820,373.0,7.0,119.0
20000211183569908,37.0,0.0,0.0
20000211191359976,305.0,6.0,119.0
20000211223107336,526.0,6.0,236.0
20000211245497892,145.0,0.0,0.0
20000211245868800,1147.0,16.0,594.0
20000211282571684,680.0,0.0,0.0
20000211282792340,115.0,1.0,19.0
20000211373707260,441.0,5.0,138.0
20000211413823956,127.0,2.0,6.0
20000211421125450,242.0,5.0,75.0
20000211432005684,728.0,2.0,66.0
20000211454236870,294.0,4.0,78.0
20000211472682480,268.0,1.0,5.0
20000211482831612,77.0,1.0,36.0
20000211484967376,82.0,3.0,2.0
20000211494355016,1922.0,7.0,352.0
20000211502946110,551.0,6.0,184.0
20000211505990184,103.0,0.0,0.0
20000211511122270,618.0,7.0,283.0
20000211522209480,336.0,4.0,74.0
20000211524930964,43.0,1.0,36.0
20000211533553464,212.0,3.0,12.0
20000211553183944,70.0,0.0,0.0
20000211573256324,65.0,2.0,6.0
20000211592152004,163.0,3.0,96.0
20000212005680944,188.0,4.0,14.0
20000212011336624,186.0,2.0,56.0
20000212015979710,326.0,4.0,96.0
20000212023038530,327.0,4.0,113.0
20000212025704500,211.0,2.0,66.0
20000212030000750,196.0,2.0,66.0
20000212035830530,250.0,3.0,66.0
20000212070560590,428.0,6.0,156.0
20000212070727104,844.0,11.0,308.0
20000212082888996,23.0,1.0,2.0
20000212093427984,186.0,3.0,96.0
20000212094080510,194.0,4.0,96.0
20000212100326664,199.0,4.0,66.0
20000212110164756,568.0,8.0,264.0
20000212110353104,573.0,6.0,119.0
20000212113686836,2262.0,10.0,798.0
20000212120073532,539.0,1.0,36.0
20000212130304220,96.0,1.0,2.0
20000212160317484,209.0,3.0,55.0
20000212163456090,684.0,4.0,84.0
20000212171044256,52.0,1.0,22.0
20000212173137700,210.0,6.0,2.0
20000212175182560,393.0,6.0,56.0
20000212180952530,192.0,2.0,56.0
20000212194984040,211.0,2.0,4.0
20000212200536184,120.0,4.0,76.0
20000212221431100,137.0,3.0,4.0
20000212244110624,75.0,1.0,36.0
20000212264334956,305.0,5.0,45.0
20000212270191230,2418.0,3.0,56.0
20000212274766030,249.0,5.0,96.0
20000212284302480,588.0,4.0,96.0
20000212294822410,133.0,2.0,66.0
20000212302308050,385.0,4.0,180.0
20000212305216384,25.0,1.0,2.0
20000212314680156,67.0,0.0,0.0
20000212320029430,292.0,5.0,14.0
20000212330475572,339.0,5.0,56.0
20000212343104976,224.0,6.0,66.0
20000212345874744,155.0,2.0,8.0
20000212352094136,611.0,6.0,285.0
20000212355194740,392.0,4.0,156.0
20000212355496264,131.0,4.0,156.0
20000212363838630,536.0,3.0,96.0
20000212371092984,391.0,2.0,114.0
20000212375692800,261.0,2.0,66.0
20000212382664810,48.0,1.0,36.0
20000212383607040,93.0,0.0,0.0
20000212405247800,120.0,5.0,66.0
20000212421194532,1217.0,8.0,396.0
20000212431209030,112.0,4.0,6.0
20000212464955190,191.0,4.0,14.0
20000212474031710,451.0,4.0,96.0
20000212490801850,260.0,2.0,66.0
20000212491653548,392.0,5.0,207.0
20000212493769024,212.0,4.0,84.0
20000212495868870,826.0,10.0,355.0
20000212495903028,207.0,5.0,1.0
20000212503553010,75.0,2.0,39.0
20000212511875080,965.0,5.0,516.0
20000212512524460,111.0,3.0,66.0
20000212522278348,461.0,10.0,66.0
20000212523152020,262.0,3.0,76.0
20000212523846404,213.0,5.0,96.0
20000212535559140,19.0,0.0,0.0
20000212541752304,123.0,4.0,36.0
20000212542353936,418.0,4.0,180.0
20000212545885604,226.0,4.0,46.0
20000212552368052,203.0,4.0,56.0
20000212552569350,180.0,2.0,18.0
20000212554972664,90.0,4.0,2.0
20000212555787780,170.0,4.0,40.0
20000212560775810,126.0,1.0,24.0
20000212565220304,66.0,1.0,36.0
20000212572193590,108.0,1.0,36.0
20000212572822372,113.0,1.0,36.0
20000212573750690,67.0,2.0,26.0
20000212580178172,160.0,2.0,66.0
20000212580827988,39.0,1.0,2.0
20000212581852856,481.0,4.0,96.0
20000212581969492,326.0,4.0,132.0
20000212585758230,402.0,8.0,96.0
20000212591032140,367.0,5.0,132.0
20000212591940664,47.0,1.0,12.0
20000212592929256,459.0,9.0,12.0
20000213000157640,188.0,4.0,96.0
20000213001001670,967.0,11.0,141.0
20000213003890944,59.0,1.0,36.0
20000213012742976,155.0,0.0,0.0
20000213013247190,315.0,3.0,96.0
20000213024926548,409.0,5.0,121.0
20000213025629120,333.0,7.0,273.0
20000213043858920,142.0,1.0,36.0
20000213052539610,102.0,2.0,66.0
20000213101277548,648.0,5.0,96.0
20000213120130490,234.0,3.0,66.0
20000213135413080,104.0,1.0,36.0
20000213141467756,168.0,3.0,56.0
20000213141820416,376.0,7.0,132.0
20000213173470564,311.0,7.0,84.0
20000213185288130,1600.0,13.0,313.0
20000213193655210,42.0,0.0,0.0
20000213203595356,663.0,8.0,132.0
20000213204170424,436.0,3.0,66.0
20000213205437170,1719.0,12.0,574.0
20000213205746456,646.0,7.0,96.0
20000213211271828,369.0,3.0,66.0
20000213233497184,867.0,5.0,96.0
20000213242382870,187.0,3.0,14.0
20000213242541012,926.0,11.0,306.0
20000213254418268,59.0,0.0,0.0
20000213260149144,1308.0,5.0,96.0
20000213260610996,629.0,6.0,137.0
20000213272183544,1783.0,12.0,326.0
20000213275518436,459.0,7.0,272.0
20000213320754130,148.0,1.0,25.0
20000213321423000,30.0,1.0,1.0
20000213323242856,39.0,2.0,4.0
20000213330194250,64.0,1.0,36.0
20000213350649270,270.0,4.0,140.0
20000213351611812,261.0,4.0,74.0
20000213355237090,355.0,8.0,280.0
20000213374586070,151.0,5.0,96.0
20000213381082800,667.0,5.0,180.0
20000213381741436,214.0,2.0,54.0
20000213390625710,867.0,10.0,261.0
20000213394839330,508.0,7.0,78.0
20000213410517016,1248.0,9.0,140.0
20000213415455596,542.0,6.0,120.0
20000213421027030,537.0,7.0,120.0
20000213422074184,652.0,13.0,167.0
20000213422547770,473.0,6.0,620.0
20000213432711348,549.0,9.0,200.0
20000213434762730,1304.0,11.0,297.0
20000213435938120,378.0,4.0,132.0
20000213440355724,206.0,4.0,96.0
20000213444961464,244.0,5.0,96.0
20000213450052470,104.0,3.0,12.0
20000213451071404,103.0,2.0,63.0
20000213451561884,488.0,9.0,180.0
20000213460404904,435.0,12.0,120.0
20000213461012388,336.0,2.0,66.0
20000213465826624,1123.0,1.0,2.0
20000213502038760,293.0,0.0,0.0
20000213505932080,83.0,2.0,14.0
20000213511538256,184.0,4.0,72.0
20000213524761228,805.0,11.0,283.0
20000213543740788,161.0,0.0,0.0
20000213552425520,1041.0,8.0,570.0
20000213562621924,200.0,3.0,66.0
20000213563181530,173.0,4.0,36.0
20000213563553410,99.0,0.0,0.0
20000213565456844,354.0,5.0,66.0
20000213575552910,47.0,2.0,66.0
20000213582717336,282.0,5.0,136.0
20000213585363910,346.0,4.0,36.0
20000213591925636,89.0,3.0,96.0
20000213592988684,216.0,7.0,74.0
20000214004286516,78.0,1.0,17.0
20000214020118700,1224.0,12.0,299.0
20000214020562084,220.0,3.0,66.0
20000214023322290,855.0,9.0,298.0
20000214025742264,78.0,1.0,36.0
20000214035707410,280.0,0.0,0.0
20000214043638944,206.0,3.0,66.0
20000214043885630,242.0,2.0,66.0
20000214050986776,347.0,5.0,204.0
20000214052462756,94.0,0.0,0.0
20000214052992644,105.0,3.0,4.0
20000214055614224,277.0,6.0,66.0
20000214085277000,253.0,2.0,38.0
20000214090712270,256.0,3.0,56.0
20000214103687710,166.0,3.0,36.0
20000214110680452,157.0,5.0,175.0
20000214114451428,78.0,3.0,24.0
20000214115568880,273.0,4.0,98.0
20000214123322620,45.0,1.0,36.0
20000214134007610,514.0,6.0,341.0
20000214134673520,101.0,2.0,36.0
20000214153750456,372.0,5.0,174.0
20000214162693210,270.0,4.0,96.0
20000214172506464,663.0,6.0,252.0
20000214180050424,180.0,3.0,56.0
20000214183087640,46.0,0.0,0.0
20000214185527170,589.0,6.0,148.0
20000214185613776,37.0,1.0,4.0
20000214201141330,166.0,1.0,36.0
20000214212867530,143.0,4.0,132.0
20000214231460704,542.0,8.0,462.0
20000214240412510,186.0,4.0,75.0
20000214252303464,118.0,2.0,56.0
20000214260517310,182.0,1.0,36.0
20000214263240336,99.0,3.0,66.0
20000214281696930,436.0,6.0,132.0
20000214283934990,1928.0,13.0,139.0
20000214303821460,876.0,10.0,121.0
20000214321893036,225.0,2.0,36.0
20000214330602444,423.0,4.0,109.0
