# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['QA3_questionCorrect==QA3_questionCorrect'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (18284, 1073)
# Query: QA3_questionCorrect==QA3_questionCorrect, output_shape: (1348, 1073)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['amplitudeGoodMoveCount', 'closenessSlope', 'offsetGoodMoveCount', 'succeedCount', 'wavelengthGoodMoveCount']
# *arg* lvlrange = range(0, 17)
# *arg* finalfeats = ['sum_lvl_0_to_16_amplitudeGoodMoveCount', 'sum_lvl_0_to_16_closenessSlope', 'sum_lvl_0_to_16_offsetGoodMoveCount', 'sum_lvl_0_to_16_succeedCount', 'sum_lvl_0_to_16_wavelengthGoodMoveCount']
# Original Num Rows: 1348
# *arg* zthresh = 3
# Removed points with abs(ZScore) >= 3. Reduced num rows: 1254

sessionID,sum_lvl_0_to_16_amplitudeGoodMoveCount,sum_lvl_0_to_16_closenessSlope,sum_lvl_0_to_16_offsetGoodMoveCount,sum_lvl_0_to_16_succeedCount,sum_lvl_0_to_16_wavelengthGoodMoveCount
20000310192502616,97.0,-555.33002866448,59.0,45.0,117.0
20000310194686244,15.0,-888.7492444046144,18.0,39.0,7.0
20000310210804640,20.0,-916.1235154217269,34.0,66.0,36.0
20000310221009536,14.0,-295.4810256211821,15.0,33.0,11.0
20000310292858136,18.0,-459.964289863205,23.0,34.0,12.0
20000310295223612,16.0,-600.8143931462499,22.0,27.0,9.0
20000310295912384,15.0,-558.7357494468687,19.0,41.0,19.0
20000310300133940,26.0,-212.82988879680218,26.0,36.0,19.0
20000310301640824,28.0,-438.29102071986557,49.0,95.0,38.0
20000310301821970,22.0,-614.6826605834434,16.0,35.0,11.0
20000310302564796,29.0,-923.257971009147,34.0,66.0,42.0
20000310305435290,24.0,-251.65651454539753,37.0,33.0,39.0
20000310332742584,11.0,-420.92497991387245,15.0,39.0,11.0
20000310340017496,78.0,-727.8895656874085,56.0,51.0,64.0
20000310352520720,14.0,-1306.4334667760388,18.0,33.0,13.0
20000310360292220,22.0,-733.478251656604,19.0,36.0,13.0
20000310490577630,14.0,-596.8295649334109,13.0,32.0,11.0
20000310491615950,17.0,-400.78677813830666,19.0,35.0,17.0
20000310495580876,19.0,-451.4185285323334,23.0,43.0,16.0
20000310500193030,23.0,-1093.5743988927509,31.0,26.0,16.0
20000310500669660,19.0,-710.2778842354015,27.0,61.0,15.0
20000310502273180,31.0,-854.7990225640433,27.0,23.0,21.0
20000310502456924,24.0,-473.0327173445366,17.0,70.0,20.0
20000310503873910,13.0,-668.577159869552,12.0,38.0,9.0
20000310512377884,26.0,-1247.067623304307,29.0,30.0,18.0
20000310520028750,22.0,-493.1614710666519,41.0,50.0,37.0
20000310540041760,15.0,-520.7944045913534,15.0,23.0,12.0
20000310541468180,19.0,-371.2261466916731,15.0,30.0,11.0
20000310594608960,21.0,-343.26368171704706,29.0,45.0,29.0
20000311002165452,18.0,-230.1332018676246,20.0,34.0,14.0
20000311035369564,24.0,-187.33904723045123,32.0,41.0,33.0
20000311054970664,20.0,-1069.8124434615804,16.0,28.0,12.0
20000311055424096,60.0,-1323.0356270328007,160.0,20.0,68.0
20000311090670360,15.0,-337.77731819475497,24.0,44.0,14.0
20000311092437650,23.0,-256.3436897516964,34.0,41.0,23.0
20000311133136910,49.0,-600.1814321598538,83.0,50.0,26.0
20000311133276084,70.0,-419.29048101567497,17.0,27.0,26.0
20000311151095390,21.0,-546.3179300445577,24.0,39.0,20.0
20000311201905796,9.0,-418.52981621767736,27.0,45.0,17.0
20000311255785932,15.0,-1193.2178971504175,15.0,28.0,8.0
20000311332187736,14.0,-610.1663100734376,18.0,37.0,7.0
20000311342301228,16.0,-634.9512538955852,20.0,69.0,11.0
20000311343966704,46.0,-97.46326648975526,35.0,35.0,25.0
20000311412383844,115.0,-212.5072805039652,58.0,34.0,119.0
20000311451744812,11.0,-638.8558299767079,18.0,41.0,23.0
20000311452003030,19.0,-797.3804337992324,21.0,45.0,15.0
20000311452717076,20.0,-421.74652806679967,20.0,61.0,25.0
20000311453408540,22.0,-1216.515997523344,27.0,49.0,15.0
20000311454576708,14.0,-340.4991628501475,14.0,21.0,10.0
20000311455299464,9.0,-586.2728545645704,14.0,29.0,10.0
20000311455493252,15.0,-628.3172487750138,19.0,23.0,12.0
20000311475120870,9.0,-1009.5640471106482,11.0,28.0,5.0
20000311481470890,10.0,-765.9822118497507,19.0,23.0,22.0
20000312035301270,42.0,-1047.4869140833177,31.0,41.0,35.0
20000312095560620,21.0,-753.9685236229626,31.0,39.0,19.0
20000312220015236,19.0,-866.848105782563,22.0,54.0,15.0
20000312234858436,11.0,-909.8758424319991,13.0,33.0,9.0
20000312282833710,29.0,-374.00361004963975,26.0,43.0,18.0
20000312514998320,32.0,-426.8253375659845,29.0,44.0,55.0
20000312593042050,11.0,-673.1996976396431,14.0,30.0,7.0
20000313123149616,33.0,-564.491320351056,48.0,53.0,42.0
20000313123823104,12.0,-520.6997068691767,13.0,29.0,5.0
20000313123855850,12.0,-214.58333900965326,15.0,42.0,6.0
20000313124025660,22.0,-389.010540082543,47.0,44.0,37.0
20000313124706130,31.0,-135.70133006140136,36.0,90.0,50.0
20000313130021800,13.0,-309.72540891461347,21.0,35.0,12.0
20000313154748016,34.0,-770.3973040370599,29.0,51.0,19.0
20000313172101380,33.0,-205.89714217188842,33.0,53.0,31.0
20000313235750268,10.0,-352.10625877713164,18.0,45.0,11.0
20000313295289372,25.0,-127.31222492244586,30.0,59.0,17.0
20000313295479756,58.0,-533.6121492258603,86.0,102.0,47.0
20000313335486816,28.0,-617.3518648301473,25.0,104.0,40.0
20000313355385050,87.0,-550.1830851951071,162.0,87.0,93.0
20000313421569264,16.0,-597.1853221836493,24.0,31.0,13.0
20000313423657908,23.0,-336.03660341052154,27.0,29.0,21.0
20000313433140970,30.0,-898.1518870322811,26.0,36.0,26.0
20000313434415270,15.0,-351.4464122956758,25.0,29.0,13.0
20000313434484560,46.0,-470.3222964478117,49.0,40.0,52.0
20000313440197536,23.0,-398.2255987202948,29.0,27.0,21.0
20000313442567190,14.0,-272.03045736706605,25.0,66.0,17.0
20000313494344020,16.0,-605.1025334143048,19.0,42.0,13.0
20000314000596130,33.0,-601.2094917248447,29.0,55.0,23.0
20000314053427060,26.0,-472.40378426442464,22.0,47.0,34.0
20000314080112024,30.0,-334.72238492871696,18.0,32.0,19.0
20000314110201784,13.0,-814.8645695348798,18.0,35.0,23.0
20000314112164840,21.0,-604.2770257873788,32.0,49.0,23.0
20000314112275510,18.0,-321.7710931822317,24.0,24.0,22.0
20000314112398504,28.0,-273.8055080102089,30.0,75.0,42.0
20000314112464292,18.0,-540.0635152292136,26.0,34.0,23.0
20000314112957600,11.0,-395.4575527128628,23.0,51.0,16.0
20000314113069536,26.0,-728.8475332406697,35.0,60.0,25.0
20000314115379930,31.0,-513.1855274681128,39.0,57.0,22.0
20000314202801744,33.0,-676.7405126287713,60.0,50.0,92.0
20000314211167630,20.0,-543.4942642056903,21.0,24.0,34.0
20000314220930030,15.0,-406.4906940480428,22.0,52.0,14.0
20000314221109156,31.0,-539.1552818523231,27.0,47.0,13.0
20000314223047950,30.0,-1149.3538713877201,29.0,34.0,20.0
20000314224265510,26.0,-662.7066552475266,32.0,55.0,27.0
20000314231256776,17.0,-565.7453355369407,22.0,26.0,16.0
20000314242676464,35.0,-114.65691210125851,31.0,33.0,42.0
20000314244317336,22.0,-377.8131131091864,34.0,64.0,23.0
20000314251670530,29.0,-787.1426989284073,31.0,81.0,35.0
20000314283496656,12.0,-470.99687812839005,20.0,47.0,17.0
20000314294274256,20.0,-84.71382649621373,32.0,32.0,33.0
20000314313790480,35.0,-355.48889257533756,52.0,45.0,33.0
20000314353381508,12.0,-1490.4146860146516,21.0,42.0,8.0
20000314460675064,16.0,-531.6929783856556,12.0,29.0,9.0
20000314474024600,45.0,-87.02528346922993,63.0,93.0,49.0
20000314532444824,30.0,-1164.1491522943602,43.0,53.0,27.0
20000314532467950,33.0,-314.1435061057047,34.0,46.0,26.0
20000314535040172,51.0,-870.8891448904567,28.0,36.0,20.0
20000314552893336,10.0,-1091.6505355201468,16.0,30.0,8.0
20000314563335290,19.0,-683.7699519889334,26.0,71.0,14.0
20000315081087812,21.0,-277.6746451635824,21.0,48.0,14.0
20000315113448230,68.0,-244.84303372831081,35.0,34.0,21.0
20000315132042636,13.0,-698.3041223575196,14.0,27.0,8.0
20000315174409520,24.0,-494.76938411568665,30.0,47.0,21.0
20000315182563428,91.0,-835.2201026141134,24.0,22.0,28.0
20000315295560384,17.0,-382.74071015109735,16.0,56.0,14.0
20000316175147976,33.0,-956.4321646276509,38.0,96.0,40.0
20000316522560140,57.0,-726.9377256161077,35.0,85.0,28.0
20000317042736390,14.0,-387.959712564592,24.0,42.0,19.0
20000318022316744,14.0,-863.9958105583028,24.0,53.0,19.0
20000319185274508,17.0,-614.336724029577,16.0,28.0,9.0
20000320505854804,82.0,-482.138289948639,75.0,113.0,62.0
20000322201001292,35.0,-375.3205590143387,43.0,39.0,22.0
20000322361185364,22.0,-526.7365811419902,23.0,67.0,28.0
20000323040325356,12.0,-285.4135226826572,18.0,31.0,9.0
20000406294506876,10.0,-620.1263515343303,15.0,36.0,11.0
20000407142886516,53.0,-358.3859865218899,85.0,52.0,101.0
20000407194663644,18.0,-404.1717009825497,21.0,50.0,13.0
20000407364807616,33.0,-970.5359226724715,25.0,31.0,33.0
20000407465975532,36.0,-758.4349723968631,25.0,35.0,14.0
20000408075985064,15.0,-769.7184070562101,16.0,23.0,10.0
20000408293817510,17.0,-223.7665731411296,24.0,33.0,8.0
20000408295229024,47.0,-998.9136853160379,30.0,39.0,21.0
20000408410545476,24.0,-1254.0318462558278,30.0,70.0,35.0
20000408431856040,13.0,-559.1394413635172,13.0,34.0,14.0
20000408443701510,17.0,-657.0192553251679,16.0,26.0,10.0
20000408462662240,24.0,-609.6876962103727,21.0,33.0,12.0
20000408474834892,14.0,-1066.8465689941745,27.0,32.0,10.0
20000408542349764,32.0,-313.55369790099576,30.0,57.0,33.0
20000408594393584,23.0,-178.14448296745795,38.0,46.0,94.0
20000409000884130,28.0,-826.2194159214783,27.0,32.0,58.0
20000409012201190,48.0,-548.9357356259637,51.0,43.0,42.0
20000409082995730,16.0,-632.654841159186,18.0,31.0,16.0
20000409141233130,55.0,-639.4962160058515,38.0,46.0,39.0
20000409151171000,30.0,-347.8342714095339,37.0,67.0,38.0
20000409152259250,19.0,-754.806715132896,32.0,62.0,21.0
20000409154845332,23.0,-965.5713034585214,30.0,77.0,31.0
20000409155779824,15.0,-337.4862022485511,17.0,34.0,14.0
20000409163531970,22.0,-1350.935432198497,39.0,23.0,15.0
20000409275933350,21.0,-585.1597791756445,21.0,58.0,20.0
20000409331018108,19.0,-321.8891001931588,69.0,44.0,27.0
20000409395185508,21.0,-1140.3946347219007,19.0,49.0,24.0
20000409404454130,134.0,-902.2129585730856,86.0,120.0,132.0
20000409504005696,17.0,-1019.9449452329862,17.0,37.0,20.0
20000409543249070,46.0,-161.86319273502855,58.0,49.0,50.0
20000410000259400,87.0,-274.3095553485012,96.0,23.0,21.0
20000410001697990,32.0,-242.2048995907775,35.0,53.0,27.0
20000410125807950,28.0,-288.00476325299417,33.0,31.0,21.0
20000410174946400,11.0,-623.3765151134322,17.0,33.0,15.0
20000410192633320,15.0,-389.5641962078328,17.0,30.0,12.0
20000410194195812,14.0,-702.2792530900355,20.0,44.0,11.0
20000410201424280,11.0,-1264.6736560658853,14.0,46.0,12.0
20000410243768650,11.0,-199.76510219398273,14.0,43.0,10.0
20000410274048750,19.0,-148.7845673562552,20.0,67.0,16.0
20000410335255984,10.0,-905.4402346942134,20.0,54.0,12.0
20000410392967940,25.0,-488.3908275001689,23.0,42.0,27.0
20000410452637436,18.0,-453.41187875656505,19.0,28.0,21.0
20000410513268910,30.0,-379.05040709814955,19.0,27.0,23.0
20000410550532144,17.0,-629.7293414596863,25.0,59.0,32.0
20000411000033010,37.0,-1148.611663817086,28.0,59.0,40.0
20000411000735704,28.0,-561.8272707314323,41.0,55.0,40.0
20000411003905350,33.0,-744.022745775665,50.0,98.0,52.0
20000411061964430,14.0,-567.2486351421434,22.0,44.0,27.0
20000411095661430,70.0,-897.8341732052078,24.0,30.0,41.0
20000411111153750,19.0,-448.755259810953,18.0,44.0,14.0
20000411115114736,25.0,-300.9602687416461,30.0,41.0,28.0
20000411142465620,15.0,-796.642896771199,28.0,26.0,21.0
20000411174763056,14.0,-980.5622631610571,15.0,59.0,7.0
20000411273023960,23.0,-755.7494474008259,33.0,41.0,31.0
20000411280231268,22.0,-386.9172446125234,25.0,23.0,22.0
20000411293824160,20.0,-329.08848415860507,29.0,55.0,12.0
20000411373824720,11.0,-739.3429113784326,9.0,35.0,8.0
20000411412888904,19.0,-902.0684513190159,51.0,54.0,24.0
20000411432265120,12.0,-521.4761725437647,14.0,26.0,7.0
20000411441631296,29.0,-668.0336031416605,151.0,27.0,47.0
20000411470928476,14.0,-795.7806264494216,21.0,30.0,20.0
20000411471799060,93.0,-695.8167263681701,59.0,41.0,43.0
20000411480105850,44.0,-187.609946912785,43.0,82.0,39.0
20000411480703036,40.0,-653.7398189708215,44.0,67.0,38.0
20000411481149164,13.0,-575.4385303749037,13.0,32.0,9.0
20000411481614944,25.0,-247.60585308692103,22.0,36.0,16.0
20000411485636260,26.0,-643.902056135201,18.0,29.0,35.0
20000411491120456,14.0,-474.72030871047366,24.0,23.0,21.0
20000411491341616,84.0,-128.99070495490759,47.0,27.0,91.0
20000411494372388,59.0,-1092.025473441423,58.0,100.0,48.0
20000411513328630,78.0,-619.1573412327991,79.0,30.0,66.0
20000411590060720,38.0,-345.8895144383176,37.0,45.0,43.0
20000411591386172,15.0,-333.017027717053,15.0,44.0,10.0
20000412021765650,11.0,-383.60107104751165,15.0,38.0,7.0
20000412045098744,15.0,-724.5254659755777,21.0,33.0,18.0
20000412102454420,26.0,-482.60868946518707,125.0,23.0,13.0
20000412103042330,18.0,-455.5864589222241,30.0,65.0,24.0
20000412114013616,93.0,-276.8039085401459,63.0,52.0,98.0
20000412132681452,18.0,-273.3506103386257,23.0,22.0,25.0
20000412165665896,42.0,-224.9171613561846,50.0,44.0,22.0
20000412165834652,42.0,-362.94952787067257,53.0,27.0,26.0
20000412190152004,66.0,-678.3656206609322,59.0,51.0,54.0
20000412190384550,24.0,-314.35277511111815,16.0,26.0,10.0
20000412193032984,69.0,-294.7575241109538,30.0,31.0,52.0
20000412222661864,112.0,-259.12996238843743,91.0,79.0,52.0
20000412503808300,55.0,-572.3949409940378,28.0,24.0,19.0
20000413103655612,13.0,-752.0227247237573,13.0,24.0,9.0
20000413172667150,17.0,-662.8261555593712,31.0,43.0,20.0
20000413254055184,19.0,-880.9639426678303,22.0,30.0,16.0
20000413264064204,25.0,-1177.8127565242705,24.0,61.0,16.0
20000413290462904,34.0,-308.76489699842324,26.0,57.0,24.0
20000413345133710,37.0,-393.17109932714465,39.0,52.0,36.0
20000413360277372,14.0,-849.4578199383172,26.0,30.0,17.0
20000413384693896,66.0,-450.72216974317365,81.0,85.0,98.0
20000413404106260,25.0,-217.0451155188437,23.0,98.0,18.0
20000413430367110,23.0,-595.8681475142869,23.0,34.0,16.0
20000413460765940,19.0,-345.29621226057833,18.0,37.0,13.0
20000413493849310,35.0,-344.700250251814,59.0,58.0,42.0
20000413494051556,24.0,-906.0023056144104,16.0,44.0,16.0
20000413495381064,31.0,-789.6557341396798,21.0,27.0,25.0
20000413521081950,58.0,-440.6125446810566,35.0,31.0,32.0
20000413530148508,18.0,-539.6389977800841,25.0,33.0,18.0
20000413530245036,20.0,-592.0481606877004,18.0,39.0,12.0
20000413530521680,30.0,-406.56996135244,56.0,63.0,35.0
20000413552631344,24.0,-484.39262854273585,32.0,74.0,40.0
20000413563388556,27.0,-427.937386163656,50.0,108.0,44.0
20000413575712600,23.0,-486.99916974418466,36.0,46.0,22.0
20000413590643896,23.0,-946.3670900981921,21.0,28.0,26.0
20000413591110896,24.0,-96.85419870485524,27.0,104.0,63.0
20000413592597750,40.0,-957.4274696770335,62.0,70.0,46.0
20000414051672110,22.0,-337.63390172425915,38.0,58.0,16.0
20000414110656388,18.0,-589.8903603836641,25.0,39.0,24.0
20000414150371292,15.0,-111.56368448728509,23.0,89.0,18.0
20000414560780930,16.0,-713.1297293486191,27.0,83.0,26.0
20000414592739200,19.0,-767.8683864662727,22.0,61.0,16.0
20000415010491908,24.0,-369.1885134199043,40.0,65.0,34.0
20000415015548560,53.0,-604.8499754523889,45.0,37.0,35.0
20000415083584804,18.0,-798.8038829458213,33.0,37.0,14.0
20000415153097590,11.0,-390.99358900202895,45.0,30.0,29.0
20000415205265010,64.0,-449.05663920323076,33.0,58.0,22.0
20000415443411984,37.0,-731.4980984953484,50.0,28.0,48.0
20000415503340736,24.0,-892.6314130179707,31.0,65.0,27.0
20000416053403772,65.0,-748.894990541901,12.0,37.0,32.0
20000416194113870,16.0,-1109.1342716968693,30.0,47.0,20.0
20000416520794136,20.0,-305.81275682347604,29.0,29.0,24.0
20000418341412256,114.0,-585.2140838835654,106.0,46.0,100.0
20000418403439500,22.0,-433.47320502994444,45.0,55.0,26.0
20000418480445730,27.0,-338.72532323576553,31.0,45.0,31.0
20000419381302970,16.0,-920.7957265533939,15.0,35.0,9.0
20000421320252070,19.0,-733.4290766767302,16.0,35.0,15.0
20000508175074030,18.0,-791.5894458110815,23.0,22.0,15.0
20000508185129536,40.0,-528.5649372375789,23.0,63.0,39.0
20000508195912010,47.0,-962.7744367770239,114.0,71.0,60.0
20000508301628560,12.0,-843.2960600920786,23.0,39.0,8.0
20000508385752310,34.0,-1451.7738162177138,30.0,46.0,32.0
20000508414226280,15.0,-866.3922485972931,18.0,25.0,15.0
20000508433862960,41.0,-297.0986023897337,32.0,50.0,37.0
20000508435255880,14.0,-493.26248376448183,13.0,84.0,19.0
20000508440011852,19.0,-891.8964718792757,29.0,54.0,17.0
20000508453254724,16.0,-358.1219453083899,22.0,59.0,21.0
20000508482327828,24.0,-186.18281145362133,36.0,95.0,28.0
20000508501764864,67.0,-250.05333469730257,92.0,29.0,40.0
20000508523864410,29.0,-492.32063009840937,35.0,54.0,25.0
20000508530533724,20.0,-346.21117380357725,33.0,86.0,20.0
20000508550056760,13.0,-484.1274630380966,18.0,42.0,11.0
20000508591901890,11.0,-396.53668545047884,16.0,38.0,10.0
20000509043247670,12.0,-383.34020873833344,25.0,37.0,18.0
20000509121532390,22.0,-734.6116124464304,22.0,21.0,18.0
20000509130316900,18.0,-1067.2982725746378,20.0,28.0,10.0
20000509142938690,13.0,-449.5817674422047,29.0,106.0,18.0
20000509170634600,30.0,-210.02075176174924,29.0,47.0,32.0
20000509185789224,12.0,-1111.3196516708201,10.0,34.0,8.0
20000509204162316,96.0,-733.8870115831568,30.0,64.0,32.0
20000509235604256,27.0,-401.0345642897424,24.0,64.0,26.0
20000509250096028,54.0,-180.5039378739539,39.0,34.0,30.0
20000509265968696,37.0,-595.5011045318885,38.0,52.0,39.0
20000509324978770,36.0,-424.65535609131695,40.0,84.0,39.0
20000509372069630,19.0,-1079.8482402826135,28.0,80.0,19.0
20000509430663240,17.0,-706.814602178973,10.0,41.0,9.0
20000509443687704,15.0,-582.3944021521575,12.0,36.0,9.0
20000509461873340,16.0,-675.4275889551735,45.0,47.0,8.0
20000509544517300,46.0,-509.1794173025996,21.0,71.0,23.0
20000509554025040,18.0,-378.32008592855163,22.0,47.0,13.0
20000509594580052,23.0,-280.8415269793809,19.0,26.0,19.0
20000510091225450,48.0,-246.0429945017027,25.0,30.0,29.0
20000510091946976,19.0,-608.0971991054641,22.0,29.0,12.0
20000510093029230,15.0,-359.0474680834817,28.0,22.0,23.0
20000510105260924,12.0,-1094.6358734280882,13.0,38.0,5.0
20000510230571850,18.0,-315.0905641593398,23.0,33.0,15.0
20000510274151576,20.0,-402.0608613729064,23.0,25.0,21.0
20000510310257456,16.0,-929.0519380877007,17.0,28.0,15.0
20000510371701200,16.0,-339.00767870712076,16.0,42.0,16.0
20000510392879776,67.0,-918.6327659905833,32.0,29.0,87.0
20000510402593936,144.0,-392.8388714181817,90.0,27.0,81.0
20000510412780100,31.0,-495.02049083330786,38.0,56.0,33.0
20000510413541040,23.0,-340.4194011431822,27.0,35.0,17.0
20000510414603212,17.0,-500.0667465478627,19.0,42.0,16.0
20000510414711980,18.0,-406.83600041688027,25.0,45.0,16.0
20000510415094536,18.0,-923.5666331048819,30.0,39.0,13.0
20000510421645416,15.0,-657.1846787130349,19.0,75.0,19.0
20000510422644044,24.0,-1369.990637814424,91.0,68.0,52.0
20000510424618296,35.0,-365.2042613293928,31.0,39.0,28.0
20000510425719324,28.0,-167.90348701733134,25.0,79.0,29.0
20000510430612910,27.0,-324.4562435454544,29.0,97.0,29.0
20000510432389104,61.0,-279.85167319123724,54.0,37.0,62.0
20000510440915150,36.0,-713.8322438160337,32.0,70.0,24.0
20000510471780024,59.0,-89.35507547731474,72.0,31.0,48.0
20000510480051304,26.0,-868.469669431802,48.0,62.0,48.0
20000510495036310,35.0,-590.472942010575,43.0,46.0,36.0
20000510502764050,13.0,-349.5627328285469,16.0,26.0,10.0
20000510512501616,12.0,-612.7908141343041,17.0,35.0,13.0
20000510541202030,17.0,-702.8821759798345,31.0,28.0,39.0
20000510542761700,32.0,-1478.60817793162,38.0,45.0,25.0
20000510543063588,21.0,-366.95229317487014,25.0,41.0,21.0
20000510543076410,55.0,-696.2564578407375,47.0,60.0,53.0
20000510543081204,21.0,-149.65386626158792,42.0,30.0,33.0
20000510543308300,27.0,-417.1407051972133,30.0,63.0,34.0
20000510543344024,32.0,-253.41978282749758,23.0,33.0,22.0
20000510543561856,33.0,-201.80233970718854,44.0,81.0,50.0
20000510543669976,28.0,-1531.4637699803343,31.0,44.0,31.0
20000510581499010,34.0,-353.68373116722506,26.0,44.0,31.0
20000510585295880,16.0,-548.5760086910997,23.0,44.0,16.0
20000511160070716,20.0,-904.2092981080333,46.0,36.0,13.0
20000511175360500,13.0,-279.69685595816367,15.0,32.0,14.0
20000511234987316,15.0,-720.0651612650918,17.0,46.0,8.0
20000511275133220,15.0,-555.1674004915958,24.0,48.0,16.0
20000511323527976,13.0,-264.66274963887304,24.0,56.0,22.0
20000511350156096,33.0,-858.3979552308685,22.0,51.0,25.0
20000511385269690,44.0,-990.5774080506121,48.0,67.0,40.0
20000511401619756,16.0,-1164.446560935122,13.0,22.0,9.0
20000511402890476,21.0,-410.5627941404484,63.0,35.0,30.0
20000511411755130,20.0,-201.38659659524635,20.0,73.0,26.0
20000511413507670,24.0,-117.10598585292077,26.0,38.0,26.0
20000511432063224,20.0,-416.2701526429348,39.0,45.0,35.0
20000511452100310,51.0,-533.1381400522582,51.0,22.0,51.0
20000511460248972,10.0,-655.5579265406733,17.0,35.0,8.0
20000511481824310,30.0,-501.47371841511875,56.0,56.0,23.0
20000511504692680,21.0,-1344.492008116087,36.0,35.0,25.0
20000511521522416,27.0,-561.3238160055378,31.0,56.0,24.0
20000511522567190,26.0,-482.5599594855039,32.0,45.0,27.0
20000511525105584,31.0,-302.3527628283091,102.0,49.0,61.0
20000511541107708,28.0,-521.3658629063035,52.0,114.0,39.0
20000511553049016,26.0,-650.8400792133376,26.0,38.0,26.0
20000511554772930,19.0,-518.3859808239273,32.0,52.0,16.0
20000511571161280,19.0,-388.3031448394884,26.0,46.0,21.0
20000511582845092,16.0,-169.62718325984315,26.0,51.0,14.0
20000512012413024,20.0,-142.4044255758377,22.0,47.0,25.0
20000512013445210,13.0,-268.25939041824535,22.0,33.0,9.0
20000512025415784,64.0,-323.92759541033206,30.0,38.0,43.0
20000512091299704,13.0,-428.03661474886604,14.0,28.0,9.0
20000512111043572,18.0,-1080.1059477433982,18.0,33.0,13.0
20000512113092924,23.0,-418.59483125360987,23.0,41.0,19.0
20000512252959400,15.0,-1391.5840768337605,26.0,25.0,16.0
20000512341579600,38.0,-361.84917443239146,46.0,20.0,19.0
20000512341833360,73.0,-636.9641099579461,47.0,29.0,85.0
20000512373527310,38.0,-450.3167516320774,77.0,28.0,16.0
20000512380905904,16.0,-1471.0887173690335,16.0,32.0,16.0
20000512394916012,63.0,-582.6275602936986,31.0,42.0,28.0
20000512490515670,14.0,-640.1303157425655,13.0,27.0,10.0
20000512510741932,13.0,-435.87670678123044,12.0,35.0,8.0
20000512514433444,16.0,-649.6980151394182,19.0,53.0,12.0
20000512524233400,41.0,-771.4076914152747,113.0,54.0,62.0
20000513004588332,96.0,-225.8351840490556,150.0,55.0,71.0
20000513030509360,14.0,-1380.4113765628792,21.0,41.0,8.0
20000513072030184,13.0,-688.7792301720548,16.0,49.0,9.0
20000513091582720,24.0,-515.1469129864391,34.0,41.0,27.0
20000513164648970,56.0,-944.988266690044,108.0,34.0,60.0
20000513172837440,68.0,-831.1633956065737,111.0,57.0,120.0
20000513174491644,11.0,-891.3981409616947,18.0,37.0,9.0
20000513184343404,20.0,-1062.5552212370376,21.0,32.0,15.0
20000513184516570,24.0,-617.0894569980748,31.0,34.0,15.0
20000513220800420,21.0,-317.6639018255252,53.0,46.0,25.0
20000513223657684,20.0,-713.0444564939799,21.0,32.0,18.0
20000513224090550,58.0,-305.12495782715706,77.0,45.0,52.0
20000513242869344,48.0,-1185.0129274814565,39.0,31.0,33.0
20000513245112670,44.0,-328.1673468017491,47.0,39.0,36.0
20000513245721630,91.0,-326.72795400671924,92.0,56.0,43.0
20000513255099770,12.0,-642.1802437292298,21.0,27.0,13.0
20000513261150064,24.0,-769.0114080994435,45.0,28.0,32.0
20000513261678572,113.0,-244.64620794142277,109.0,27.0,40.0
20000513273031970,32.0,-301.37695736134384,44.0,55.0,24.0
20000513284874496,40.0,-62.60678643034037,29.0,36.0,37.0
20000513290570364,12.0,-325.895140324858,28.0,29.0,16.0
20000513290717344,37.0,-394.560215770574,26.0,49.0,15.0
20000513292413624,18.0,-914.6431894829528,25.0,55.0,17.0
20000513293690256,24.0,-1066.461021150692,35.0,34.0,26.0
20000513302441084,59.0,-834.5665208706316,41.0,78.0,69.0
20000513315859840,24.0,-171.2048122134067,30.0,36.0,25.0
20000513333653270,26.0,-366.3519317172488,33.0,83.0,24.0
20000513340387810,16.0,-266.8754843997852,30.0,41.0,23.0
20000513350012092,16.0,-714.5797209757878,22.0,45.0,11.0
20000513354810484,45.0,-721.0501260789799,54.0,67.0,49.0
20000513362358196,23.0,-380.2697527011036,36.0,81.0,31.0
20000513383775104,19.0,-132.29048554282937,29.0,31.0,13.0
20000513390256550,47.0,-815.1942953365756,28.0,70.0,27.0
20000513392971450,30.0,-74.75160028578769,41.0,56.0,39.0
20000513404665884,19.0,-322.52778861401237,22.0,37.0,83.0
20000513410188090,18.0,-354.0104479503897,38.0,40.0,58.0
20000513410197330,92.0,-401.351170135374,73.0,46.0,102.0
20000513420492040,17.0,-323.82698297441385,23.0,35.0,18.0
20000513425335468,44.0,-677.0865691073186,36.0,43.0,25.0
20000513425975910,15.0,-413.2494027535431,21.0,29.0,17.0
20000513433821944,32.0,-763.2187109806296,30.0,47.0,32.0
20000513435931760,17.0,-571.4213704838229,29.0,40.0,18.0
20000513442475584,29.0,-104.35275770899644,29.0,44.0,32.0
20000513454933188,28.0,-896.4254523550703,25.0,63.0,31.0
20000513550142950,19.0,-270.85392631375083,24.0,35.0,24.0
