# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['QA3_questionCorrect==QA3_questionCorrect'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (18284, 1073)
# Query: QA3_questionCorrect==QA3_questionCorrect, output_shape: (1348, 1073)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['rangeSlope', 'sliderAvgRange', 'totalArrowMoves', 'totalResets', 'totalSliderMoves']
# *arg* lvlrange = range(0, 17)
# *arg* finalfeats = ['sum_lvl_0_to_16_rangeSlope', 'sum_lvl_0_to_16_sliderAvgRange', 'sum_lvl_0_to_16_totalArrowMoves', 'sum_lvl_0_to_16_totalResets', 'sum_lvl_0_to_16_totalSliderMoves']
# Original Num Rows: 1348
# *arg* zthresh = 3
# Removed points with abs(ZScore) >= 3. Reduced num rows: 1241
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# Normalized with scikitlearn Normalizer(copy=True, norm='l2')
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=2, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=3, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=4, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=5, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessionID,sum_lvl_0_to_16_rangeSlope,sum_lvl_0_to_16_sliderAvgRange,sum_lvl_0_to_16_totalArrowMoves,sum_lvl_0_to_16_totalResets,sum_lvl_0_to_16_totalSliderMoves,label
20000111171943970,-5.5267546156236085,373.01944057014765,143.0,0.0,65.0,3
20000111252667970,-23.95633381827073,608.1817257036925,17.0,5.0,221.0,0
20000111271892360,-28.147963284800348,419.35841581730153,0.0,0.0,176.0,0
20000111480791220,-1.8401174971887022,345.9307760711689,0.0,1.0,196.0,2
20000111513150540,-16.844492078949564,480.59511344183767,148.0,7.0,130.0,3
20000111531517280,-17.21002403374708,564.8731203518896,320.0,3.0,114.0,3
20000111551766536,-9.351386971649585,476.780158499093,286.0,4.0,175.0,3
20000111572309544,-2.6154808566349415,440.97670929514334,83.0,0.0,120.0,3
20000112055064000,-6.814590570350569,344.8792030590372,0.0,1.0,75.0,1
20000112193037290,-20.641062715722207,501.1779853307184,101.0,1.0,103.0,3
20000112274710520,-16.111114002187023,442.27713199799837,0.0,0.0,104.0,4
20000112294698280,-30.171865600632508,493.4431078586942,0.0,12.0,142.0,2
20000112324643416,-34.502127536188816,411.04793299514165,0.0,10.0,77.0,3
20000113213009668,-38.154758265052614,615.0727338434888,142.0,0.0,67.0,3
20000113273845736,-23.17969408999753,321.46798268345214,0.0,1.0,99.0,1
20000113281735784,-15.547087888818725,456.8303454990712,2.0,2.0,112.0,0
20000113305070784,7.521387157074235,480.74895972490367,3.0,2.0,135.0,2
20000113325739910,-26.466195541376603,507.4081501404498,11.0,6.0,193.0,0
20000113350440650,-54.743333970362585,579.6951247947477,1.0,8.0,224.0,0
20000113492615976,-60.482855203189956,505.40417892987364,0.0,0.0,100.0,4
20000113505289570,-37.72351193201637,363.2097880289987,0.0,0.0,61.0,4
20000113522132852,26.503006808665763,418.94036559526654,1.0,3.0,67.0,3
20000113542881292,-29.947904834811208,475.38288294368834,0.0,1.0,205.0,0
20000113544613790,-8.865036046855018,295.7148526139157,0.0,13.0,170.0,2
20000114094599332,-2.131850316318628,392.71193378930076,4.0,7.0,201.0,2
20000114152559296,-26.41054616543109,412.45941285250973,0.0,0.0,45.0,4
20000114171595584,-12.337824317853034,401.7972111441402,0.0,3.0,146.0,2
20000114173691664,-46.565051639954234,544.633255993205,0.0,4.0,126.0,0
20000114174182770,-1.8842697999193696,284.94805530683874,0.0,1.0,112.0,1
20000114184326784,-34.41238301679148,490.4006995579533,0.0,0.0,105.0,4
20000114292454620,-62.9259192259813,516.7173808109047,251.0,2.0,79.0,3
20000114302982216,-24.608593501654052,547.5398034026117,0.0,0.0,55.0,4
20000114303344110,-20.954662848381755,600.6111897769912,2.0,5.0,161.0,0
20000114352808064,6.1182482326761685,518.317674503558,0.0,7.0,135.0,2
20000115025424468,-29.9321499193013,546.6923898736032,13.0,10.0,124.0,0
20000115061310972,-18.35710475899187,474.14703345815997,204.0,0.0,181.0,3
20000115221187600,-1.2430540171374354,310.4902494329248,19.0,0.0,80.0,1
20000115241748704,-4.599411466802972,285.93758065622296,163.0,1.0,60.0,3
20000115270447696,-12.466573765019485,498.9738504078397,179.0,1.0,60.0,3
20000115272479064,-20.586155979059537,390.72512003984906,111.0,4.0,73.0,3
20000116315356970,-28.986430697294274,432.28136761097426,0.0,0.0,52.0,4
20000117160999650,-34.13371425812475,426.09078841841085,0.0,0.0,86.0,4
20000118362435564,-21.958812359082536,427.30622452376156,12.0,8.0,190.0,2
20000118393001844,8.993768657068758,361.8997688390479,0.0,0.0,70.0,1
20000119392691350,-0.30363308438773307,403.09731816393236,0.0,0.0,47.0,1
20000119564199680,-29.832361531912202,412.29682031793254,56.0,0.0,47.0,4
20000120050397500,-7.297529790858545,334.89865004389173,0.0,0.0,63.0,1
20000120082570868,-18.500084140487868,326.15272356644937,0.0,1.0,59.0,1
20000206523810910,-14.725368863635584,370.1025708612418,37.0,0.0,52.0,1
20000208033535310,-9.441881585521545,484.65850424860815,0.0,5.0,141.0,2
20000208274969036,-1.8153097328745726,448.40283189623045,0.0,3.0,81.0,3
20000208275906480,-19.416686873632237,433.2608183679272,0.0,1.0,115.0,0
20000208313605292,-60.78311737427465,484.9249625339865,220.0,3.0,112.0,3
20000208350253280,-33.263122380125296,363.78866698758344,61.0,0.0,52.0,4
20000208405792052,1.9094560430342142,261.5335362126751,2.0,7.0,152.0,3
20000208424268644,-10.388555230065656,556.0465736818261,0.0,0.0,79.0,0
20000208465963940,-26.627905049754887,529.4986390876478,0.0,3.0,109.0,0
20000208595920096,-12.204749693076547,380.16962789258145,0.0,0.0,139.0,3
20000209000447212,-33.944684193260905,589.2834775732225,3.0,8.0,179.0,0
20000209014518280,-30.896908219177444,484.30825680591937,2.0,0.0,136.0,0
20000209035671876,-42.024523682463986,434.17510489495174,1.0,6.0,163.0,0
20000209041957320,-13.405435904554672,497.0124656879695,0.0,0.0,67.0,4
20000209050967668,-59.74949594857695,518.2720948561928,71.0,0.0,67.0,4
20000209063623750,-66.27068342658158,484.0696319882899,0.0,0.0,97.0,4
20000209070883292,-10.654100174601568,424.4135973348394,0.0,0.0,86.0,1
20000209092888096,-39.773657434512636,648.7185698302071,0.0,0.0,112.0,0
20000209112352770,-26.761139562234433,524.2639937436827,0.0,0.0,81.0,4
20000209124135910,-31.390945284333533,389.1579331079744,0.0,0.0,75.0,4
20000209142303596,-11.64898072098247,333.1082262512607,2.0,0.0,67.0,1
20000209270464348,-17.380504279637087,587.0216598317963,247.0,10.0,123.0,3
20000209273668680,-40.4120877590146,587.4600151064593,98.0,4.0,94.0,0
20000209280609056,1.1030536903444594,573.3696632600763,182.0,2.0,78.0,3
20000209292952970,-7.775864556311323,288.73229712246246,422.0,6.0,87.0,3
20000209300584136,-6.043017170391172,428.355723949295,24.0,7.0,107.0,2
20000209304190400,-14.226425342106761,487.841860731602,3.0,0.0,70.0,4
20000209333802116,-6.5687345215947675,490.51053018749286,9.0,5.0,155.0,2
20000209352618696,-18.31014777543509,354.1923169426016,3.0,0.0,84.0,1
20000209353051584,5.628162642952744,483.24460271624747,1.0,0.0,69.0,3
20000209482093228,-18.818785836111754,425.18811673178635,6.0,3.0,64.0,3
20000209584881930,-9.686939545161763,411.4987800322416,1.0,4.0,122.0,2
20000209585476252,-14.70330757966047,520.8222653296217,0.0,0.0,74.0,4
20000209590913744,-12.88823615661224,570.8670885625969,0.0,0.0,56.0,0
20000210052297720,-9.449450212225296,494.68432924246656,0.0,0.0,82.0,3
20000210082873416,-72.257107257537,373.40437718523725,4.0,0.0,183.0,4
20000210160448948,-55.76704685477354,488.32753396920975,0.0,0.0,132.0,4
20000210163417720,-3.6239244163972764,424.9812542724877,0.0,2.0,98.0,3
20000210184127530,-9.0342494025364,412.06448573622293,88.0,5.0,98.0,3
20000210233183184,-28.215584909635083,456.0213296100287,0.0,1.0,97.0,4
20000210233942840,-13.821943075363336,411.999628379333,0.0,1.0,79.0,1
20000210361562950,-19.741078252944256,412.45217395610655,1.0,2.0,70.0,4
20000210393185060,-1.9032325896143671,572.0782310597958,152.0,0.0,133.0,3
20000210393441788,-17.372180588334405,533.2561192052225,17.0,1.0,208.0,0
20000210401094460,-18.255038930780444,403.7537916365554,0.0,0.0,169.0,0
20000210405995370,-28.569315315572457,388.25588739952315,87.0,1.0,184.0,3
20000210411659216,-14.054531303937235,452.80042031153914,0.0,0.0,121.0,0
20000210414781080,-17.561425436867708,468.8264532111129,142.0,5.0,121.0,3
20000210415230172,-51.01924995333355,491.6245436591905,0.0,0.0,113.0,4
20000210415946680,-46.04561877209337,311.7894152862147,0.0,0.0,102.0,4
20000210422489804,-13.298805612833412,331.11381167094726,12.0,0.0,73.0,1
20000210425341640,-59.454384597358,493.51723926064915,0.0,8.0,161.0,0
20000210444074756,-16.15679248641452,394.2807867336418,39.0,1.0,120.0,3
20000210445762360,-24.300194499555506,385.2977955318816,1.0,0.0,159.0,0
20000210473673684,17.000198553815274,409.51257232628905,0.0,1.0,130.0,3
20000211115038960,-16.19120649020065,372.6572188992651,0.0,9.0,263.0,2
20000211115882410,-62.90687459982398,484.45080352937856,16.0,8.0,190.0,0
20000211295778710,-3.5243446054821073,541.9414655187669,0.0,0.0,112.0,2
20000211320264790,-12.664033436475298,380.07965860514264,0.0,0.0,118.0,1
20000211325044550,-40.63434443900343,351.30651325341506,15.0,1.0,78.0,4
20000211325266830,-14.142557945425967,462.0387799684214,0.0,0.0,99.0,4
20000211460504564,-45.35235452416805,377.66816765749485,0.0,0.0,117.0,4
20000211465036150,-12.095767746004748,501.2735796180302,4.0,7.0,184.0,2
20000211473487144,-4.90717364887257,399.7909256273027,0.0,0.0,91.0,1
20000211474749436,0.2994241307463201,353.6296116032179,0.0,0.0,95.0,1
20000211494352064,-8.863027017336757,323.0969203651918,41.0,0.0,201.0,3
20000211503364144,-42.21254448476846,408.658718860462,0.0,0.0,68.0,4
20000211542539004,-6.244700007683785,433.93255159495214,0.0,8.0,163.0,2
20000211543579756,-3.438675868693275,407.0483943864358,0.0,0.0,180.0,2
20000211551950110,0.30650079280694426,384.384220292145,0.0,0.0,91.0,1
20000211593608188,1.5155616339349334,366.3964299395019,0.0,0.0,154.0,3
20000212031676144,-13.290264571055184,572.7492779506742,1.0,8.0,230.0,2
20000212032909868,-16.860875615403838,465.66180450065696,0.0,0.0,121.0,0
20000212045908520,-12.03923874991682,307.8310486575919,8.0,2.0,161.0,3
20000212063145344,-12.945517239342507,435.0203704314392,0.0,0.0,87.0,1
20000212063999292,-43.05677500180484,587.0024209372115,75.0,1.0,55.0,4
20000212100088030,-50.42907408052496,387.9758562641781,0.0,1.0,66.0,4
20000212170699020,-11.981250051997737,453.0714174525179,1.0,0.0,207.0,2
20000212284230508,-55.83841672955098,422.8487516243698,151.0,3.0,182.0,3
20000212293246250,-6.387191530784003,427.9628386609911,0.0,1.0,87.0,1
20000212294781384,-47.007186213263935,402.5037489497082,0.0,1.0,76.0,4
20000212295027148,-26.322326890899333,527.6705360617194,301.0,5.0,105.0,3
20000212303898910,-1.1494046021816517,332.49148238881446,3.0,0.0,85.0,1
20000212313010110,-23.798113643583385,319.7053512413854,0.0,5.0,53.0,3
20000212351744150,1.632139413334326,363.4520636942784,101.0,1.0,136.0,3
20000212392170104,-2.3779907169698067,549.4853076851357,5.0,0.0,228.0,2
20000212393718068,-3.6510872378784285,331.66531929129286,37.0,0.0,123.0,3
20000212394664588,-21.350642195301532,466.9687621846432,0.0,0.0,100.0,4
20000212395949756,-23.44507012338935,433.94554462374685,0.0,3.0,106.0,0
20000212525933424,-36.12228250551793,479.3061225747523,1.0,1.0,55.0,4
20000213022838136,-6.233029659134846,422.9772369206964,0.0,12.0,88.0,2
20000213024361536,-20.282226535034667,520.8391579499739,13.0,3.0,92.0,0
20000213072915190,10.113332280801473,551.0807205559585,156.0,2.0,54.0,3
20000213151989176,1.4070747929708514,438.7829863933587,7.0,0.0,66.0,1
20000213180897816,-21.450144047670317,387.0791113382872,0.0,3.0,77.0,3
20000213191655760,-11.655262564261042,513.0355880274292,0.0,9.0,151.0,2
20000213192880350,-16.70577011019434,344.0625485574256,2.0,0.0,113.0,1
20000213202140430,-30.13814840470712,452.0919478387915,0.0,2.0,123.0,0
20000213295606144,-22.04808357497842,310.7974040411566,11.0,0.0,76.0,1
20000213301737120,-4.951476936417885,438.8370258619061,1.0,0.0,174.0,2
20000213302462284,-57.95998864350114,474.53925279077055,0.0,0.0,80.0,4
20000213311348910,-12.134428579116916,262.613673021176,0.0,0.0,68.0,1
20000213450334000,-16.51610430296888,491.5587308424715,2.0,1.0,103.0,0
20000213461486450,-13.845353123077096,487.21815257446883,103.0,2.0,161.0,3
20000213463683424,-31.13046653950038,451.1349381319799,0.0,5.0,203.0,0
20000213505452056,-60.6576805024084,575.4667438823133,56.0,0.0,167.0,0
20000213534515416,-37.81772069076382,598.868649038622,0.0,0.0,170.0,0
20000213581679284,-6.743791522610233,393.0030916037746,0.0,2.0,84.0,1
20000214003322800,-5.758117996013878,421.88251230173086,0.0,0.0,92.0,1
20000214020055252,-31.167738015943772,418.67498163761326,1.0,5.0,159.0,0
20000214072859990,-4.655340931106235,338.77193962961746,0.0,0.0,139.0,1
20000214105027916,-8.84067960425245,632.1828731179788,10.0,0.0,160.0,0
20000214115067720,-7.157438717677748,347.495308127767,0.0,0.0,175.0,3
20000214160698770,-6.622986350819718,483.78464582468155,0.0,0.0,182.0,2
20000214160905224,-32.51324036663782,341.7549520322135,0.0,4.0,203.0,0
20000214161877016,-7.172727240565743,339.9921507575458,0.0,0.0,64.0,1
20000214162183504,-23.500085169433124,362.01055842429685,127.0,0.0,118.0,3
20000214162414040,-6.620560936478695,474.3636163284266,0.0,0.0,67.0,3
20000214162798430,4.302172378301284,453.1885383617541,250.0,0.0,54.0,3
20000214163234850,-7.229334850384365,352.2811858933597,21.0,0.0,288.0,2
20000214165302884,-1.3080489678804894,420.0571397325124,46.0,2.0,111.0,3
20000214172252284,-9.862151189874146,353.324743825498,119.0,3.0,66.0,3
20000214174318250,9.421468632005265,326.21878500492386,1.0,10.0,107.0,2
20000214175680140,-26.78568895062332,498.3732549643676,1.0,0.0,131.0,0
20000214180062720,-14.260946282057414,322.15047944031915,44.0,2.0,110.0,3
20000214202074470,-58.54217379347894,383.57597527447274,0.0,0.0,88.0,4
20000214202592772,-19.22768794337006,378.09281525429003,5.0,0.0,71.0,1
20000214205000930,-11.66531205790914,585.0589943614664,3.0,1.0,102.0,0
20000214234349864,-3.8919614092197046,394.36802497744856,65.0,2.0,79.0,3
20000214273438264,-22.793547854105007,391.3124394491898,0.0,0.0,110.0,4
20000214273899610,-11.755089517801157,464.7949732904925,0.0,0.0,124.0,0
20000214274206020,-3.738997294210471,354.6870609854983,0.0,8.0,86.0,3
20000214274616736,-7.953464909255198,445.968245030997,0.0,0.0,104.0,3
20000214373308540,-8.75150770577893,421.3670659258528,82.0,11.0,107.0,2
20000214375680290,-19.091071573753165,356.9240481014419,1.0,2.0,108.0,3
20000214385838664,-7.145865201206029,398.4126698095615,0.0,5.0,125.0,2
20000214393365584,6.13483906923418,338.583007190173,2.0,12.0,132.0,2
20000214413735012,-5.169635823094798,333.20088337626294,7.0,4.0,179.0,2
20000214440909412,-17.72847820754113,349.21589585354155,15.0,0.0,54.0,1
20000214460370124,-10.805501433198096,546.5026216031849,0.0,1.0,114.0,0
20000215173972510,-54.74140399164353,391.7992303759818,11.0,0.0,121.0,4
20000215180037436,-31.11484545080239,385.05351408252983,35.0,0.0,96.0,4
20000216114185344,13.479264885623191,316.2442810212516,1.0,0.0,67.0,1
20000216373440176,-3.2746602348245144,506.8850307528741,1.0,0.0,57.0,3
20000216390712770,-11.164425489971514,476.5846470690271,490.0,0.0,98.0,3
20000216441517480,-41.02274636409418,329.24992121462446,0.0,2.0,79.0,4
20000217134359068,-43.15756362012064,235.96507240831937,0.0,0.0,57.0,4
20000217572439830,-21.772579584617866,488.8161691330439,111.0,2.0,137.0,3
20000219492284200,-28.465330746810135,418.019294062584,0.0,0.0,119.0,4
20000219590214690,1.859399916345753,480.5889718284945,0.0,14.0,207.0,2
20000220153583296,-32.282112915293894,456.04513189681563,0.0,0.0,70.0,4
20000220215396576,-4.233927826156327,353.04214978152726,0.0,0.0,95.0,1
20000220300240260,-3.1635210778954024,296.7257650758031,5.0,0.0,107.0,1
20000308173279892,-60.61256070563019,383.41785903132654,0.0,0.0,61.0,4
20000308373693200,-13.6850411465828,617.8989289135184,95.0,7.0,144.0,2
20000308402072490,-10.919760853657884,321.05217870761214,0.0,0.0,58.0,1
20000309053111890,-19.237430454619737,514.5144251892749,2.0,2.0,113.0,0
20000309133152868,0.011160343137220141,298.03224687079006,14.0,6.0,106.0,3
20000309134635360,-25.812971615143955,374.38285213243955,0.0,0.0,84.0,4
20000309142384004,-1.6609251969854366,379.99889366990146,0.0,0.0,63.0,1
20000309143962600,-11.77829918813637,431.40504994549946,0.0,6.0,159.0,2
20000309145991440,-0.5521492400431871,431.4943017604657,4.0,4.0,58.0,3
20000309152416908,-0.412564408157833,341.9131171592683,431.0,5.0,91.0,3
20000309161590996,-27.83195665348443,444.67338428987927,0.0,6.0,182.0,0
20000309161741564,-64.68277245569048,351.2235968774037,0.0,0.0,77.0,4
20000309165833116,-14.180541499438842,554.2979558836835,2.0,4.0,83.0,0
20000309170229990,-39.948759292329484,372.23781120730297,0.0,0.0,79.0,4
20000309182381960,-16.18786926702443,347.39574564015896,0.0,0.0,54.0,1
20000309210000776,-19.61965514886559,300.4152625283767,0.0,0.0,56.0,1
20000309380869064,18.92229401169335,454.60382462085283,143.0,1.0,74.0,3
20000309402331236,-12.506150720256592,368.5526490378261,0.0,14.0,72.0,2
20000309523879740,23.191412667076655,416.45814128301447,17.0,0.0,158.0,3
20000309524378388,-24.645790456045454,380.4025538274851,8.0,2.0,139.0,0
20000309525463470,3.660182714047454,481.5832704781022,0.0,0.0,100.0,3
20000309525860776,-34.693402109357116,432.44256542129085,0.0,0.0,123.0,4
20000309525972856,-11.627287351020717,374.4516141417716,0.0,2.0,60.0,1
20000309530620816,9.405617615535476,287.7268243438701,0.0,4.0,127.0,3
20000309532847772,-5.023566210102847,573.1396175027926,1.0,7.0,166.0,2
20000309534733204,-18.982500679904653,501.9647115774696,0.0,0.0,143.0,0
20000309575884430,-25.14881040841441,434.263271264356,0.0,4.0,148.0,0
20000310014132396,-8.546302800075436,487.77450481390565,0.0,0.0,206.0,2
20000310024361216,-21.470604490863415,419.7039702250327,0.0,0.0,138.0,4
20000310102605320,-28.685228686743,318.7200994683465,0.0,0.0,64.0,4
20000310155262430,-29.428515793699848,415.36353100638627,0.0,0.0,65.0,4
20000310163136570,-18.484810181436206,383.210338487833,0.0,4.0,136.0,2
20000310190809384,-63.98041123372771,441.8621684889537,172.0,0.0,58.0,4
20000310192502616,7.111595655853667,337.23291119335454,345.0,2.0,82.0,3
20000310194686244,-23.86116742755122,405.59303272026796,0.0,0.0,67.0,4
20000310210804640,-35.42481051477622,403.6722249117125,0.0,0.0,182.0,0
20000310221009536,-31.442802285177407,358.2886916639666,0.0,0.0,67.0,4
20000310292858136,-12.202786963067625,538.4780177758195,0.0,2.0,99.0,0
20000310295223612,-12.198389478964414,505.8923434289026,10.0,0.0,89.0,3
20000310295912384,-15.67267394504202,373.8841006936932,0.0,1.0,91.0,1
20000310300133940,-10.950792682112121,299.80848035649655,0.0,3.0,146.0,3
20000310301640824,-26.275157846397402,495.9585508627569,0.0,0.0,223.0,0
20000310301821970,1.8769755159961,476.11759334440376,0.0,4.0,111.0,2
20000310302564796,-12.581517700653135,373.14165120591485,30.0,0.0,167.0,3
20000310305435290,-15.648379800207032,474.20806817735024,101.0,0.0,102.0,3
20000310332742584,-39.627307389013176,359.211116375061,0.0,2.0,55.0,4
20000310340017496,-29.921026470577594,448.6188059038207,128.0,2.0,206.0,3
20000310352520720,18.690151457359338,390.61285661240623,0.0,1.0,102.0,3
20000310360292220,-35.5132561592773,356.90687104451695,15.0,4.0,78.0,4
20000310490577630,-10.658552859863544,444.2094347910382,0.0,0.0,71.0,1
20000310491615950,-1.3160146820676406,324.15674063063017,0.0,0.0,102.0,1
20000310495580876,-3.9551854971534373,454.5850096716693,0.0,4.0,107.0,2
20000310500193030,-43.4901163539403,427.03140622077854,9.0,8.0,132.0,0
20000310500669660,-12.546139034688533,419.94742136163217,4.0,0.0,114.0,3
20000310502273180,-54.776149730396384,461.9475032716439,0.0,0.0,150.0,4
20000310502456924,-13.449901106526275,482.54035721379205,1.0,1.0,117.0,0
20000310503873910,-12.249501022234345,299.7181477566646,0.0,0.0,53.0,1
20000310512377884,-16.133259942584658,386.2166995141329,0.0,1.0,148.0,3
20000310520028750,2.937463165848749,515.9007501598201,1.0,2.0,212.0,2
20000310540041760,-8.136440224124856,279.0672324364965,0.0,0.0,63.0,1
20000310541468180,-8.216474296619284,360.348554159318,2.0,0.0,76.0,1
20000310594608960,-3.199082262577711,367.48633182729907,0.0,0.0,131.0,1
20000311002165452,-20.139522736660137,518.428519528826,0.0,0.0,97.0,0
20000311035369564,-10.850519094136054,518.5001995080272,24.0,12.0,174.0,2
20000311054970664,-0.4176248612671176,296.4836753091252,0.0,1.0,73.0,1
20000311055424096,-32.76293646834502,382.61571982471463,270.0,0.0,47.0,3
20000311090670360,-20.124726166678844,344.6997346768842,4.0,2.0,80.0,1
20000311092437650,-32.39834630317745,370.4215469137062,1.0,1.0,147.0,4
20000311133136910,-4.29035142378705,364.8638503864773,131.0,0.0,98.0,3
20000311133276084,-21.896299332311845,322.87755936401123,138.0,0.0,35.0,3
20000311151095390,-37.329295353897564,348.6929754540921,0.0,0.0,126.0,4
20000311201905796,-18.97378920933805,409.44979331840943,33.0,0.0,69.0,1
20000311255785932,-13.401432590998061,420.826832077453,0.0,0.0,55.0,1
20000311332187736,7.3768097309395095,412.4417720414325,0.0,0.0,68.0,1
20000311342301228,0.0904857380053743,549.4666199337798,0.0,5.0,82.0,2
20000311343966704,-9.931419262054378,445.13708627728425,70.0,1.0,130.0,3
20000311412383844,-12.189339328152917,447.30621954876096,382.0,1.0,60.0,3
20000311451744812,-49.12713370185865,674.1427524945944,17.0,0.0,64.0,0
20000311452003030,-4.928701878139105,482.36969879182067,0.0,0.0,86.0,3
20000311452717076,-7.488658889474268,531.5756392640269,29.0,6.0,104.0,2
20000311453408540,-15.024946669289644,402.93538033101146,1.0,2.0,114.0,3
20000311454576708,-32.97912354078204,424.2982592791159,0.0,0.0,75.0,4
20000311455299464,-27.576471628414605,397.85533727096026,0.0,0.0,47.0,4
20000311455493252,-7.033477979742578,377.8852767195286,0.0,2.0,83.0,1
20000311475120870,-9.877852374030716,350.7886595600844,0.0,0.0,34.0,1
20000311481470890,-18.487966504493862,436.2584775003521,36.0,0.0,54.0,4
20000312035301270,-25.044603007186428,330.48321614148546,0.0,6.0,199.0,2
20000312095560620,-4.595105269159921,460.03716711078704,8.0,2.0,122.0,2
20000312220015236,-17.832944176354353,279.1722313230205,0.0,3.0,93.0,1
20000312234858436,-20.05334110138064,300.541045735418,0.0,2.0,47.0,1
20000312282833710,-7.577009912416438,610.3470112047319,0.0,6.0,153.0,2
20000312514998320,10.575811962238836,332.9092087943636,43.0,0.0,135.0,3
20000312593042050,-6.601499001652098,272.69018563166634,0.0,0.0,52.0,1
20000313112009220,-38.66283477371701,361.9950128635598,55.0,2.0,49.0,4
20000313123149616,-17.833566872770152,532.487850261346,2.0,0.0,246.0,0
20000313123823104,-16.374755226028572,398.9393318110903,0.0,1.0,51.0,1
20000313123855850,-9.865809421923242,468.95036114083126,0.0,0.0,58.0,1
20000313124706130,-3.0469976748543814,458.99240507919166,0.0,1.0,254.0,2
20000313125997396,-0.6349799872260369,428.5471547723776,0.0,8.0,184.0,2
20000313130021800,-57.050049036581335,499.12566320520955,0.0,1.0,69.0,4
20000313154748016,-22.317333386626263,472.72718998709524,0.0,0.0,153.0,0
20000313172101380,-2.022645138869436,481.5977998293467,0.0,1.0,179.0,2
20000313235750268,-3.205526014474266,336.2729127273016,0.0,0.0,67.0,1
20000313295289372,-0.830841323232038,341.58281691170396,0.0,3.0,126.0,3
20000313295479756,-44.448593557549096,427.3638247298373,181.0,5.0,146.0,3
20000313335486816,-0.357276984261254,532.0431908733623,8.0,2.0,181.0,2
20000313355385050,-34.26934879898067,462.3578698169399,417.0,1.0,167.0,3
20000313421569264,-20.712996144066288,385.14651670830006,2.0,0.0,79.0,4
20000313423657908,-0.5647730352611966,375.82685445710837,27.0,11.0,120.0,2
20000313433140970,-28.5705784347032,447.2391818026277,1.0,4.0,149.0,0
20000313434415270,-21.02584634921783,458.8043144893674,0.0,1.0,93.0,4
20000313434484560,10.026605434050353,572.5718466026609,93.0,2.0,206.0,2
20000313440197536,-16.19838330140008,467.2276965243985,4.0,1.0,122.0,0
20000313442567190,-17.427448958875665,439.06735893624307,0.0,0.0,99.0,4
20000313494344020,-2.0802968902060552,445.2311922917621,0.0,0.0,92.0,3
20000314000596130,-5.537985711753887,557.1143016570535,5.0,5.0,166.0,2
20000314053427060,-21.225595898992253,493.34097681655857,8.0,1.0,134.0,0
20000314080112024,-5.720807829861041,436.59621744666185,12.0,0.0,116.0,3
20000314110201784,-51.90130686870233,412.3731158030926,12.0,1.0,70.0,4
20000314112164840,-24.929714771099675,459.4881063115805,0.0,0.0,144.0,0
20000314112275510,-11.97439904791423,471.09483205234625,0.0,1.0,128.0,2
20000314112398504,-13.859958252114955,443.5914687587931,27.0,5.0,156.0,2
20000314112957600,-30.94180639398273,636.6132557872093,0.0,1.0,90.0,0
20000314113069536,-17.692461487387497,523.1101369484261,2.0,0.0,152.0,0
20000314115379930,6.2263718885691,419.58567771857145,5.0,0.0,182.0,2
20000314202801744,-54.47474253361074,440.1613578501587,255.0,0.0,93.0,3
20000314211167630,-5.721406713525,398.64189471365444,15.0,5.0,124.0,2
20000314220930030,1.251214217294602,521.1399823432138,7.0,1.0,85.0,3
20000314223047950,-12.252346086642833,355.6978627494731,2.0,3.0,117.0,3
20000314224265510,-31.523174398447143,409.6999397187376,0.0,1.0,157.0,0
20000314231256776,-22.93567628699404,566.9979133340245,1.0,2.0,99.0,0
20000314233558240,-63.749671068462554,486.7367210909869,1.0,0.0,251.0,0
20000314242676464,-16.50553053574959,391.07666918744684,1.0,7.0,199.0,2
20000314244317336,-25.572338264762255,481.0043746932838,0.0,3.0,158.0,0
