# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/LAKELAND/LAKELAND_20191201_to_20191231_de09c18_proc.zip
# Import from fData/Raw Log Data/LAKELAND_20200101_to_20200131_a9720c1_proc.zip
# *arg* filter_args = {'query_list': ['debug == 0', 'sess_ActiveEventCount >= 10', 'sessDuration >= 300', '_continue == 0', 'sessDuration <= 2700'], 'one_query': False, 'fillna': 0, 'verbose': True}
# Query: Intial Shape, output_shape: (32227, 1647)
# Query: debug == 0, output_shape: (32221, 1647)
# Query: sess_ActiveEventCount >= 10, output_shape: (26934, 1647)
# Query: sessDuration >= 300, output_shape: (16109, 1647)
# Query: _continue == 0, output_shape: (10591, 1647)
# Query: sessDuration <= 2700, output_shape: (10164, 1647)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False, 'avg_tile_hover_lvl_range': None}
# *arg* lvlfeats = []
# *arg* lvlrange = range(0, 1)
# *arg* finalfeats = ['count_bloom_achs', 'count_farm_achs', 'count_money_achs', 'count_pop_achs', 'sessDuration']
# Original Num Rows: 10164
# *arg* zthresh = None
# LogTransform using np.long1p
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=7, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessID,num_play,count_bloom_achs,count_farm_achs,count_money_achs,count_pop_achs,sessDuration,label 
20000114312590944,1,0,1,0,1,399.64099999999996,0
20000114334218724,3,0,2,0,1,437.095,3
20000114335891396,1,0,1,0,1,1670.361,4
20000114342528176,1,0,3,1,1,1010.597,6
20000114342981920,1,0,2,1,1,762.385,6
20000114353255916,1,0,1,0,1,339.43,0
20000114374343256,1,0,1,1,1,1007.302,1
20000114395147880,2,0,1,0,1,941.043,4
20000114424592676,1,0,2,0,1,1110.253,3
20000114500791216,1,0,1,0,1,412.85699999999997,0
20000114512156656,1,0,1,1,1,583.3,4
20000114522000770,1,0,1,1,1,617.5830000000001,4
20000114545291080,1,1,1,2,1,826.0260000000001,1
20000114592157560,1,0,2,0,1,793.908,3
20000115005843332,1,0,1,0,1,1246.875,4
20000115024175780,1,0,4,2,1,1917.766,2
20000115075222936,1,0,2,0,1,1020.9060000000001,3
20000115080243484,1,2,4,2,3,2425.401,2
20000115175721170,1,0,2,2,1,2354.166,2
20000115212759024,2,0,2,2,1,915.45,6
20000115260105370,1,0,1,0,1,877.8910000000001,4
20000115264129080,1,0,2,0,1,392.06699999999995,3
20000115271237050,1,1,2,2,1,757.471,6
20000115293035770,2,0,2,2,2,1075.8410000000001,6
20000115300821156,1,0,1,0,1,471.408,0
20000115312592920,1,0,3,2,1,2453.254,2
20000115331220010,1,0,1,1,1,696.2310000000001,4
20000115394064850,1,0,4,2,3,2421.026,2
20000115443299196,1,0,2,0,1,686.846,3
20000115465258296,1,0,2,0,1,472.56199999999995,3
20000115473754184,1,0,2,0,1,993.703,3
20000115484501570,1,0,1,0,1,907.929,4
20000115522328504,1,1,3,2,2,1962.1729999999998,2
20000115532469556,1,1,2,2,1,1063.66,6
20000116044007610,2,2,2,2,1,2489.3070000000002,2
20000116060552588,1,0,1,0,1,424.195,0
20000116083641812,1,0,1,0,1,705.592,4
20000116111245216,1,0,0,0,1,1102.892,5
20000116144274296,1,0,1,0,1,1072.886,4
20000116203058012,1,0,1,0,1,2509.17,1
20000116221556220,2,0,1,0,1,513.04,0
20000116265861680,2,1,2,2,2,1443.871,2
20000116282161950,1,1,3,1,1,1193.221,6
20000116343498740,1,2,3,2,3,1219.55,2
20000116430925050,1,0,2,2,1,1010.824,6
20000116455352884,1,0,0,0,1,1089.3310000000001,5
20000116582441636,1,1,2,2,2,2366.703,2
20000116594687676,2,0,2,2,1,536.8919999999999,6
20000117132219548,1,0,1,2,1,643.795,1
20000117155430340,1,0,1,0,1,355.23199999999997,0
20000117190069336,2,0,1,0,1,817.323,4
20000117191296644,2,0,1,1,1,521.059,4
20000117240832584,1,1,3,3,1,1526.9070000000002,2
20000117242422264,1,1,3,2,1,1257.615,2
20000117244043040,1,2,3,3,2,2101.592,2
20000117254426344,1,0,1,0,1,332.309,0
20000117264669710,1,1,2,2,1,641.956,6
20000117272044132,1,0,1,0,1,651.649,0
20000117294153624,1,0,2,0,1,937.612,3
20000117360192880,1,1,2,2,1,1330.318,6
20000117361715490,1,0,2,0,1,369.756,3
20000117380070220,1,1,1,2,2,664.185,1
20000117405293896,1,0,1,1,1,935.2410000000001,1
20000117464335220,1,0,2,0,1,657.137,3
20000117484334756,1,0,2,1,1,990.846,6
20000117525283270,1,0,4,3,2,1140.1960000000001,2
20000117545985876,1,0,1,1,1,990.654,1
20000118005095116,1,1,3,2,1,695.6110000000001,6
20000118073144224,1,0,1,0,1,718.2139999999999,4
20000118125876170,1,0,1,0,1,1317.549,4
20000118152971830,2,1,2,1,1,1137.1589999999999,6
20000118221854150,1,0,2,0,1,546.602,3
20000118222018430,2,0,1,1,1,475.211,4
20000118264821184,1,2,2,3,1,1892.207,2
20000118281308350,1,0,2,1,1,1033.165,6
20000118302529850,1,0,1,2,1,677.628,1
20000118362090516,1,0,1,1,1,1322.8,1
20000118401650680,1,0,2,1,1,986.5360000000001,6
20000118535494270,1,1,2,1,1,1687.2879999999998,6
20000118561857610,2,0,2,0,1,701.85,3
20000118574406268,2,0,1,2,1,1891.106,1
20000119003698548,1,0,1,0,1,641.9780000000001,0
20000119031270316,1,0,1,2,1,343.36199999999997,4
20000119105128410,1,2,3,2,2,2366.067,2
20000119150180650,1,0,1,0,1,608.939,0
20000119153519830,1,0,1,0,1,526.154,0
20000119181401216,1,0,2,1,1,806.3810000000001,6
20000119242660996,1,0,3,2,2,1861.16,2
20000119272803656,1,0,1,0,1,870.7669999999999,4
20000119304577410,1,0,1,0,1,728.453,4
20000119313899484,1,0,2,0,1,396.38699999999994,3
20000119370534470,1,0,1,1,1,1386.2820000000002,1
20000119413967336,1,1,1,2,1,1407.646,1
20000119420715230,1,0,2,0,1,821.304,3
20000119493025412,1,0,1,0,1,595.727,0
20000120101497750,1,1,2,1,1,636.567,6
20000120105316304,1,0,1,2,1,635.369,1
20000120141236280,2,0,1,1,1,325.755,0
20000120154906776,1,0,1,0,1,340.392,0
20000120504165732,1,0,1,1,1,473.043,4
20000121103770650,1,0,1,2,1,361.327,4
20000121354985216,1,1,1,1,1,1077.213,1
20000121473853936,1,0,1,0,1,370.32,0
20000122343352892,1,1,3,2,3,2075.824,2
20000200535393290,1,0,1,3,1,2625.033,1
20000206455888228,1,0,1,0,1,310.91,0
20000207064342370,1,0,1,0,1,491.35,0
20000207145289468,1,0,3,1,1,1388.625,6
20000207271241110,1,0,1,0,1,350.85,0
20000207442245736,1,0,1,0,1,683.5319999999999,0
20000207534936416,1,1,3,2,1,932.562,2
20000207561150944,1,0,1,2,1,804.275,1
20000207572139520,3,0,2,0,1,460.745,3
20000207581616444,1,0,2,2,1,610.879,6
20000207585941212,1,0,2,0,1,2316.45,6
20000208014570740,1,0,1,1,1,1334.82,1
20000208034039824,1,0,1,0,1,868.5360000000001,4
20000208041555660,1,0,1,0,1,339.06199999999995,0
20000208050771376,1,0,0,0,1,424.246,5
20000208055808544,1,0,1,0,1,373.791,0
20000208062624612,2,0,1,0,1,311.151,0
20000208092358910,1,0,1,0,1,515.082,0
20000208092417550,1,0,3,2,1,1325.8870000000002,2
20000208150336356,1,0,1,0,1,589.6519999999999,0
20000208153385880,1,0,3,2,2,1694.2910000000002,2
20000208162539160,1,0,1,0,1,1625.753,4
20000208162688330,1,0,1,1,1,1054.351,1
20000208194030584,1,0,1,2,1,456.876,4
20000208281632324,1,0,1,0,1,551.466,0
20000208302363150,1,0,1,0,1,460.04699999999997,0
20000208313767364,1,0,1,0,1,344.909,0
20000208331283984,1,0,1,0,1,318.553,0
20000208340385976,2,0,2,0,1,396.05400000000003,3
20000208380339984,1,0,2,0,1,433.218,3
20000208393851700,1,1,1,1,1,627.253,4
20000208415781730,2,0,1,0,1,710.692,4
20000208425111224,1,0,1,0,1,326.505,0
20000208464313544,1,1,1,1,1,566.6669999999999,4
20000208480741708,1,0,1,0,1,635.2130000000001,0
20000208483928750,1,0,1,0,1,478.275,0
20000208510536372,1,0,1,1,1,327.559,0
20000208530112000,1,0,1,0,1,352.35900000000004,0
20000208530893864,1,0,1,0,1,438.41900000000004,0
20000208543733444,1,1,2,1,1,842.845,6
20000208544356904,1,0,3,0,1,607.016,3
20000208561011876,1,0,1,0,1,332.421,0
20000208561488788,1,0,1,2,1,657.002,1
20000208582490544,2,0,1,0,1,634.4,0
20000209020744096,1,1,1,2,2,1194.096,1
20000209022970350,1,0,4,2,1,659.5930000000001,2
20000209023227810,1,0,1,1,1,1135.368,1
20000209085419796,1,0,2,1,1,640.8480000000001,6
20000209090542160,1,0,1,0,1,321.111,0
20000209094833710,1,0,1,2,1,329.102,4
20000209101300076,1,0,1,1,1,555.692,4
20000209111986372,1,0,1,0,1,983.8480000000001,4
20000209135026784,1,1,2,1,1,895.067,6
20000209135576830,2,0,1,0,1,327.063,0
20000209145374970,1,0,1,0,1,1609.605,4
20000209150074200,1,0,2,0,1,821.982,3
20000209155940532,2,3,4,4,2,2272.931,2
20000209184498270,1,0,2,0,1,319.20099999999996,3
20000209210619500,1,0,3,2,1,793.796,6
20000209222178776,1,0,1,2,1,2283.94,1
20000209225487910,1,0,1,0,1,379.31699999999995,0
20000209243175164,1,3,3,3,3,1195.019,2
20000209284410260,1,0,2,0,1,911.921,3
20000209285255990,1,1,3,2,2,1385.139,2
20000209305641660,1,0,1,2,1,911.7189999999999,1
20000209322113916,1,0,2,2,1,373.765,6
20000209322352090,1,0,1,0,1,399.158,0
20000209330235492,1,0,2,2,1,1464.244,6
20000209353360896,1,0,1,0,1,409.37199999999996,0
20000209355648456,2,0,3,0,1,319.33099999999996,3
20000209382959150,1,1,2,1,1,906.76,6
20000209384665290,1,1,2,1,1,1510.614,6
20000209391387496,1,0,1,0,1,1092.007,4
20000209415459480,1,0,1,0,1,2131.726,1
20000209422217450,1,0,2,1,1,669.6030000000001,6
20000209433209364,1,0,1,0,1,569.235,0
20000209465867970,1,0,1,0,1,529.984,0
20000209473655716,1,0,3,1,1,582.957,6
20000209484633024,1,0,1,0,1,336.541,0
20000209493421400,1,0,1,1,1,455.842,4
20000209510115364,1,0,1,0,1,803.502,4
20000209554013412,1,0,2,1,1,1263.8310000000001,6
20000209570475700,1,0,1,0,1,1278.538,4
20000209570475700,4,0,1,0,1,394.82199999999995,0
20000209570854870,1,0,1,0,1,644.519,0
20000210074680920,1,0,3,2,1,689.508,6
20000210081165910,1,0,1,0,1,460.546,0
20000210111986796,2,1,3,2,2,1212.6,2
20000210115344176,1,0,1,1,1,530.0269999999999,4
20000210125654010,1,0,2,0,1,454.684,3
20000210221444936,1,0,2,1,1,680.948,6
20000210403909376,1,0,1,2,1,1198.308,1
20000210414702372,1,0,3,2,2,1119.0739999999998,2
20000210432621440,1,1,1,0,1,1051.817,4
20000210432650390,1,0,1,1,1,477.165,4
20000210443857384,1,0,2,1,1,1998.558,6
20000210445187076,1,1,2,1,1,1434.871,6
20000210455023060,1,0,1,2,1,723.329,1
20000210455706360,1,0,1,0,1,460.67900000000003,0
20000210462233384,1,0,1,1,1,460.98400000000004,4
20000210514508296,1,0,2,1,1,495.789,3
20000210514525124,1,0,2,1,1,394.79,3
20000210551661944,1,0,1,1,1,312.045,0
20000210583863880,1,0,1,0,1,451.084,0
20000211010445748,1,0,2,0,1,537.645,3
20000211053069110,1,0,1,1,1,892.6610000000001,1
20000211230495356,1,0,2,0,1,453.037,3
20000211250480316,1,0,1,1,1,1193.4489999999998,1
20000211250581040,1,1,3,0,1,769.7739999999999,3
20000211272103452,1,0,2,0,1,900.3389999999999,3
20000211281392504,1,0,1,0,1,1082.575,4
20000211313986856,1,0,1,0,1,453.835,0
20000211382924256,1,0,1,0,1,907.5269999999999,4
20000211392949428,1,0,2,0,1,1091.335,3
20000211521823584,1,0,2,0,1,1513.025,6
20000211525509784,1,0,1,0,1,438.79900000000004,0
20000211525509784,3,1,3,2,1,2172.0460000000003,2
20000212094050950,1,0,1,0,1,495.202,0
20000212095504252,1,0,2,0,1,321.92,3
20000212105964412,1,0,2,0,1,463.897,3
20000212134399400,1,0,1,0,1,422.999,0
20000212163993100,1,0,2,1,1,1093.823,6
20000212231377290,1,0,3,1,1,478.642,3
20000212300021736,2,0,1,0,1,388.894,0
20000212300021736,3,0,1,0,1,583.986,0
20000212400937976,1,0,1,1,1,461.337,4
20000212413911600,1,0,2,0,1,760.702,3
20000212414696508,1,0,2,0,1,789.166,3
20000212415409304,1,0,2,0,1,1246.928,6
20000212420930252,1,0,3,0,1,1529.795,6
20000212431313264,1,0,1,0,1,311.725,0
20000212445588696,1,0,2,0,1,436.24699999999996,3
20000212504198736,1,0,1,1,1,2379.5429999999997,1
20000212544104148,1,0,1,2,1,309.23400000000004,4
20000212545381892,1,0,2,0,1,1045.1019999999999,3
20000212545518876,1,0,1,2,1,1404.759,1
20000212552589570,1,0,1,0,1,1162.95,4
20000212555832624,1,0,2,1,1,621.39,6
20000212571975268,1,0,1,0,1,484.965,0
20000213004930720,1,0,1,1,1,301.851,0
20000213011059216,1,0,1,0,1,708.9689999999999,4
20000213050610400,1,0,1,1,1,568.84,4
20000213060246136,1,1,2,1,1,772.232,6
20000213111891800,1,1,2,1,1,759.7230000000001,6
20000213131446870,1,0,1,1,1,589.851,4
20000213131446870,2,0,2,0,1,499.939,3
20000213211227372,1,0,1,0,1,401.774,0
20000213294113332,1,0,2,1,1,832.549,6
20000213300579710,1,0,2,0,1,1491.9389999999999,6
20000213302017930,1,0,1,0,1,624.466,0
20000213305198856,1,0,2,0,1,352.18699999999995,3
20000213311419596,1,0,1,1,1,485.21,4
20000213343380452,1,0,2,0,1,902.4019999999999,3
20000213345675390,1,0,1,0,1,425.333,0
20000209450846724,1,0,1,0,1,705.7539999999999,4
20000209455083896,1,0,1,0,1,459.92800000000005,0
20000209461394330,1,0,1,0,1,859.2539999999999,4
20000209461594370,1,0,1,0,1,665.825,0
20000209470402870,1,0,1,0,1,350.31300000000005,0
20000209473752836,1,0,2,0,1,666.569,3
20000209474571692,1,0,2,1,1,1158.9,6
20000209501383490,1,0,1,0,1,649.693,0
20000209511705324,1,1,1,1,1,1023.404,1
20000209514699944,1,0,4,2,1,1350.5810000000001,2
20000209525417724,1,0,1,0,1,493.783,0
20000209535892456,1,0,1,2,1,996.195,1
20000209540486844,1,0,1,2,2,1630.193,1
20000209551505132,1,0,1,0,1,423.29900000000004,0
20000209571950052,1,0,2,0,1,381.19599999999997,3
20000209595996176,1,0,1,0,1,453.838,0
20000210002936640,1,0,1,1,1,638.635,4
20000210004410452,1,1,1,1,1,607.942,4
20000210022980804,1,0,1,0,1,442.065,0
20000210030040770,1,0,2,0,1,913.0889999999999,3
20000210033979904,1,0,2,0,1,539.254,3
20000210040240960,1,0,2,0,1,505.255,3
20000210042986980,1,0,1,0,1,636.941,0
20000210043747690,1,0,1,0,1,449.25199999999995,0
20000210051692724,1,1,2,1,1,1025.73,6
20000210055219184,1,0,1,0,1,546.871,0
20000210060574224,1,0,1,0,1,465.835,0
20000210070898936,1,0,1,0,1,459.569,0
20000210082119710,1,0,2,0,1,735.868,3
20000210082121908,1,1,2,2,2,966.102,6
20000210105701444,1,0,2,0,1,577.34,3
20000210111302030,1,0,1,1,1,387.49800000000005,4
20000210150758984,1,1,3,2,3,1231.417,2
20000210155915504,1,0,1,0,1,755.444,4
20000210170183004,1,1,4,3,1,1400.605,2
20000210180072748,1,0,1,2,1,1467.625,1
20000210183548520,1,0,1,0,1,1398.481,4
20000210184646240,1,0,1,0,1,326.84,0
20000210192225140,1,1,2,2,1,2313.219,2
20000210192289636,1,0,1,0,1,660.825,0
20000210200442816,1,0,2,0,1,2035.819,6
20000210212201290,1,0,2,2,1,787.597,6
20000210221444936,2,0,1,1,1,1297.64,1
20000210221561640,1,0,1,0,1,537.77,0
20000210240501812,1,0,1,0,1,979.086,4
20000210251548664,1,3,4,4,3,2581.626,2
20000210290450880,1,0,1,0,1,742.2669999999999,4
20000210303616896,1,0,1,1,1,720.528,4
20000210305489340,5,0,3,1,1,755.426,6
20000210315819236,1,0,1,0,1,1436.785,4
20000210320807412,1,0,1,2,1,1963.6979999999999,1
20000210321331548,1,0,1,1,1,700.0219999999999,4
20000210323138580,1,0,1,0,1,2143.271,1
20000210324898960,1,0,1,0,1,523.045,0
20000210333934920,1,0,1,2,1,384.599,4
20000210335471840,1,0,2,1,1,1780.4070000000002,6
20000210342561070,1,0,2,1,1,1877.124,6
20000210344502970,1,1,2,1,1,1175.932,6
20000210351489190,1,0,1,2,1,450.115,4
20000210354049564,1,0,2,2,1,468.523,6
20000210360402356,1,0,2,0,1,451.389,3
20000210375397024,1,0,1,0,1,1850.781,1
20000210382498540,1,0,3,2,2,748.347,6
20000210394943640,1,0,1,0,1,313.675,0
20000210403482932,1,0,1,0,1,1628.9029999999998,4
20000210413348450,1,0,1,2,1,348.267,4
20000210424538396,1,0,2,1,1,715.711,6
20000210431944656,1,0,1,1,1,714.64,4
20000210432621440,2,0,1,0,1,437.162,0
20000210433104200,1,0,1,1,1,792.8430000000001,4
20000210434253400,1,0,1,0,1,695.3510000000001,4
20000210435677080,1,0,1,1,1,437.35900000000004,4
20000210443432384,1,0,1,0,1,529.327,0
20000210444358690,1,0,1,1,1,771.488,4
20000210445187076,2,0,1,0,1,738.558,4
20000210450010880,1,0,2,0,1,599.1,3
20000210451632644,1,0,1,1,1,590.925,4
20000210455492530,1,0,1,1,1,609.225,4
20000210464938690,1,0,2,0,1,690.23,3
20000210465078172,1,0,1,0,1,2443.556,1
20000210471246096,1,0,2,0,1,480.314,3
20000210475161390,1,0,2,0,1,496.561,3
20000210481366256,1,0,2,0,1,470.551,3
20000210485804716,1,0,1,0,1,784.679,4
20000210491377508,1,0,1,1,1,440.46,4
20000210500331710,1,0,1,0,1,311.611,0
20000210500745276,1,0,1,0,1,672.6519999999999,0
20000210500747424,1,0,2,0,1,672.962,3
20000210512136330,1,0,3,2,1,603.521,6
20000210515226700,1,0,1,0,1,1050.915,4
20000210524773010,1,0,2,1,1,1634.9579999999999,6
20000210531411028,1,0,1,0,1,2642.344,1
20000210533855330,1,0,2,0,1,1077.354,3
20000210540969176,1,0,1,0,1,333.912,0
20000210543600370,1,0,1,1,1,420.712,4
20000210545751780,1,0,2,1,1,1292.887,6
20000210551661944,2,0,1,1,1,462.82099999999997,4
20000210555311228,1,0,2,0,1,377.082,3
20000210561538740,1,0,1,1,1,303.972,0
20000210582260216,1,0,1,0,1,607.98,0
20000210590987950,1,0,2,0,1,2552.8360000000002,6
20000210593590544,1,0,1,0,1,524.5509999999999,0
20000211004067016,1,0,1,0,1,388.491,0
20000211030122710,1,0,1,0,1,331.879,0
20000211034235110,1,0,1,0,1,844.071,4
20000211040912188,1,0,2,1,1,832.7719999999999,6
20000211045903096,1,0,1,0,1,471.035,0
20000211050220040,1,0,3,0,1,848.002,3
20000211072047064,1,0,4,3,3,1802.1860000000001,2
20000211073208188,1,0,1,0,1,1233.989,4
20000211073651060,1,0,3,1,1,2499.248,2
20000211111570684,1,0,2,0,1,1664.586,6
20000211111812308,1,0,2,0,1,491.444,3
20000211113259330,1,0,2,0,1,411.145,3
20000211113477170,1,0,1,0,1,523.976,0
20000211122737830,1,0,2,0,1,414.849,3
20000211155208332,1,0,1,0,1,343.284,0
20000211170581948,1,0,1,0,1,586.845,0
20000211182026380,1,0,2,0,1,946.355,3
20000211232209780,1,0,2,1,1,1045.461,6
20000211233266560,1,0,1,2,1,680.802,1
20000211234606540,1,0,2,0,1,2222.24,6
20000211243622012,1,0,2,0,1,2041.483,6
20000211250372050,1,0,1,1,1,304.375,0
20000211251294776,1,0,2,0,1,1029.362,3
20000211272009884,1,0,1,2,1,1242.468,1
20000211281392504,2,0,1,0,1,1148.3,4
20000211300402372,1,1,1,2,1,639.613,1
20000211300862988,1,0,1,0,1,591.082,0
20000211302012656,1,0,1,0,1,439.94699999999995,0
20000211302963800,1,0,1,0,1,559.043,0
20000211312042532,1,0,1,0,1,450.785,0
20000211313724024,1,0,2,1,1,738.048,6
20000211351046652,1,0,2,2,1,609.094,6
20000211360242884,1,0,2,1,1,830.711,6
20000211370357148,1,1,1,1,1,1544.546,1
20000211370547530,1,0,4,2,2,1789.693,2
20000211382924256,2,0,1,1,1,624.9159999999999,4
20000211413258364,1,0,1,0,1,479.55699999999996,0
20000211421169970,1,0,2,2,1,1225.2060000000001,6
20000211421651744,1,0,2,0,1,565.8919999999999,3
20000211422907828,1,0,4,2,1,2463.644,2
20000211432016904,1,0,1,0,1,866.541,4
20000211440262860,1,1,1,1,1,1516.13,1
20000211441788440,1,0,1,2,1,429.79400000000004,4
20000211443378776,1,0,1,1,1,1506.694,1
20000211444083412,1,0,1,0,1,428.602,0
20000211444357284,1,0,1,0,1,928.951,4
20000211460843976,1,0,2,0,1,575.256,3
20000211464135336,1,0,1,0,1,313.632,0
20000211500751530,1,0,1,0,1,1319.848,4
20000211501039908,1,0,1,0,1,460.50199999999995,0
20000211501991796,1,0,2,0,1,448.825,3
20000211502458810,1,0,3,0,1,2283.452,6
20000211503234340,1,0,1,0,1,344.031,0
20000211503373444,1,0,2,0,1,1975.432,6
20000211504432844,1,0,2,0,1,2205.976,6
20000211511413132,1,0,1,1,1,438.426,4
20000211511689060,1,0,1,0,1,873.448,4
20000211511825652,1,0,1,0,1,390.05699999999996,0
20000211512539492,1,0,1,0,1,2176.084,1
20000211513555564,1,0,1,0,1,737.7189999999999,4
20000211515736450,1,0,1,0,1,324.488,0
20000211520530796,1,0,1,0,1,368.764,0
20000211521482210,1,0,2,2,1,1243.116,6
20000211521823584,2,0,0,0,1,2576.915,5
20000211525509784,4,0,1,0,1,330.22,0
20000211563924990,1,2,1,1,1,860.06,1
20000211585152624,1,0,0,0,1,416.42800000000005,5
20000211590515068,1,0,2,0,1,370.639,3
20000211593554330,1,0,1,0,1,426.35400000000004,0
20000212005899610,1,0,1,0,1,506.222,0
20000212011216250,1,1,2,1,1,803.9960000000001,6
20000212015778200,1,0,1,0,1,633.007,0
20000212031410464,1,0,1,1,1,1458.016,1
20000212035335110,1,0,2,0,1,817.758,3
20000212044338650,1,0,2,1,1,825.862,6
20000212060797324,1,0,2,0,1,1161.302,3
20000212070394264,1,0,1,1,1,730.3810000000001,4
20000212082431184,1,0,2,1,1,602.909,6
20000212091725000,1,0,2,1,1,896.03,6
20000212094660596,1,0,1,2,1,763.84,1
20000212105338380,1,0,1,0,1,368.092,0
20000212110974990,1,0,1,2,1,351.194,4
20000212115650724,1,0,1,1,1,651.261,4
20000212124832960,1,0,1,0,1,591.586,0
20000212132821864,1,0,3,2,1,558.742,6
20000212134515690,1,0,1,0,1,344.407,0
20000212141682944,1,0,1,0,1,496.55400000000003,0
20000212145679570,1,0,1,0,1,432.217,0
20000212153831856,1,0,2,2,1,1577.092,6
20000212155466270,1,0,2,2,1,1637.7720000000002,6
20000212160157190,1,0,1,0,1,582.96,0
20000212161825704,1,0,1,0,1,327.068,0
20000212170922620,1,0,1,0,1,332.151,0
20000212171271024,1,0,1,2,1,423.726,4
20000212180289536,1,0,1,2,1,535.725,4
20000212193722160,2,0,3,1,2,1020.222,6
20000212200783900,1,0,1,0,1,875.7239999999999,4
20000212203575950,1,1,2,1,1,660.689,6
20000212204301760,1,0,1,0,1,2037.744,1
20000212211980140,1,0,1,0,1,353.746,0
20000212212351016,1,0,1,0,1,352.965,0
20000212213479860,1,0,1,0,1,339.923,0
20000212214003660,1,0,1,0,1,356.01300000000003,0
20000212240034256,1,0,1,0,1,504.30199999999996,0
20000212240879068,1,0,2,1,1,577.0319999999999,3
20000212251242684,1,0,2,1,1,1054.006,6
20000212253271380,1,0,1,1,1,626.439,4
20000212261840556,1,0,1,0,1,415.408,0
20000212264167016,1,0,2,1,1,540.26,3
20000212271884716,1,0,1,1,1,697.275,4
20000212275911064,1,0,1,0,1,2097.386,1
20000212282701292,1,0,1,0,1,428.069,0
20000212292713900,1,0,2,0,1,747.439,3
20000212300021736,4,0,3,1,1,1746.05,2
20000212330133784,1,0,2,0,1,866.3969999999999,3
20000212334860330,1,0,1,1,1,377.033,4
20000212342297330,1,0,1,1,1,614.025,4
20000212355270524,1,0,1,0,1,394.162,0
20000212364210644,1,0,1,2,1,415.967,4
20000212375658988,1,0,1,0,1,582.525,0
20000212391422030,1,0,1,0,1,541.9069999999999,0
20000212400875884,1,0,3,1,2,1334.326,6
20000212410271490,1,0,2,2,1,1561.851,6
20000212410968176,1,0,1,1,1,968.6030000000001,1
20000212411233840,1,0,1,0,1,1314.997,4
20000212422927820,1,0,1,0,1,340.61699999999996,0
20000212455456390,1,0,1,0,1,540.4630000000001,0
20000212475470724,1,0,1,0,1,854.192,4
20000212482467004,1,0,1,1,1,838.875,4
20000212483161936,1,0,3,0,1,1280.502,6
20000212543546664,1,0,1,1,1,337.413,4
20000212543628624,1,0,2,0,1,452.26599999999996,3
20000212545381892,2,0,1,1,1,990.302,1
20000212545518876,2,0,2,2,1,638.638,6
20000212552868590,1,0,1,0,1,412.126,0
20000212555832624,2,1,1,1,1,1251.761,1
20000212563741230,1,0,2,0,1,832.995,3
20000212565711200,1,0,2,1,1,1225.317,6
20000212591137664,1,1,1,2,1,800.025,1
20000212593965772,1,0,2,0,1,855.203,3
20000213002268370,1,0,2,0,1,790.188,3
20000213002849724,1,0,1,0,1,990.81,4
20000213020706270,1,0,3,2,1,475.941,6
20000213030345310,1,0,2,0,1,309.959,3
20000213030573710,1,0,1,0,1,366.082,0
20000213044502990,1,0,2,0,1,1249.381,6
20000213050422944,1,0,2,0,1,336.647,3
20000213050610400,2,0,1,0,1,1176.368,4
20000213062563868,1,0,1,0,1,455.55699999999996,0
20000213071830936,1,1,2,2,1,2081.308,2
20000213075703548,2,0,1,1,1,527.035,4
20000213084211880,1,0,2,2,1,756.077,6
20000213094742110,1,1,3,2,3,1788.589,2
20000213102098170,1,0,2,0,1,653.712,3
20000213114890420,1,1,2,1,1,1359.27,6
20000213122775304,1,0,1,1,1,1437.1029999999998,1
20000213131424024,1,0,2,0,1,693.705,3
20000213142047760,1,0,1,0,1,2507.058,1
20000213150300516,1,0,1,2,1,474.949,4
20000213161173130,1,0,1,0,1,368.98,0
20000213164215370,1,0,2,0,1,603.871,3
20000213172354470,1,0,1,1,1,611.383,4
20000213204331810,1,0,1,0,1,623.743,0
20000213225290144,1,0,1,0,1,467.699,0
20000213232858050,1,1,1,2,1,648.2080000000001,1
20000213244446496,1,0,2,0,1,304.52299999999997,3
20000213253510252,1,0,1,0,1,414.569,0
20000213261705772,1,0,1,0,1,511.759,0
20000213263437400,1,0,1,0,1,357.847,0
20000213273744788,1,0,1,0,1,1281.323,4
20000213280181270,1,0,3,2,1,770.204,6
20000213301400144,1,0,2,0,1,922.913,3
20000213302017930,2,0,2,1,1,1192.198,6
20000213303015720,1,0,2,1,1,1634.514,6
20000213303092092,1,1,2,2,2,2154.804,2
20000213303617656,1,0,2,1,1,468.694,3
20000213310095120,1,0,3,2,2,1709.795,2
20000213311419596,2,0,2,0,1,476.074,3
20000213315499570,1,0,1,0,1,1293.9669999999999,4
20000213321796812,1,0,1,0,1,643.997,0
20000213321819932,1,1,2,1,1,1721.241,6
20000213324265136,1,0,1,0,1,380.17,0
