# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['QA3_questionCorrect==QA3_questionCorrect'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (18284, 1073)
# Query: QA3_questionCorrect==QA3_questionCorrect, output_shape: (1348, 1073)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['closenessSlope', 'succeedCount', 'totalGoodMoveCount']
# *arg* lvlrange = range(0, 17)
# *arg* finalfeats = ['sum_lvl_0_to_16_closenessSlope', 'sum_lvl_0_to_16_succeedCount', 'sum_lvl_0_to_16_totalGoodMoveCount']
# Original Num Rows: 1348
# *arg* zthresh = 3
# Removed points with abs(ZScore) >= 3. Reduced num rows: 1275
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=2, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=3, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=4, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessionID,sum_lvl_0_to_16_closenessSlope,sum_lvl_0_to_16_succeedCount,sum_lvl_0_to_16_totalGoodMoveCount,label
20000311343966704,-97.46326648975526,35.0,106.0,3
20000311412383844,-212.5072805039652,34.0,292.0,2
20000311451744812,-638.8558299767079,41.0,52.0,0
20000311452003030,-797.3804337992324,45.0,55.0,0
20000311452717076,-421.74652806679967,61.0,65.0,3
20000311453408540,-1216.515997523344,49.0,64.0,0
20000311454576708,-340.4991628501475,21.0,38.0,0
20000311455299464,-586.2728545645704,29.0,33.0,0
20000311455493252,-628.3172487750138,23.0,46.0,0
20000311475120870,-1009.5640471106482,28.0,25.0,0
20000311481470890,-765.9822118497507,23.0,51.0,0
20000312035301270,-1047.4869140833177,41.0,108.0,3
20000312095560620,-753.9685236229626,39.0,71.0,0
20000312220015236,-866.848105782563,54.0,56.0,0
20000312234858436,-909.8758424319991,33.0,33.0,0
20000312282833710,-374.00361004963975,43.0,73.0,3
20000312514998320,-426.8253375659845,44.0,116.0,3
20000312593042050,-673.1996976396431,30.0,32.0,0
20000313123149616,-564.491320351056,53.0,123.0,3
20000313123823104,-520.6997068691767,29.0,30.0,0
20000313123855850,-214.58333900965326,42.0,33.0,0
20000313124025660,-389.010540082543,44.0,106.0,3
20000313124706130,-135.70133006140136,90.0,117.0,1
20000313130021800,-309.72540891461347,35.0,46.0,0
20000313154748016,-770.3973040370599,51.0,82.0,3
20000313172101380,-205.89714217188842,53.0,97.0,3
20000313235750268,-352.10625877713164,45.0,39.0,0
20000313295289372,-127.31222492244586,59.0,72.0,3
20000313295479756,-533.6121492258603,102.0,191.0,1
20000313335486816,-617.3518648301473,104.0,93.0,1
20000313355385050,-550.1830851951071,87.0,342.0,2
20000313421569264,-597.1853221836493,31.0,53.0,0
20000313423657908,-336.03660341052154,29.0,71.0,0
20000313433140970,-898.1518870322811,36.0,82.0,0
20000313434415270,-351.4464122956758,29.0,53.0,0
20000313434484560,-470.3222964478117,40.0,147.0,3
20000313440197536,-398.2255987202948,27.0,73.0,0
20000313442567190,-272.03045736706605,66.0,56.0,3
20000313494344020,-605.1025334143048,42.0,48.0,0
20000314000596130,-601.2094917248447,55.0,85.0,3
20000314053427060,-472.40378426442464,47.0,82.0,3
20000314080112024,-334.72238492871696,32.0,67.0,0
20000314110201784,-814.8645695348798,35.0,54.0,0
20000314112164840,-604.2770257873788,49.0,76.0,3
20000314112275510,-321.7710931822317,24.0,64.0,0
20000314112398504,-273.8055080102089,75.0,100.0,1
20000314112464292,-540.0635152292136,34.0,67.0,0
20000314112957600,-395.4575527128628,51.0,50.0,0
20000314113069536,-728.8475332406697,60.0,86.0,3
20000314115379930,-513.1855274681128,57.0,92.0,3
20000314202801744,-676.7405126287713,50.0,185.0,2
20000314211167630,-543.4942642056903,24.0,75.0,0
20000314220930030,-406.4906940480428,52.0,51.0,0
20000314221109156,-539.1552818523231,47.0,71.0,3
20000314223047950,-1149.3538713877201,34.0,79.0,0
20000314224265510,-662.7066552475266,55.0,85.0,3
20000314231256776,-565.7453355369407,26.0,55.0,0
20000314242676464,-114.65691210125851,33.0,108.0,3
20000314244317336,-377.8131131091864,64.0,79.0,3
20000314251670530,-787.1426989284073,81.0,95.0,1
20000314283496656,-470.99687812839005,47.0,49.0,0
20000314294274256,-84.71382649621373,32.0,85.0,3
20000314313790480,-355.48889257533756,45.0,120.0,3
20000314353381508,-1490.4146860146516,42.0,41.0,0
20000314460675064,-531.6929783856556,29.0,37.0,0
20000314474024600,-87.02528346922993,93.0,157.0,1
20000314532444824,-1164.1491522943602,53.0,100.0,3
20000314532467950,-314.1435061057047,46.0,93.0,3
20000314535040172,-870.8891448904567,36.0,99.0,3
20000314552893336,-1091.6505355201468,30.0,34.0,0
20000314563335290,-683.7699519889334,71.0,59.0,3
20000315081087812,-277.6746451635824,48.0,56.0,0
20000315113448230,-244.84303372831081,34.0,124.0,3
20000315132042636,-698.3041223575196,27.0,35.0,0
20000315174409520,-494.76938411568665,47.0,75.0,3
20000315182563428,-835.2201026141134,22.0,143.0,3
20000315295560384,-382.74071015109735,56.0,47.0,3
20000316175147976,-956.4321646276509,96.0,111.0,1
20000316522560140,-726.9377256161077,85.0,120.0,1
20000317042736390,-387.959712564592,42.0,57.0,0
20000318022316744,-863.9958105583028,53.0,57.0,0
20000319185274508,-614.336724029577,28.0,42.0,0
20000320505854804,-482.138289948639,113.0,219.0,1
20000322201001292,-375.3205590143387,39.0,100.0,3
20000322361185364,-526.7365811419902,67.0,73.0,3
20000323040325356,-285.4135226826572,31.0,39.0,0
20000406294506876,-620.1263515343303,36.0,36.0,0
20000407142886516,-358.3859865218899,52.0,239.0,2
20000407194663644,-404.1717009825497,50.0,52.0,0
20000407364807616,-970.5359226724715,31.0,91.0,0
20000407465975532,-758.4349723968631,35.0,75.0,0
20000408075985064,-769.7184070562101,23.0,41.0,0
20000408293817510,-223.7665731411296,33.0,49.0,0
20000408295229024,-998.9136853160379,39.0,98.0,3
20000408410545476,-1254.0318462558278,70.0,89.0,3
20000408431856040,-559.1394413635172,34.0,40.0,0
20000408443701510,-657.0192553251679,26.0,43.0,0
20000408462662240,-609.6876962103727,33.0,57.0,0
20000408474834892,-1066.8465689941745,32.0,51.0,0
20000408542349764,-313.55369790099576,57.0,95.0,3
20000408594393584,-178.14448296745795,46.0,155.0,3
20000409000884130,-826.2194159214783,32.0,113.0,3
20000409012201190,-548.9357356259637,43.0,141.0,3
20000409082995730,-632.654841159186,31.0,50.0,0
20000409141233130,-639.4962160058515,46.0,132.0,3
20000409151171000,-347.8342714095339,67.0,105.0,1
20000409152259250,-754.806715132896,62.0,72.0,3
20000409154845332,-965.5713034585214,77.0,84.0,1
20000409155779824,-337.4862022485511,34.0,46.0,0
20000409163531970,-1350.935432198497,23.0,76.0,0
20000409275933350,-585.1597791756445,58.0,62.0,3
20000409331018108,-321.8891001931588,44.0,115.0,3
20000409395185508,-1140.3946347219007,49.0,64.0,0
20000409404454130,-902.2129585730856,120.0,352.0,2
20000409504005696,-1019.9449452329862,37.0,54.0,0
20000409543249070,-161.86319273502855,49.0,154.0,3
20000410000259400,-274.3095553485012,23.0,204.0,2
20000410001697990,-242.2048995907775,53.0,94.0,3
20000410125807950,-288.00476325299417,31.0,82.0,0
20000410174946400,-623.3765151134322,33.0,43.0,0
20000410192633320,-389.5641962078328,30.0,44.0,0
20000410194195812,-702.2792530900355,44.0,45.0,0
20000410201424280,-1264.6736560658853,46.0,37.0,0
20000410243768650,-199.76510219398273,43.0,35.0,0
20000410254487740,-276.02981161516925,28.0,356.0,2
20000410274048750,-148.7845673562552,67.0,55.0,3
20000410335255984,-905.4402346942134,54.0,42.0,0
20000410392967940,-488.3908275001689,42.0,75.0,3
20000410412545836,-832.7968838948669,39.0,300.0,2
20000410452637436,-453.41187875656505,28.0,58.0,0
20000410513268910,-379.05040709814955,27.0,72.0,0
20000410550532144,-629.7293414596863,59.0,74.0,3
20000411000033010,-1148.611663817086,59.0,105.0,3
20000411000735704,-561.8272707314323,55.0,109.0,3
20000411003905350,-744.022745775665,98.0,135.0,1
20000411061964430,-567.2486351421434,44.0,63.0,0
20000411095661430,-897.8341732052078,30.0,135.0,3
20000411111153750,-448.755259810953,44.0,51.0,0
20000411115114736,-300.9602687416461,41.0,83.0,3
20000411142465620,-796.642896771199,26.0,64.0,0
20000411174763056,-980.5622631610571,59.0,36.0,0
20000411273023960,-755.7494474008259,41.0,87.0,3
20000411280231268,-386.9172446125234,23.0,69.0,0
20000411293824160,-329.08848415860507,55.0,61.0,3
20000411373824720,-739.3429113784326,35.0,28.0,0
20000411412888904,-902.0684513190159,54.0,94.0,3
20000411432265120,-521.4761725437647,26.0,33.0,0
20000411441631296,-668.0336031416605,27.0,227.0,2
20000411470928476,-795.7806264494216,30.0,55.0,0
20000411471799060,-695.8167263681701,41.0,195.0,2
20000411480105850,-187.609946912785,82.0,126.0,1
20000411480703036,-653.7398189708215,67.0,122.0,3
20000411481149164,-575.4385303749037,32.0,35.0,0
20000411481614944,-247.60585308692103,36.0,63.0,0
20000411485636260,-643.902056135201,29.0,79.0,0
20000411491120456,-474.72030871047366,23.0,59.0,0
20000411491341616,-128.99070495490759,27.0,222.0,2
20000411494372388,-1092.025473441423,100.0,165.0,1
20000411513328630,-619.1573412327991,30.0,223.0,2
20000411590060720,-345.8895144383176,45.0,118.0,3
20000411591386172,-333.017027717053,44.0,40.0,0
20000412021765650,-383.60107104751165,38.0,33.0,0
20000412045098744,-724.5254659755777,33.0,54.0,0
20000412102454420,-482.60868946518707,23.0,164.0,3
20000412103042330,-455.5864589222241,65.0,72.0,3
20000412114013616,-276.8039085401459,52.0,254.0,2
20000412132681452,-273.3506103386257,22.0,66.0,0
20000412165665896,-224.9171613561846,44.0,114.0,3
20000412165834652,-362.94952787067257,27.0,121.0,3
20000412182192830,-517.3210706318835,38.0,328.0,2
20000412190152004,-678.3656206609322,51.0,179.0,3
20000412190384550,-314.35277511111815,26.0,50.0,0
20000412193032984,-294.7575241109538,31.0,151.0,3
20000412222661864,-259.12996238843743,79.0,255.0,2
20000412503808300,-572.3949409940378,24.0,102.0,0
20000413103655612,-752.0227247237573,24.0,35.0,0
20000413172667150,-662.8261555593712,43.0,68.0,0
20000413254055184,-880.9639426678303,30.0,57.0,0
20000413264064204,-1177.8127565242705,61.0,65.0,3
20000413290462904,-308.76489699842324,57.0,84.0,3
20000413300312816,-454.4434366305462,35.0,360.0,2
20000413345133710,-393.17109932714465,52.0,112.0,3
20000413360277372,-849.4578199383172,30.0,57.0,0
20000413384693896,-450.72216974317365,85.0,245.0,2
20000413404106260,-217.0451155188437,98.0,66.0,1
20000413430367110,-595.8681475142869,34.0,62.0,0
20000413460765940,-345.29621226057833,37.0,50.0,0
20000413493849310,-344.700250251814,58.0,136.0,3
20000413494051556,-906.0023056144104,44.0,56.0,0
20000413495381064,-789.6557341396798,27.0,77.0,0
20000413521081950,-440.6125446810566,31.0,125.0,3
20000413530148508,-539.6389977800841,33.0,61.0,0
20000413530245036,-592.0481606877004,39.0,50.0,0
20000413530521680,-406.56996135244,63.0,121.0,3
20000413552631344,-484.39262854273585,74.0,96.0,1
20000413563388556,-427.937386163656,108.0,121.0,1
20000413575712600,-486.99916974418466,46.0,81.0,3
20000413590643896,-946.3670900981921,28.0,70.0,0
20000413591110896,-96.85419870485524,104.0,114.0,1
20000413592597750,-957.4274696770335,70.0,148.0,1
20000414051672110,-337.63390172425915,58.0,76.0,3
20000414110656388,-589.8903603836641,39.0,67.0,0
20000414150371292,-111.56368448728509,89.0,56.0,1
20000414560780930,-713.1297293486191,83.0,69.0,1
20000414592739200,-767.8683864662727,61.0,57.0,3
20000415010491908,-369.1885134199043,65.0,98.0,3
20000415015548560,-604.8499754523889,37.0,133.0,3
20000415083584804,-798.8038829458213,37.0,65.0,0
20000415153097590,-390.99358900202895,30.0,85.0,0
20000415205265010,-449.05663920323076,58.0,119.0,3
20000415443411984,-731.4980984953484,28.0,135.0,3
20000415503340736,-892.6314130179707,65.0,82.0,3
20000416053403772,-748.894990541901,37.0,109.0,3
20000416194113870,-1109.1342716968693,47.0,66.0,0
20000416504204956,-204.3507169681386,22.0,363.0,2
20000416520794136,-305.81275682347604,29.0,73.0,0
20000418341412256,-585.2140838835654,46.0,320.0,2
20000418403439500,-433.47320502994444,55.0,93.0,3
20000418480445730,-338.72532323576553,45.0,89.0,3
20000419381302970,-920.7957265533939,35.0,40.0,0
20000420251438990,-494.0197377737349,63.0,425.0,2
20000421320252070,-733.4290766767302,35.0,50.0,0
20000508175074030,-791.5894458110815,22.0,56.0,0
20000508185129536,-528.5649372375789,63.0,102.0,3
20000508195912010,-962.7744367770239,71.0,221.0,2
20000508301628560,-843.2960600920786,39.0,43.0,0
20000508385752310,-1451.7738162177138,46.0,96.0,3
20000508414226280,-866.3922485972931,25.0,48.0,0
20000508433862960,-297.0986023897337,50.0,110.0,3
20000508435255880,-493.26248376448183,84.0,46.0,1
20000508440011852,-891.8964718792757,54.0,65.0,3
20000508453254724,-358.1219453083899,59.0,59.0,3
20000508482327828,-186.18281145362133,95.0,88.0,1
20000508501764864,-250.05333469730257,29.0,199.0,2
20000508523864410,-492.32063009840937,54.0,89.0,3
20000508530533724,-346.21117380357725,86.0,73.0,1
20000508550056760,-484.1274630380966,42.0,42.0,0
20000508591901890,-396.53668545047884,38.0,37.0,0
20000509043247670,-383.34020873833344,37.0,55.0,0
20000509121532390,-734.6116124464304,21.0,62.0,0
20000509130316900,-1067.2982725746378,28.0,48.0,0
20000509142938690,-449.5817674422047,106.0,60.0,1
20000509170634600,-210.02075176174924,47.0,91.0,3
20000509185789224,-1111.3196516708201,34.0,30.0,0
20000509204162316,-733.8870115831568,64.0,158.0,3
20000509235604256,-401.0345642897424,64.0,77.0,3
20000509250096028,-180.5039378739539,34.0,123.0,3
20000509265968696,-595.5011045318885,52.0,114.0,3
20000509324978770,-424.65535609131695,84.0,115.0,1
20000509372069630,-1079.8482402826135,80.0,66.0,1
20000509430663240,-706.814602178973,41.0,36.0,0
20000509443687704,-582.3944021521575,36.0,36.0,0
20000509461873340,-675.4275889551735,47.0,69.0,3
20000509544517300,-509.1794173025996,71.0,90.0,1
20000509554025040,-378.32008592855163,47.0,53.0,0
20000509594580052,-280.8415269793809,26.0,61.0,0
20000510091225450,-246.0429945017027,30.0,102.0,3
20000510091946976,-608.0971991054641,29.0,53.0,0
20000510093029230,-359.0474680834817,22.0,66.0,0
20000510105260924,-1094.6358734280882,38.0,30.0,0
20000510230571850,-315.0905641593398,33.0,56.0,0
20000510274151576,-402.0608613729064,25.0,64.0,0
20000510310257456,-929.0519380877007,28.0,48.0,0
20000510371701200,-339.00767870712076,42.0,48.0,0
20000510392879776,-918.6327659905833,29.0,186.0,2
20000510402593936,-392.8388714181817,27.0,315.0,2
20000510410948000,-360.8517603443208,114.0,340.0,2
20000510412780100,-495.02049083330786,56.0,102.0,3
20000510413541040,-340.4194011431822,35.0,67.0,0
20000510414603212,-500.0667465478627,42.0,52.0,0
20000510414711980,-406.83600041688027,45.0,59.0,0
20000510415094536,-923.5666331048819,39.0,61.0,0
20000510421645416,-657.1846787130349,75.0,53.0,1
20000510422644044,-1369.990637814424,68.0,167.0,3
20000510424618296,-365.2042613293928,39.0,94.0,3
20000510425719324,-167.90348701733134,79.0,82.0,1
20000510430612910,-324.4562435454544,97.0,85.0,1
20000510432389104,-279.85167319123724,37.0,177.0,2
20000510440915150,-713.8322438160337,70.0,92.0,3
20000510471780024,-89.35507547731474,31.0,179.0,2
20000510480051304,-868.469669431802,62.0,122.0,3
20000510495036310,-590.472942010575,46.0,114.0,3
20000510502764050,-349.5627328285469,26.0,39.0,0
20000510512501616,-612.7908141343041,35.0,42.0,0
20000510541202030,-702.8821759798345,28.0,87.0,0
20000510542761700,-1478.60817793162,45.0,95.0,3
20000510543063588,-366.95229317487014,41.0,67.0,0
20000510543076410,-696.2564578407375,60.0,155.0,3
20000510543081204,-149.65386626158792,30.0,96.0,3
20000510543308300,-417.1407051972133,63.0,91.0,3
20000510543344024,-253.41978282749758,33.0,77.0,0
20000510543561856,-201.80233970718854,81.0,127.0,1
20000510543669976,-1531.4637699803343,44.0,90.0,0
20000510581499010,-353.68373116722506,44.0,91.0,3
20000510585295880,-548.5760086910997,44.0,55.0,0
20000511160070716,-904.2092981080333,36.0,79.0,0
20000511175360500,-279.69685595816367,32.0,42.0,0
20000511234987316,-720.0651612650918,46.0,40.0,0
20000511275133220,-555.1674004915958,48.0,55.0,0
20000511323527976,-264.66274963887304,56.0,59.0,3
20000511350156096,-858.3979552308685,51.0,80.0,3
20000511385269690,-990.5774080506121,67.0,132.0,3
20000511401619756,-1164.446560935122,22.0,38.0,0
20000511402890476,-410.5627941404484,35.0,114.0,3
20000511411755130,-201.38659659524635,73.0,66.0,1
20000511413507670,-117.10598585292077,38.0,76.0,3
20000511432063224,-416.2701526429348,45.0,94.0,3
20000511452100310,-533.1381400522582,22.0,153.0,3
20000511460248972,-655.5579265406733,35.0,35.0,0
20000511481824310,-501.47371841511875,56.0,109.0,3
20000511504692680,-1344.492008116087,35.0,82.0,0
20000511521522416,-561.3238160055378,56.0,82.0,3
20000511522567190,-482.5599594855039,45.0,85.0,3
20000511524272940,-1096.8492532986606,42.0,280.0,2
20000511525105584,-302.3527628283091,49.0,194.0,2
20000511541107708,-521.3658629063035,114.0,119.0,1
20000511553049016,-650.8400792133376,38.0,78.0,0
20000511554772930,-518.3859808239273,52.0,67.0,3
20000511565030376,-695.3586383903568,33.0,363.0,2
20000511571161280,-388.3031448394884,46.0,66.0,3
20000511582845092,-169.62718325984315,51.0,56.0,3
20000512012413024,-142.4044255758377,47.0,67.0,3
20000512013445210,-268.25939041824535,33.0,44.0,0
20000512025415784,-323.92759541033206,38.0,137.0,3
20000512091299704,-428.03661474886604,28.0,36.0,0
20000512111043572,-1080.1059477433982,33.0,49.0,0
20000512113092924,-418.59483125360987,41.0,65.0,0
20000512252959400,-1391.5840768337605,25.0,57.0,0
20000512341579600,-361.84917443239146,20.0,103.0,0
20000512341833360,-636.9641099579461,29.0,205.0,2
20000512373527310,-450.3167516320774,28.0,131.0,3
20000512380905904,-1471.0887173690335,32.0,48.0,0
20000512394916012,-582.6275602936986,42.0,122.0,3
20000512490515670,-640.1303157425655,27.0,37.0,0
20000512510741932,-435.87670678123044,35.0,33.0,0
20000512514433444,-649.6980151394182,53.0,47.0,0
20000512524233400,-771.4076914152747,54.0,216.0,2
20000513004588332,-225.8351840490556,55.0,317.0,2
20000513030509360,-1380.4113765628792,41.0,43.0,0
20000513072030184,-688.7792301720548,49.0,38.0,0
20000513091582720,-515.1469129864391,41.0,85.0,3
20000513164648970,-944.988266690044,34.0,224.0,2
20000513172837440,-831.1633956065737,57.0,299.0,2
20000513174491644,-891.3981409616947,37.0,38.0,0
20000513184343404,-1062.5552212370376,32.0,56.0,0
20000513184516570,-617.0894569980748,34.0,70.0,0
20000513220800420,-317.6639018255252,46.0,99.0,3
20000513223657684,-713.0444564939799,32.0,59.0,0
20000513224090550,-305.12495782715706,45.0,187.0,2
20000513242869344,-1185.0129274814565,31.0,120.0,3
20000513245112670,-328.1673468017491,39.0,127.0,3
20000513245721630,-326.72795400671924,56.0,226.0,2
20000513255099770,-642.1802437292298,27.0,46.0,0
20000513261150064,-769.0114080994435,28.0,101.0,0
20000513261678572,-244.64620794142277,27.0,262.0,2
20000513273031970,-301.37695736134384,55.0,100.0,3
20000513284874496,-62.60678643034037,36.0,106.0,3
20000513290570364,-325.895140324858,29.0,56.0,0
20000513290717344,-394.560215770574,49.0,78.0,3
20000513292413624,-914.6431894829528,55.0,60.0,0
20000513293690256,-1066.461021150692,34.0,85.0,0
20000513302441084,-834.5665208706316,78.0,169.0,1
20000513315859840,-171.2048122134067,36.0,79.0,3
20000513333653270,-366.3519317172488,83.0,83.0,1
20000513340387810,-266.8754843997852,41.0,69.0,3
20000513350012092,-714.5797209757878,45.0,49.0,0
20000513354810484,-721.0501260789799,67.0,148.0,1
20000513362358196,-380.2697527011036,81.0,90.0,1
20000513383775104,-132.29048554282937,31.0,61.0,0
20000513390256550,-815.1942953365756,70.0,102.0,3
20000513392971450,-74.75160028578769,56.0,110.0,3
20000513404665884,-322.52778861401237,37.0,124.0,3
20000513410188090,-354.0104479503897,40.0,114.0,3
20000513410197330,-401.351170135374,46.0,267.0,2
20000513420492040,-323.82698297441385,35.0,58.0,0
20000513425335468,-677.0865691073186,43.0,105.0,3
20000513425975910,-413.2494027535431,29.0,53.0,0
20000513433821944,-763.2187109806296,47.0,94.0,3
20000513435931760,-571.4213704838229,40.0,64.0,0
20000513442475584,-104.35275770899644,44.0,90.0,3
20000513454933188,-896.4254523550703,63.0,84.0,3
20000513550142950,-270.85392631375083,35.0,67.0,0
20000513564131292,-170.10667194672172,83.0,128.0,1
20000513582055340,-906.8957607596811,35.0,34.0,0
20000514042690910,-586.5366807990883,41.0,249.0,2
20000514060443696,-260.93800407030886,46.0,146.0,3
20000514143741984,-931.3802268562091,29.0,36.0,0
20000514162433676,-489.25525722235557,37.0,86.0,3
20000514221046996,-465.7134022853664,31.0,43.0,0
20000514224880224,-294.7234261534012,27.0,46.0,0
20000514233736268,-1263.293763898512,31.0,105.0,0
20000514235401550,-563.9453971406198,26.0,51.0,0
20000514262578950,-200.00257115058366,106.0,96.0,1
20000514264827416,-484.1622994304769,68.0,167.0,1
20000514283206900,-820.6732815624174,24.0,34.0,0
20000514310978864,-668.2227775617911,41.0,54.0,0
20000514353123188,-594.9115586645225,41.0,54.0,0
20000514400189364,-578.9015917826591,77.0,78.0,1
20000514425019892,-222.75681267382416,30.0,141.0,3
20000514440994136,-507.5276208808595,31.0,51.0,0
20000514442220030,-471.301616241117,37.0,57.0,0
20000514483747210,-334.6499982434012,41.0,47.0,0
20000514522604144,-559.6542893474611,29.0,59.0,0
20000514525585612,-1073.6821074059585,44.0,96.0,3
20000514541003716,-431.8295340191787,39.0,85.0,3
20000515102698470,-569.4211863796713,56.0,100.0,3
20000515151431640,-136.69385487921994,32.0,44.0,0
20000515163125148,-753.8114807752203,40.0,45.0,0
20000515302312850,-620.8258453433929,33.0,204.0,2
20000515312098304,-715.2355441657943,32.0,295.0,2
20000515314634868,-743.4343125519392,43.0,49.0,0
20000515315983932,-976.8482838556488,24.0,132.0,3
20000515320961296,-546.0417976773647,65.0,161.0,1
20000515321373336,-619.6507210733499,72.0,72.0,1
20000515321761676,-684.5171638742455,26.0,180.0,2
20000516091724276,-317.72464907550113,52.0,96.0,3
20000516450686704,-572.7762707979964,34.0,50.0,0
20000516494501684,-850.1019508037562,110.0,124.0,1
20000517061093104,-924.0670574152032,30.0,29.0,0
20000517113056156,-874.5550135398404,44.0,43.0,0
20000519391560976,-523.1334397098963,30.0,35.0,0
20000520104740590,-731.0722358300912,80.0,89.0,1
20000520222103776,-384.478786343327,37.0,282.0,2
20000520472585724,-949.9407654243329,31.0,75.0,0
20000523562909590,-402.4914619498428,67.0,96.0,3
20000608045563204,-269.77022936422844,38.0,53.0,0
20000610280628630,-1028.7891270104674,40.0,76.0,0
20000610590027308,-812.8419012841265,53.0,177.0,3
20000613424665464,-775.2166736760754,40.0,88.0,3
20000614301143430,-183.96217642307568,59.0,78.0,3
20000615012667176,-569.4801313391667,30.0,65.0,0
20000616333651956,-453.25624569531635,80.0,35.0,1
20000617341006960,-417.60744663015936,105.0,81.0,1
20000619392400740,-608.7669886754263,55.0,78.0,3
20000621333498450,-298.06479537801766,41.0,36.0,0
