# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/LAKELAND/LAKELAND_20191201_to_20191231_de09c18_proc.zip
# Import from fData/Raw Log Data/LAKELAND_20200101_to_20200131_a9720c1_proc.zip
# *arg* filter_args = {'query_list': ['debug == 0', 'sess_ActiveEventCount >= 10', 'sessDuration >= 300', '_continue == 0'], 'one_query': False, 'fillna': 0, 'verbose': True}
# Query: Intial Shape, output_shape: (32227, 1647)
# Query: debug == 0, output_shape: (32221, 1647)
# Query: sess_ActiveEventCount >= 10, output_shape: (26934, 1647)
# Query: sessDuration >= 300, output_shape: (16109, 1647)
# Query: _continue == 0, output_shape: (10591, 1647)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False, 'avg_tile_hover_lvl_range': None}
# *arg* lvlfeats = ['count_blooms', 'count_deaths', 'count_farmfails', 'count_food_produced', 'count_milk_produced']
# *arg* lvlrange = range(0, 2)
# Describe Level Feats lvls 0 to 1. Assuming WINDOW_SIZE_SECONDS=300 and WINDOW_OVERLAP_SECONDS=30, filtered by (sessDuration > 570)
# *arg* finalfeats = ['avg_lvl_0_to_1_count_deaths', 'avg_lvl_0_to_1_count_farmfails', 'avg_lvl_0_to_1_count_food_produced', 'avg_lvl_0_to_1_count_milk_produced', 'avg_lvl_0_to_1_count_blooms']
# Original Num Rows: 6712
# *arg* zthresh = 3
# Removed points with abs(ZScore) >= 3. Reduced num rows: 6448
# LogTransform using np.long1p
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=7, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessID,num_play,avg_lvl_0_to_1_count_deaths,avg_lvl_0_to_1_count_farmfails,avg_lvl_0_to_1_count_food_produced,avg_lvl_0_to_1_count_milk_produced,avg_lvl_0_to_1_count_blooms,label 
19110607225972980,1,0.0,0.5,1.0,0.0,0.0,3
19110607293568850,1,0.0,1.5,3.0,0.0,0.0,0
19110607440775080,1,0.0,3.5,7.0,1.0,0.0,5
19110607522230200,1,0.0,1.5,7.0,0.0,0.0,0
19110607575894840,1,0.0,0.5,3.0,0.0,0.0,0
19110607584416120,1,0.0,1.5,5.0,0.0,0.0,0
19110608035965024,1,0.0,2.0,7.0,0.5,0.0,5
19110608152877270,1,0.5,2.0,8.0,0.0,0.0,2
19110608220363370,1,0.0,0.5,2.0,0.0,0.0,3
19110608393585296,1,0.5,10.0,34.0,0.0,0.0,6
19110608420479492,1,0.0,2.0,4.0,0.5,0.0,5
19110608453143628,1,0.0,0.5,3.0,0.0,0.0,0
19110608585561390,1,0.0,2.5,11.0,0.0,0.0,2
19110608594195772,1,0.0,4.0,19.0,1.0,0.0,1
19110609013312004,1,0.5,4.5,17.0,1.5,0.0,1
19110609214660936,1,0.5,4.0,16.0,0.0,0.0,2
19110609273538920,1,0.0,0.0,2.0,0.0,0.0,3
19110609284099140,1,0.0,1.5,3.0,0.0,0.0,0
19110609312963664,1,0.0,12.0,28.0,0.0,0.0,6
19110609335926708,1,0.5,2.5,5.0,0.5,0.0,5
19110609354971536,1,0.0,4.0,15.0,0.5,0.0,5
19110609472043960,1,0.0,4.0,6.0,0.5,0.5,5
19110609560084784,1,0.0,1.5,4.0,0.0,0.0,0
19110609581670030,1,0.0,0.0,3.0,0.0,0.0,3
19110610095974736,1,0.0,1.0,4.0,0.0,0.0,0
19110610144558950,1,0.5,2.0,5.0,0.0,0.0,0
19110610253860280,1,0.0,6.0,25.0,0.0,0.0,6
19110610272272956,1,0.0,1.0,4.0,0.0,0.0,0
19110610295611576,1,0.0,0.0,0.0,0.0,0.0,3
19110610352382372,1,0.5,2.0,7.0,0.0,0.0,2
19110610390037160,1,0.0,1.5,5.0,0.0,0.0,0
19110610412350016,2,0.0,1.5,6.0,0.0,0.0,0
19110610481587784,1,0.0,1.0,4.0,0.0,0.0,0
19110610483287724,1,0.0,1.5,10.0,0.0,0.0,2
19110610491899076,1,0.0,2.5,6.0,0.5,0.0,5
19110611042885890,1,0.0,1.0,6.0,0.0,0.0,0
19110611081558236,1,0.5,2.0,6.0,0.5,0.0,5
19110611113998256,1,1.0,0.5,2.0,0.0,0.0,0
19110611133825444,1,0.0,1.0,3.0,0.0,0.0,0
19110611170038720,1,0.0,2.0,7.0,0.0,0.0,2
19110611183447984,1,0.0,8.0,36.0,0.0,0.0,6
19110611204650652,1,0.0,2.0,4.0,0.0,0.0,0
19110611214974860,1,0.0,4.5,22.0,0.0,0.0,6
19110611283472476,1,0.0,0.0,4.0,0.0,0.0,0
19110611351091690,1,0.0,0.0,0.0,0.0,0.0,3
19110611372785504,1,0.0,0.5,4.0,0.0,0.0,0
19110611454405692,1,0.5,4.5,12.0,0.0,0.0,2
19110611460415216,1,0.5,3.0,9.0,0.5,0.0,5
19110611560007264,1,0.0,1.5,6.0,0.5,0.0,5
19110611563593704,1,0.0,1.0,4.0,0.0,0.0,0
19110611584335844,1,0.0,3.0,69.0,0.0,0.0,6
19110611594954010,1,0.0,1.5,4.0,0.0,0.0,0
19110612081793736,1,0.0,5.5,17.0,2.0,0.0,1
19110612083139980,1,0.0,2.0,5.0,0.0,0.0,0
19110612133848708,1,0.5,1.5,4.0,0.0,0.0,0
19110612184394320,1,0.0,2.0,4.0,0.5,0.0,5
19110612531859536,1,0.0,3.5,9.0,0.5,0.0,5
19110612582516236,1,0.0,2.0,11.0,0.0,0.0,2
19110613051291630,1,0.0,2.0,4.0,0.0,0.0,0
19110613244887370,1,0.5,2.0,10.0,0.0,0.0,2
19110613251156116,1,0.0,1.0,3.0,0.0,0.0,0
19110614062222744,2,0.5,1.0,5.0,0.0,0.0,0
19110614063272190,3,0.0,1.5,4.0,0.0,0.0,0
19110614063833576,1,0.0,1.5,4.0,0.0,0.0,0
19110614142429984,1,0.5,2.5,6.0,0.0,0.0,2
19110614151868290,1,0.0,1.5,6.0,0.0,0.0,0
19110614214777956,1,0.0,0.5,4.0,0.0,0.0,0
19110614250722550,1,0.0,2.0,7.0,0.0,0.0,2
19110614260598004,1,0.0,2.0,4.0,0.0,0.0,0
19110614351169510,1,0.0,1.5,6.0,0.0,0.0,0
19110614390304984,2,0.0,1.5,6.0,0.0,0.0,0
19110614413830290,1,0.0,0.5,4.0,0.0,0.0,0
19110614425369056,1,0.0,4.0,11.0,0.5,0.0,5
19110615012863840,1,0.0,0.5,4.0,0.0,0.0,0
19110615304002230,1,0.0,2.0,4.0,0.5,0.0,5
19110615362462920,1,0.0,3.0,8.0,0.5,0.0,5
19110615390904892,1,0.0,3.5,6.0,0.0,0.0,2
19110615432145440,1,0.0,1.0,4.0,0.0,0.0,0
19110615522082172,1,0.0,2.5,13.0,0.5,0.0,5
19110616053394532,1,0.0,4.5,14.0,0.5,0.5,5
19110616102077984,1,0.0,2.0,4.0,0.0,0.0,0
19110616140962744,1,0.0,1.5,12.0,0.0,0.0,2
19110616153783570,1,0.5,3.0,9.0,0.5,0.0,5
19110616182968880,1,0.0,6.5,17.0,2.0,0.0,1
19110616190410000,1,0.0,1.0,5.0,0.0,0.0,0
19110616222435280,1,0.0,2.5,13.0,0.0,0.0,2
19110616293660612,1,0.5,8.0,15.0,1.0,0.0,1
19110616314143404,1,0.0,2.5,4.0,0.5,0.0,5
19110616354643388,1,0.0,2.0,7.0,0.5,0.0,5
19110616422620510,1,0.0,0.5,2.0,0.0,0.0,3
19110616452526036,2,0.5,5.0,21.0,0.0,0.0,6
19110616534457230,1,0.0,1.5,4.0,0.0,0.0,0
19110617464904944,1,0.0,2.0,6.0,0.5,0.0,5
19110618094025216,1,0.0,0.5,1.0,0.0,0.0,3
19110618283595700,1,0.5,0.5,1.0,0.0,0.0,3
19110619033169710,1,0.5,2.0,9.0,0.5,0.0,5
19110619094620080,2,0.0,3.5,17.0,0.0,0.0,2
19110619110883490,1,0.0,2.0,7.0,0.0,0.0,2
19110619132410550,1,0.0,2.0,8.0,0.0,0.0,2
19110619232716680,1,0.0,1.0,4.0,0.0,0.0,0
19110619245781892,1,0.0,0.0,0.0,0.0,0.0,3
19110619302171336,1,0.0,1.5,26.0,2.0,0.0,1
19110619322774256,1,0.0,2.0,8.0,0.0,0.0,2
19110619372533444,1,0.0,2.0,5.0,0.5,0.0,5
19110619461016716,1,0.0,2.0,4.0,0.0,0.0,0
19110619490589680,1,0.0,2.0,5.0,0.0,0.0,0
19110620053923884,1,0.0,1.0,6.0,0.0,0.0,0
19110620473928404,1,1.0,2.0,7.0,0.0,0.0,2
19110621285233600,1,0.0,13.5,54.0,0.0,0.0,6
19110621414666068,1,0.0,2.0,11.0,1.0,0.5,5
19110622072955280,1,0.5,2.5,5.0,0.5,0.5,5
19110622500027136,1,0.5,1.0,4.0,0.0,0.0,0
19110623550147390,1,0.5,1.5,8.0,0.0,0.0,2
19110620332574550,1,0.5,2.0,5.0,0.5,0.0,5
19110620355195590,1,0.0,2.0,4.0,0.0,0.0,0
19110621095754456,1,0.0,3.0,10.0,0.0,0.0,2
19110621104777144,1,0.0,2.5,6.0,0.5,0.0,5
19110621175165330,1,0.0,2.0,19.0,1.0,0.0,5
19110621482212410,1,0.0,1.5,3.0,0.0,0.0,0
19110621560778284,1,0.0,2.0,6.0,0.0,0.0,0
19110623382312990,1,0.0,1.0,4.0,0.0,0.0,0
20000001443378400,1,0.5,5.0,13.0,1.0,0.0,1
20000009401857950,1,0.5,2.5,4.0,0.0,0.0,0
20000011065105252,1,0.0,8.0,33.0,0.0,0.0,6
20000011405337590,1,0.0,1.5,6.0,0.0,0.0,0
20000012232978590,1,1.0,3.5,9.0,0.0,0.0,2
20000012315920450,1,0.0,0.5,1.0,0.0,0.0,3
20000012494676516,1,0.5,2.5,11.0,0.0,0.0,2
20000013383595450,1,0.0,2.0,6.0,0.0,0.0,0
20000014235722320,1,1.0,2.0,7.0,0.0,0.0,2
20000014532392052,1,0.5,3.0,8.0,0.0,0.0,2
20000015440734650,1,1.0,2.5,7.0,0.0,0.0,2
20000015472682176,1,0.5,3.0,8.0,0.5,0.0,5
20000016341263064,1,0.0,1.5,4.0,0.0,0.0,0
20000016533803068,2,0.0,1.5,4.0,0.0,0.0,0
20000017250234910,1,0.5,2.0,6.0,0.0,0.0,2
20000018111682224,1,1.0,2.5,4.0,0.0,0.0,2
20000018371007404,1,0.5,10.0,44.0,0.0,0.0,6
20000019081734470,1,0.0,2.0,4.0,0.0,0.0,0
20000020285858196,1,0.0,1.5,4.0,0.0,0.0,0
20000107484786652,1,0.5,5.0,7.0,0.5,0.5,5
20000107491115430,1,0.0,1.0,4.0,0.0,0.0,0
20000107491133270,1,0.0,3.0,7.0,0.5,0.0,5
20000107491588556,1,0.0,7.0,30.0,2.0,0.0,1
20000107491785184,1,0.5,2.0,6.0,0.0,0.0,2
20000107493265896,2,1.0,4.5,18.0,0.5,0.0,6
20000107572563950,1,0.5,5.0,17.0,1.0,0.0,1
20000108123497280,1,0.5,2.5,7.0,0.0,0.0,2
20000109005148680,1,1.0,3.0,9.0,0.5,0.5,5
20000109330488296,1,0.0,15.5,103.0,16.5,0.0,4
20000109360124410,1,0.0,4.5,13.0,1.0,0.0,1
20000109393027936,2,0.5,2.5,6.0,0.0,0.0,2
20000110001298310,1,0.5,8.5,26.0,0.0,0.0,6
20000110011541500,1,0.5,2.5,6.0,0.5,0.0,5
20000110192436304,1,0.0,1.5,4.0,0.0,0.0,0
20000110384403424,1,0.0,2.5,4.0,0.0,0.0,0
20000110565694610,1,0.0,1.0,4.0,0.0,0.0,0
20000111125621068,1,0.0,0.5,2.0,0.0,0.0,3
20000111125621068,2,1.0,2.0,2.0,0.0,0.0,0
20000111242179080,1,0.0,0.5,3.0,0.0,0.0,0
20000111242179080,6,0.0,1.5,4.0,0.0,0.0,0
20000111584690004,1,0.5,2.5,8.0,0.5,0.0,5
20000112124458176,1,1.0,5.0,13.0,0.5,0.0,5
20000112185201264,1,0.0,1.5,5.0,0.0,0.0,0
19110222113223532,1,0.0,3.0,25.0,0.0,0.0,6
20000008280447880,2,0.5,3.5,11.0,1.5,0.0,1
20000008360954230,1,0.0,7.0,20.0,4.0,0.5,4
20000008410815116,1,0.0,0.0,4.0,0.0,0.0,0
20000008442436910,1,0.0,1.5,4.0,0.0,0.0,0
20000008482592264,1,0.0,2.0,4.0,0.0,0.0,0
20000009103036224,1,0.5,2.0,6.0,0.0,0.0,2
20000009382631548,1,0.0,0.5,2.0,0.0,0.0,3
20000010030195984,1,0.5,4.5,13.0,2.0,0.5,1
20000010032482280,1,0.0,2.5,4.0,0.0,0.0,0
20000010172813616,1,0.0,3.0,9.0,0.0,0.0,2
20000010190165572,1,0.5,2.5,7.0,0.0,0.0,2
20000010422968930,1,0.0,1.0,9.0,0.0,0.0,0
20000010423131284,1,0.0,2.0,11.0,0.0,0.0,2
20000010460886804,1,0.0,1.5,7.0,0.0,0.0,0
20000010515058600,2,0.0,6.0,27.0,0.0,0.0,6
20000010534035120,1,0.5,4.0,12.0,0.5,0.0,5
20000011085424548,1,0.0,7.5,30.0,0.0,0.0,6
20000011251492624,1,0.0,2.0,8.0,0.0,0.0,2
20000011393085240,1,0.5,1.0,5.0,0.0,0.0,0
20000011460509170,1,0.0,2.0,8.0,0.0,0.0,2
20000012000693824,1,0.5,0.5,2.0,0.0,0.0,0
20000012024842124,1,0.0,1.5,5.0,0.0,0.0,0
20000012184328590,1,0.5,2.0,4.0,0.0,0.0,0
20000012281253300,1,0.0,3.5,12.0,0.5,0.0,5
20000012292904736,1,0.0,9.5,31.0,3.5,0.0,4
20000012512792532,3,1.0,9.5,34.0,0.5,0.0,6
20000013213947556,1,0.0,1.5,6.0,0.0,0.0,0
20000013333085376,1,0.5,1.0,4.0,0.0,0.0,0
20000013383595450,2,0.0,3.5,13.0,0.0,0.0,2
20000014183073052,1,0.0,2.0,7.0,0.0,0.0,2
20000014274945840,1,0.0,1.0,5.0,0.0,0.0,0
20000014295998656,1,0.0,3.5,9.0,0.5,0.0,5
20000014311719984,1,0.0,1.5,8.0,0.0,0.0,2
20000014333415096,1,0.0,1.5,5.0,0.0,0.0,0
20000014341998990,1,0.5,1.5,6.0,0.0,0.0,0
20000014505780464,1,0.0,2.0,6.0,0.5,0.0,5
20000014532392052,2,0.0,1.5,8.0,0.0,0.0,2
20000014554429110,1,0.0,5.5,20.0,0.0,0.0,6
20000015044593760,1,0.0,5.5,25.0,0.5,0.0,6
20000015220456784,1,0.0,2.0,5.0,0.0,0.0,0
20000015322129524,1,0.5,2.5,8.0,0.5,0.0,5
20000015412545290,1,0.0,3.5,15.0,0.0,0.0,2
20000015472682176,2,0.5,4.5,9.0,1.0,0.0,5
20000015491598360,1,0.5,3.5,8.0,0.5,0.0,5
20000015544414730,1,0.5,5.5,13.0,1.0,0.5,1
20000016574283410,1,0.0,3.5,8.0,0.5,0.0,5
20000016595396108,1,0.0,3.0,9.0,0.5,0.0,5
20000017012819692,1,0.0,1.5,4.0,0.0,0.0,0
20000017032804340,1,0.0,8.5,48.0,0.0,0.0,6
20000017072164230,1,0.5,2.5,7.0,0.5,0.0,5
20000017104261560,1,0.0,0.0,0.0,0.0,0.0,3
20000017175300816,1,0.0,2.0,5.0,0.5,0.0,5
20000017200038916,1,0.5,1.0,4.0,0.0,0.0,0
20000017250234910,2,0.0,7.5,27.0,0.0,0.0,6
20000017255976868,1,0.0,1.0,3.0,0.0,0.0,0
20000017312431544,1,0.5,3.0,9.0,1.0,0.0,5
20000017323410372,1,0.0,1.0,2.0,0.0,0.0,0
20000017381636856,1,0.0,0.5,2.0,0.0,0.0,3
20000017563112224,1,0.5,1.0,4.0,0.0,0.0,0
20000018062610130,1,0.0,1.0,5.0,0.0,0.0,0
20000018090297830,1,0.0,4.0,10.0,2.0,0.0,1
20000018090722580,1,0.0,6.0,28.0,0.0,0.0,6
20000018315234692,1,0.0,5.0,40.0,0.0,0.0,6
20000018361384004,1,1.0,3.5,70.0,0.0,0.0,6
20000018472583884,1,0.0,0.0,2.0,0.0,0.0,3
20000018524634670,2,0.0,2.5,14.0,0.0,0.0,2
20000019055154170,1,0.0,0.5,4.0,0.0,0.0,0
20000019071926692,1,0.5,1.5,5.0,0.0,0.0,0
20000019081734470,2,0.0,1.0,6.0,0.0,0.0,0
20000019132343480,3,0.5,1.0,2.0,0.0,0.0,0
20000019162997108,1,0.0,1.5,4.0,0.0,0.0,0
20000019173996810,1,0.5,6.5,24.0,0.5,0.0,6
20000019175298810,1,0.0,0.5,3.0,0.0,0.0,0
20000019335280060,1,0.0,1.0,5.0,0.0,0.0,0
20000019391668612,1,0.5,4.0,43.0,0.0,0.0,6
20000019553869772,1,0.0,6.0,19.0,1.0,0.0,1
20000020214030130,1,0.5,2.0,9.0,0.0,0.0,2
20000020285321750,1,0.0,6.5,14.0,3.0,0.5,1
20000020553530452,1,0.0,0.0,1.0,0.0,0.0,3
20000020553564576,1,0.0,1.5,3.0,0.0,0.0,0
20000021410308276,2,0.0,5.5,86.0,0.0,0.0,6
20000022271435024,1,0.0,2.0,9.0,1.0,0.0,5
20000106485881210,1,0.0,0.5,3.0,0.0,0.0,0
20000107130808430,1,0.5,2.0,6.0,0.0,0.0,2
20000107333220164,1,0.0,11.0,48.0,1.0,0.0,1
20000107470397212,1,0.5,3.5,12.0,0.5,0.0,5
20000107474869308,2,0.5,1.5,5.0,0.0,0.0,0
20000107482076976,1,0.5,1.5,5.0,0.0,0.0,0
20000107483086996,1,0.0,1.5,6.0,0.0,0.0,0
20000107484786652,2,0.0,8.0,31.0,0.0,0.0,6
20000107491115430,2,0.5,4.5,16.0,0.0,0.0,6
20000107491133270,2,0.5,12.0,41.0,2.0,0.5,1
20000107491972610,2,0.0,2.0,8.0,0.0,0.0,2
20000107492001170,1,0.0,9.0,23.0,0.0,0.0,6
20000107530668790,1,0.0,2.0,11.0,0.0,0.0,2
20000107533006468,1,0.0,3.5,99.0,0.0,0.0,6
20000108002254410,1,0.0,2.5,11.0,1.0,0.0,5
20000108082612276,1,0.0,1.0,2.0,0.0,0.0,0
20000108143151850,1,0.0,1.5,8.0,0.0,0.0,2
20000108395919464,1,0.0,2.0,6.0,0.0,0.0,0
20000108484413060,1,0.0,1.0,6.0,0.0,0.0,0
20000108521938172,1,0.0,0.0,38.0,0.0,0.0,2
20000109110289160,1,0.0,0.5,3.0,0.0,0.0,0
20000109110743484,1,0.0,0.0,0.0,0.0,0.0,3
20000109133014668,1,0.5,2.5,4.0,0.0,0.0,0
20000109145526212,1,0.0,0.5,1.0,0.0,0.0,3
20000109150452612,1,0.0,2.5,7.0,0.0,0.0,2
20000109182783200,1,0.0,0.0,2.0,0.0,0.0,3
20000109215059656,1,0.0,9.0,14.0,0.5,0.0,6
20000109275449190,1,0.0,2.0,4.0,0.0,0.0,0
20000109280433530,1,0.0,1.0,4.0,0.0,0.0,0
20000109292435110,2,0.0,9.5,25.0,2.5,0.0,1
20000109332151120,1,0.0,0.5,6.0,0.0,0.0,0
20000109355634812,1,0.0,3.0,7.0,0.5,0.0,5
20000109361958150,1,0.0,1.5,5.0,0.0,0.0,0
20000109415834270,1,0.0,1.0,17.0,0.0,0.0,2
20000109470597604,1,0.0,6.0,21.0,0.5,0.0,6
20000109490984530,1,0.0,2.0,8.0,0.5,0.0,5
20000109505723630,1,0.5,4.0,13.0,0.5,0.0,5
20000109511127450,1,0.0,1.0,5.0,0.0,0.0,0
20000109511600504,1,0.0,0.5,2.0,0.0,0.0,3
20000109551041988,1,0.0,1.5,4.0,0.0,0.0,0
20000109551692988,1,0.0,2.0,7.0,0.5,0.0,5
20000109584374930,1,0.0,4.5,12.0,0.5,0.0,5
20000109585737850,1,0.0,1.0,5.0,0.0,0.0,0
20000110011541500,2,0.0,3.0,11.0,0.5,0.0,5
20000110040229536,1,0.0,1.5,8.0,0.5,0.0,5
20000110061769456,1,0.0,0.5,1.0,0.0,0.0,3
20000110123002616,1,0.0,2.0,12.0,0.0,0.0,2
20000110123562704,1,0.0,0.5,3.0,0.0,0.0,0
20000110124289030,1,0.0,2.0,8.0,0.5,0.0,5
20000110124807120,1,0.0,3.0,10.0,0.0,0.0,2
20000110204720490,1,0.0,0.5,1.0,0.0,0.0,3
20000110303512988,1,0.5,4.5,17.0,0.5,0.0,6
20000110390772376,1,0.5,3.0,7.0,0.5,0.0,5
20000110505668830,1,0.0,2.5,9.0,0.0,0.0,2
20000110511977876,1,0.0,1.0,2.0,0.0,0.0,0
20000110542792764,1,0.0,1.0,4.0,0.0,0.0,0
20000110553260956,1,0.5,2.5,10.0,0.5,0.0,5
20000110565694610,2,0.0,0.0,1.0,0.0,0.0,3
20000110581848216,1,0.0,2.0,8.0,0.5,0.0,5
20000111000371360,1,0.0,0.5,3.0,0.0,0.0,0
20000111022887616,1,0.0,4.5,18.0,0.0,0.0,2
20000111023985340,1,0.0,3.0,15.0,1.5,0.0,1
20000111070852988,1,0.0,0.0,0.0,0.0,0.0,3
20000111091128816,1,0.0,0.5,2.0,0.0,0.0,3
20000111175990110,1,0.5,2.0,6.0,0.0,0.0,2
20000111225491250,1,0.0,4.0,15.0,1.5,0.0,1
20000111242605610,1,0.5,2.5,9.0,0.5,0.0,5
20000111302708090,1,0.0,1.0,4.0,0.0,0.0,0
20000111314734950,1,0.0,0.5,3.0,0.0,0.0,0
20000111333984380,1,0.0,0.5,4.0,0.0,0.0,0
20000111340392804,1,0.5,8.5,40.0,1.5,0.0,1
20000111370691724,1,0.0,2.0,8.0,0.0,0.0,2
20000111372892790,1,0.0,0.5,1.0,0.0,0.0,3
20000111374128904,1,0.0,3.0,14.0,0.0,0.0,2
20000111383651636,1,0.0,0.0,1.0,0.0,0.0,3
20000111490823412,1,0.0,1.5,3.0,0.0,0.0,0
20000111495305856,1,0.0,1.5,4.0,0.0,0.0,0
20000111501897650,1,0.0,1.0,5.0,0.0,0.0,0
20000111531584590,2,0.5,3.5,10.0,0.0,0.0,2
20000112042024310,1,0.0,0.0,2.0,0.0,0.0,3
20000112065234360,1,0.0,9.5,46.0,1.0,0.0,1
20000112114562388,1,0.5,6.5,21.0,0.5,0.0,6
20000112182230904,1,0.0,2.5,7.0,0.0,0.0,2
20000112183811776,1,0.5,3.5,7.0,1.0,0.5,5
20000112201514920,1,0.5,3.5,10.0,0.5,0.0,5
20000112203813360,1,0.0,1.5,5.0,0.0,0.0,0
20000112211315030,1,0.0,1.5,11.0,0.0,0.0,2
20000112215291004,1,0.0,2.5,5.0,0.0,0.0,0
20000112243830668,1,0.5,2.0,5.0,0.0,0.0,0
20000112282586400,1,0.0,0.5,1.0,0.0,0.0,3
20000112311504150,1,0.5,1.5,11.0,0.0,0.0,2
20000112460223840,1,0.5,8.0,26.0,0.5,0.0,6
20000112460323476,1,0.5,3.0,7.0,0.5,0.0,5
20000112471261150,1,0.5,3.5,11.0,0.5,0.0,5
20000113031024450,2,0.5,2.0,10.0,0.0,0.0,2
20000113070885440,1,0.5,1.5,7.0,0.0,0.0,2
20000113075981556,1,0.5,1.5,5.0,0.0,0.0,0
20000113084861130,1,0.5,3.0,10.0,0.0,0.0,2
20000113161441164,1,0.5,2.0,5.0,0.0,0.0,0
20000113172378760,1,0.0,4.0,16.0,0.5,0.0,5
20000113201228450,1,0.5,1.5,6.0,0.0,0.0,0
20000113414169716,1,0.5,1.5,2.0,0.0,0.0,0
20000113424540050,1,0.5,2.5,8.0,0.0,0.0,2
20000113434689170,1,0.0,3.5,9.0,0.5,0.0,5
20000113443944092,1,1.0,1.0,4.0,0.0,0.0,0
20000114334218724,1,1.0,5.5,8.0,0.5,0.5,5
20000114375658240,1,0.5,1.5,5.0,0.0,0.0,0
20000114381700180,1,0.5,1.5,4.0,0.0,0.0,0
20000114381700180,3,0.0,9.5,61.0,0.0,0.0,6
20000114384143800,2,0.5,4.5,13.0,1.0,0.0,1
20000114400343560,1,0.5,2.0,7.0,0.0,0.0,2
20000114471258016,1,0.0,1.5,5.0,0.0,0.0,0
20000114554148890,1,1.0,1.5,4.0,0.0,0.0,0
20000115212759024,1,1.0,2.0,6.0,0.0,0.0,2
20000115293035770,1,0.5,3.5,10.0,0.5,0.0,5
20000115404252856,2,0.5,7.5,18.0,2.5,0.0,1
20000115505371876,1,0.5,1.5,5.0,0.0,0.0,0
20000116044007610,1,0.5,3.0,8.0,0.0,0.0,2
20000116265861680,1,0.5,2.5,8.0,0.5,0.0,5
20000116321377452,1,1.0,1.5,7.0,0.0,0.0,2
20000116435605960,1,1.0,8.5,27.0,0.5,0.0,6
20000116594687676,1,0.0,2.0,5.0,0.5,0.0,5
20000117131625012,1,0.0,3.0,7.0,0.5,0.5,5
20000117183178260,1,0.5,1.5,5.0,0.0,0.0,0
20000117190069336,1,0.5,1.0,5.0,0.0,0.0,0
20000118042623864,1,0.5,1.5,4.0,0.0,0.0,0
20000118152971830,1,0.0,2.0,5.0,0.5,0.0,5
20000118222018430,1,0.0,1.5,3.0,0.0,0.0,0
20000118574406268,1,0.5,1.0,6.0,0.0,0.0,0
20000119070860576,1,0.5,7.5,18.0,2.5,0.0,1
20000119193935588,1,0.0,1.5,5.0,0.0,0.0,0
20000119481664000,1,0.5,3.5,16.0,0.0,0.0,2
20000121434298788,1,0.5,4.0,10.0,1.5,0.0,1
20000206173030456,1,0.5,3.5,6.0,0.5,0.0,5
20000207404789160,1,0.5,3.5,5.0,0.5,0.0,5
20000208062624612,1,0.0,1.0,4.0,0.0,0.0,0
20000208082547336,1,0.5,4.0,12.0,0.0,0.0,2
20000208320976464,1,0.0,3.5,12.0,0.0,0.0,2
20000208330051160,1,1.0,2.0,6.0,0.0,0.0,2
20000208415781730,1,1.0,1.0,0.0,0.0,0.0,3
20000209133311224,1,0.0,2.5,8.0,0.5,0.0,5
20000209133311224,2,1.0,3.5,10.0,1.0,0.0,5
20000209173700524,2,0.0,3.0,8.0,0.5,0.0,5
20000209192457868,1,0.5,1.5,5.0,0.0,0.0,0
20000209273549390,1,0.0,2.0,4.0,0.0,0.0,0
20000209310160700,1,0.5,2.0,5.0,0.0,0.0,0
20000209374585204,1,1.0,6.0,20.0,0.0,0.0,6
20000112290139136,1,0.5,5.0,10.0,1.0,0.0,5
20000112294587970,1,0.0,1.5,11.0,0.5,0.0,5
20000112334184184,1,0.0,0.5,2.0,0.0,0.0,3
20000112341063252,1,0.0,4.0,15.0,0.5,0.0,5
20000112350874280,1,0.0,1.0,5.0,0.0,0.0,0
20000112370557640,1,0.5,3.0,7.0,0.5,0.5,5
20000112554291060,1,0.5,7.0,33.0,1.0,0.0,1
20000113021348976,1,0.0,6.0,24.0,0.0,0.0,6
20000113044434930,1,0.0,4.5,22.0,0.0,0.0,6
20000113075981556,2,0.0,3.5,12.0,0.5,0.0,5
20000113100002384,1,0.0,0.0,1.0,0.0,0.0,3
20000113161441164,2,0.5,3.0,6.0,0.5,0.0,5
20000113255420456,1,0.0,8.0,33.0,0.0,0.0,6
20000113322679228,1,0.0,1.0,8.0,0.0,0.0,0
20000113361446440,1,0.0,2.0,7.0,0.5,0.0,5
20000113414169716,2,0.0,0.5,3.0,0.0,0.0,0
20000113434351004,1,1.0,5.0,14.0,0.0,0.0,6
20000113434689170,3,0.0,3.0,6.0,0.5,0.0,5
20000113445877156,1,0.0,2.0,4.0,0.0,0.0,0
20000113474466904,1,0.0,0.0,0.0,0.0,0.0,3
20000113480416160,1,0.0,0.0,0.0,0.0,0.0,3
20000113525355612,1,0.0,1.0,5.0,0.0,0.0,0
