# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['lvl0_durationInSecs > 0', 'lvl1_durationInSecs > 0', 'lvl2_durationInSecs > 0', 'lvl3_durationInSecs > 0', 'lvl4_durationInSecs > 0', 'QA1_questionCorrect==QA1_questionCorrect'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (9513, 114)
# Query: lvl0_durationInSecs > 0, output_shape: (7039, 114)
# Query: lvl1_durationInSecs > 0, output_shape: (4616, 114)
# Query: lvl2_durationInSecs > 0, output_shape: (3563, 114)
# Query: lvl3_durationInSecs > 0, output_shape: (2681, 114)
# Query: lvl4_durationInSecs > 0, output_shape: (1682, 114)
# Query: QA1_questionCorrect==QA1_questionCorrect, output_shape: (1637, 114)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['avgMoleculeDragDurationInSecs', 'clearBtnPresses', 'moleculeMoveCount', 'singleRotateCount', 'stampRotateCount']
# *arg* lvlrange = range(0, 5)
# *arg* finalfeats = ['sum_lvl_0_to_4_avgMoleculeDragDurationInSecs', 'sum_lvl_0_to_4_clearBtnPresses', 'sum_lvl_0_to_4_moleculeMoveCount', 'sum_lvl_0_to_4_singleRotateCount', 'sum_lvl_0_to_4_stampRotateCount']
# Query: sum_lvl_0_to_4_avgMoleculeDragDurationInSecs < 300, output_shape: (1636, 5)

sessionID,sum_lvl_0_to_4_avgMoleculeDragDurationInSecs,sum_lvl_0_to_4_clearBtnPresses,sum_lvl_0_to_4_moleculeMoveCount,sum_lvl_0_to_4_singleRotateCount,sum_lvl_0_to_4_stampRotateCount
19110513092081930,7.130390056022409,0.0,74.0,32.0,0.0
19110513162048870,10.589168904676882,0.0,147.0,19.0,51.0
19110513214582360,8.485061904761904,3.0,140.0,32.0,75.0
19110513274040084,7.8963120370370365,0.0,123.0,26.0,0.0
19110513523371304,10.501119619804204,17.0,277.0,92.0,76.0
19110514343179252,6.09012326007326,1.0,69.0,12.0,18.0
19110514425071496,7.739084202260155,0.0,284.0,9.0,3.0
19110514455808376,7.0223022875817,0.0,87.0,32.0,11.0
19110514465916424,11.847635638297872,1.0,90.0,29.0,0.0
19110514481530424,11.440030503171165,0.0,90.0,25.0,26.0
19110514514180948,8.713365007541478,0.0,56.0,12.0,21.0
19110515510474964,11.748020075757577,2.0,179.0,3.0,97.0
19110515550508410,6.853848039215688,0.0,70.0,26.0,6.0
19110516240912412,8.8122149122807,0.0,140.0,57.0,61.0
19110516292798720,9.47458012820513,0.0,54.0,1.0,26.0
19110516383490296,7.741869544740973,2.0,188.0,31.0,35.0
19110517454372684,5.47589261954262,1.0,208.0,58.0,36.0
19110517515548692,9.950561185383243,1.0,317.0,46.0,186.0
19110518251545650,9.375913247863247,0.0,161.0,35.0,126.0
19110518341947504,8.434628968253968,2.0,224.0,74.0,27.0
19110518362368136,8.272200903263403,0.0,71.0,11.0,20.0
19110518460371572,12.67626899509804,0.0,115.0,35.0,1.0
19110520471415510,7.6656605980103105,11.0,97.0,0.0,35.0
19110521232692960,9.850993121693124,0.0,238.0,72.0,0.0
19110608561784144,10.462738419913421,0.0,119.0,26.0,56.0
19110608563074956,5.64037919614632,4.0,111.0,6.0,34.0
19110609313051950,8.220660628618694,1.0,71.0,2.0,45.0
19110609550190224,6.488866666666667,0.0,51.0,7.0,17.0
19110610243654056,8.69131540914238,1.0,97.0,8.0,35.0
19110610405496010,6.116111305361304,5.0,81.0,8.0,24.0
19110611370976580,5.736866071428571,0.0,73.0,1.0,15.0
19110613094561576,8.911789194139194,0.0,104.0,25.0,1.0
19110613124539756,7.741312332912988,9.0,139.0,17.0,64.0
19110613501932264,9.725457742257742,0.0,53.0,0.0,23.0
19110613510575068,5.012781498186095,3.0,428.0,277.0,0.0
19110614473367076,8.67682860823387,5.0,209.0,14.0,47.0
19110615162721150,7.716374937154349,0.0,146.0,39.0,5.0
19110617033705636,7.6509791638796,4.0,131.0,74.0,1.0
19110617421258348,9.107659082413159,1.0,196.0,93.0,24.0
19110619081272696,15.054613998357961,0.0,85.0,5.0,84.0
19110619564339016,6.171789915966387,3.0,114.0,16.0,16.0
19110620030505100,7.592357346357346,2.0,68.0,1.0,29.0
19110620534907560,4.801594360042473,3.0,154.0,45.0,47.0
19110621191066224,7.375411426639622,1.0,90.0,29.0,16.0
20000008092685868,5.498139769119769,1.0,148.0,15.0,14.0
20000008440667440,5.794620382312299,3.0,225.0,71.0,43.0
20000008572171030,7.447163550153023,0.0,135.0,42.0,11.0
20000009260928680,7.485339472703107,4.0,205.0,67.0,0.0
20000010405895332,8.968717948717948,2.0,76.0,1.0,69.0
20000010530194636,8.692846371882085,0.0,149.0,13.0,1.0
20000011355186210,9.82234667525457,10.0,111.0,14.0,33.0
20000011493096130,7.918291151172382,4.0,97.0,0.0,70.0
20000012125508716,11.913967514904975,7.0,343.0,120.0,152.0
20000012352703176,7.63905943856258,0.0,202.0,80.0,73.0
20000012383674800,11.95296543778802,1.0,124.0,39.0,35.0
20000013452353424,7.074783233781066,3.0,249.0,118.0,37.0
20000013483997770,15.632670098670097,2.0,176.0,50.0,2.0
20000014514122710,8.80958,7.0,98.0,0.0,51.0
20000015083939724,6.067109749552772,5.0,143.0,18.0,27.0
20000015343546720,11.45062183908046,2.0,106.0,0.0,81.0
20000015344937624,11.013757817154596,3.0,167.0,32.0,16.0
20000017241290652,5.44091148941149,2.0,160.0,4.0,0.0
20000020042346816,9.201021288515406,3.0,131.0,38.0,61.0
20000020045370750,7.559706545815297,0.0,171.0,34.0,19.0
20000106392166116,9.571206510909782,10.0,243.0,102.0,64.0
20000108221797350,4.645133422914049,0.0,98.0,25.0,30.0
20000108222103176,5.272920805860807,0.0,78.0,17.0,0.0
20000108283992224,8.024377922077921,3.0,131.0,44.0,8.0
20000109320461360,7.232919365079364,0.0,113.0,30.0,36.0
20000109324586852,15.763611933684043,11.0,194.0,39.0,176.0
20000109334402250,14.965254871884554,5.0,186.0,22.0,35.0
20000109414648080,9.725085714285715,2.0,144.0,19.0,25.0
20000109460199216,8.944819620630941,1.0,107.0,6.0,20.0
20000109523078890,5.765854416683062,0.0,116.0,8.0,50.0
20000109551545456,10.151809210526316,0.0,57.0,0.0,11.0
20000110123849080,9.142168478260869,14.0,150.0,6.0,46.0
20000110130716560,8.020007412190445,16.0,316.0,90.0,69.0
20000110140010444,12.239313289219742,0.0,260.0,11.0,62.0
20000110140401868,11.00627814837275,6.0,238.0,53.0,54.0
20000110140545050,6.604039503278372,7.0,187.0,71.0,11.0
20000110141426188,8.051779595801337,1.0,126.0,68.0,37.0
20000110144038056,7.878799244234026,1.0,71.0,0.0,35.0
20000110145704012,7.905632520529579,2.0,169.0,70.0,45.0
20000110161932104,6.566430232106814,4.0,269.0,22.0,0.0
20000110171885692,5.215283488902646,0.0,262.0,44.0,0.0
20000110191065380,12.262199820788531,0.0,106.0,10.0,26.0
20000110194113850,7.742531231925969,7.0,87.0,11.0,32.0
20000110232271540,4.855257837334105,1.0,120.0,82.0,6.0
20000110421100252,5.426706666666667,2.0,89.0,23.0,17.0
20000110425563070,5.159062570762571,2.0,91.0,8.0,33.0
20000110450722184,6.729110645933014,3.0,69.0,0.0,7.0
20000110450896296,6.321524358974358,2.0,77.0,0.0,1.0
20000110553819520,6.603417614269788,0.0,64.0,4.0,24.0
20000111033842840,7.647290598290598,1.0,62.0,12.0,13.0
20000111152322436,7.500351432880843,0.0,65.0,3.0,92.0
20000111174049428,7.791465286715287,1.0,99.0,22.0,13.0
20000111203854240,5.6162587835636835,0.0,163.0,81.0,109.0
20000111204447764,8.422907173382171,0.0,178.0,23.0,7.0
20000111223968776,9.711891456582634,1.0,71.0,51.0,0.0
20000111301151270,5.922457214464734,1.0,159.0,35.0,59.0
20000111323673470,5.398616071428571,0.0,53.0,4.0,18.0
20000111365824148,7.377510101010101,2.0,106.0,39.0,15.0
20000111412813524,12.605231092436973,0.0,81.0,3.0,32.0
20000111485027680,4.725096862814605,0.0,141.0,47.0,6.0
20000112035805280,15.740701138319729,1.0,101.0,0.0,10.0
20000112083587624,10.106978776853778,3.0,92.0,0.0,10.0
20000112112406440,6.884985294117648,0.0,80.0,20.0,0.0
20000112293423410,8.424459796544035,3.0,70.0,7.0,30.0
20000112381367796,9.068050000000001,1.0,108.0,17.0,74.0
20000112414716280,7.377455905493319,0.0,161.0,79.0,28.0
20000112461400040,6.400348368051881,10.0,443.0,186.0,71.0
20000112470295276,10.188602968562869,1.0,118.0,21.0,15.0
20000112470579296,8.223611837835367,0.0,87.0,18.0,9.0
20000112480987388,7.105194665487768,2.0,80.0,13.0,32.0
20000113084458170,9.44151661504774,1.0,107.0,30.0,1.0
20000113110076910,7.391084090909092,1.0,90.0,1.0,3.0
20000113171185270,7.368504402204925,0.0,188.0,14.0,71.0
20000113215580120,13.012603277310923,0.0,93.0,0.0,42.0
20000113243597836,8.840696587481146,0.0,116.0,5.0,25.0
20000113284654990,7.8349882730015095,3.0,76.0,2.0,9.0
20000113342174090,6.8793439169337605,0.0,313.0,122.0,81.0
20000113424360576,7.61620034272658,1.0,152.0,70.0,55.0
20000113450529784,19.64457738095238,0.0,55.0,0.0,37.0
20000113530618336,11.484833217592593,9.0,259.0,44.0,187.0
20000113570840850,6.765256410256411,0.0,50.0,4.0,11.0
20000113584156356,5.333602476290832,6.0,171.0,41.0,70.0
20000113585431570,12.331806829942071,1.0,100.0,32.0,16.0
20000113593680290,4.211164590964591,2.0,159.0,24.0,29.0
20000113594513530,6.905377683570629,0.0,219.0,80.0,43.0
20000113595131420,8.344510805860805,0.0,104.0,9.0,11.0
20000114001113430,10.907293803418805,2.0,113.0,30.0,130.0
20000114010838130,9.68911004901961,3.0,89.0,14.0,11.0
20000114022544252,7.293249084249085,2.0,61.0,5.0,6.0
20000114045312720,6.907382352941176,1.0,82.0,2.0,41.0
20000114202340790,6.394289928698752,1.0,82.0,22.0,10.0
20000114235933860,7.9892948645557365,2.0,213.0,50.0,13.0
20000114250981708,6.801383873207402,1.0,156.0,76.0,62.0
20000114262998084,5.489115740937037,3.0,255.0,80.0,17.0
20000114292590884,9.14690909090909,9.0,124.0,5.0,73.0
20000114292630276,9.372546387947416,7.0,110.0,41.0,40.0
20000114411044190,8.068033581472292,0.0,73.0,11.0,28.0
20000114415288610,8.837069963369963,3.0,76.0,4.0,39.0
20000114420127550,5.71445585190347,8.0,334.0,117.0,103.0
20000114422159150,7.973851687792467,0.0,91.0,8.0,29.0
20000114453408590,6.884749456411,14.0,215.0,42.0,89.0
20000114455822290,6.685724698108908,1.0,161.0,38.0,63.0
20000114583675310,6.466449488304093,2.0,71.0,8.0,45.0
20000115064911136,15.08411381673882,0.0,108.0,17.0,48.0
20000115065313852,9.549176282051281,0.0,45.0,1.0,30.0
20000115082889150,9.235344696969696,1.0,103.0,17.0,27.0
20000115092534920,6.297215894465894,0.0,118.0,62.0,23.0
20000115103308796,7.595816478129712,0.0,89.0,21.0,65.0
20000115104087056,9.421363968253967,3.0,84.0,2.0,23.0
20000115105644550,13.317755698005698,3.0,80.0,0.0,1.0
20000115105929460,8.274291735995096,6.0,148.0,34.0,11.0
20000115154571668,5.139567383443111,6.0,200.0,34.0,32.0
20000115154848616,10.9312411288402,0.0,83.0,11.0,36.0
20000115161985724,10.590019480814693,2.0,118.0,46.0,22.0
20000115191934510,11.176220640229337,4.0,108.0,23.0,25.0
20000115192616230,8.271358770590446,0.0,210.0,55.0,4.0
20000115192836080,12.265225618926378,0.0,202.0,70.0,10.0
20000115243145960,9.83299770164476,0.0,136.0,70.0,6.0
20000115270029030,7.6143599715099715,0.0,186.0,75.0,54.0
20000115311787960,5.669272482776894,1.0,136.0,66.0,1.0
20000115335708828,9.285231459330145,1.0,64.0,0.0,24.0
20000115382437556,7.216827939283822,0.0,96.0,8.0,17.0
20000115421939976,7.261942552471227,2.0,277.0,30.0,85.0
20000115491832804,7.834263791763792,0.0,77.0,27.0,0.0
20000115544310990,6.101052348852349,3.0,215.0,2.0,51.0
20000115561826720,11.57915,4.0,68.0,3.0,55.0
20000115584994320,7.877629032258066,2.0,154.0,30.0,107.0
20000116102826664,10.364597399749373,0.0,83.0,39.0,0.0
20000116254475588,5.675436773752564,0.0,168.0,43.0,4.0
20000116361884010,9.35849197943763,2.0,117.0,33.0,31.0
20000116383634170,10.20302962962963,5.0,140.0,5.0,107.0
20000116450306464,7.880918492925479,5.0,208.0,120.0,27.0
20000116494842750,1.6382631806789703,0.0,254.0,61.0,0.0
20000116551239150,9.991469545454546,0.0,89.0,5.0,39.0
20000117145782136,13.46495384440121,0.0,110.0,27.0,37.0
20000117283907010,5.4593755221386795,0.0,101.0,19.0,30.0
20000117370119564,16.756473054389332,2.0,141.0,22.0,23.0
20000117573347340,7.388791155259691,1.0,113.0,65.0,0.0
20000117585598228,8.991402472527472,0.0,49.0,3.0,35.0
20000118100168490,10.994329166666667,8.0,118.0,0.0,39.0
20000118150207384,6.944754649595688,4.0,119.0,21.0,82.0
20000118250136664,7.74108593073593,0.0,96.0,12.0,16.0
20000118270039330,10.328513520579405,0.0,368.0,51.0,4.0
20000119251470068,7.236945739750445,8.0,152.0,0.0,133.0
20000120241717068,13.324228677541178,7.0,232.0,128.0,72.0
20000121474506940,9.175090906659666,5.0,175.0,43.0,12.0
20000121481073104,7.4271933720367675,1.0,144.0,14.0,26.0
20000200000550052,9.577685672514619,0.0,94.0,8.0,62.0
20000203585323796,9.604158914728684,0.0,175.0,22.0,16.0
20000207093583570,7.795886363636365,0.0,145.0,41.0,50.0
20000207214489720,9.80187321937322,0.0,98.0,13.0,30.0
20000207534312000,6.999849073537461,1.0,79.0,4.0,28.0
20000208082044692,6.001844405594405,4.0,82.0,19.0,22.0
20000208112369630,8.299383251231527,0.0,86.0,5.0,50.0
20000208200254750,11.560101676357322,1.0,118.0,53.0,12.0
20000208205086148,7.795032288495392,1.0,117.0,32.0,18.0
20000208253959610,7.20697108636977,6.0,167.0,73.0,55.0
20000208283841764,5.103652997777421,5.0,350.0,89.0,21.0
20000208284187984,9.79152853824919,2.0,125.0,19.0,56.0
20000208290931544,7.581746642246641,6.0,184.0,41.0,62.0
20000208301935788,8.096130935102632,2.0,139.0,33.0,39.0
20000208370340770,7.180274704491726,2.0,132.0,69.0,0.0
20000208432269970,7.2553855504144975,1.0,181.0,70.0,10.0
20000208495162990,4.981655533194053,4.0,175.0,57.0,4.0
20000208544954308,8.720791375291375,4.0,95.0,30.0,49.0
20000208564614172,7.0470002130325815,0.0,126.0,36.0,42.0
20000208593579090,10.139941025641026,0.0,125.0,21.0,66.0
20000209002046972,8.573463458110517,0.0,97.0,13.0,42.0
20000209014100150,11.199926443683502,0.0,158.0,17.0,3.0
20000209020419224,14.818404166666667,0.0,45.0,0.0,29.0
20000209023468148,6.7853207378664715,1.0,147.0,26.0,7.0
20000209030943716,5.496190828641084,0.0,290.0,7.0,8.0
20000209072814876,8.535136879432624,1.0,94.0,36.0,22.0
20000209101591300,8.856611904761904,0.0,71.0,1.0,52.0
20000209111345740,8.539806591374855,0.0,104.0,24.0,9.0
20000209162369770,8.68261462148962,0.0,117.0,2.0,34.0
20000209181260570,8.156783756473413,6.0,116.0,30.0,39.0
20000209195590932,8.185640924243762,0.0,137.0,2.0,86.0
20000209264348956,7.189410895003162,0.0,80.0,19.0,16.0
20000209353635636,5.835564261825131,0.0,71.0,0.0,16.0
20000209545962348,8.491047182797818,0.0,172.0,51.0,14.0
20000210112994452,10.836115649768681,0.0,110.0,1.0,1.0
20000210195840610,7.56286063671778,3.0,115.0,29.0,31.0
20000210263316640,11.340683333333335,3.0,120.0,52.0,0.0
20000210313204496,5.696487862599273,1.0,111.0,16.0,15.0
20000210433953240,8.887466666666667,7.0,193.0,48.0,87.0
20000211003912230,10.821445610439298,12.0,117.0,7.0,31.0
20000211021198324,10.100287271062271,0.0,100.0,57.0,11.0
20000211035730560,2.5211534391534394,0.0,97.0,9.0,0.0
20000211045454310,7.780185300207039,0.0,66.0,7.0,9.0
20000211072339044,11.485416666666666,0.0,56.0,11.0,0.0
20000211073363050,9.95751145867275,6.0,196.0,58.0,105.0
20000211085216708,7.516017857142856,0.0,70.0,7.0,36.0
20000211114652540,10.673615146623622,0.0,111.0,22.0,1.0
20000211152793520,9.379124561403508,0.0,88.0,54.0,23.0
20000211223107336,8.376959569297805,0.0,132.0,40.0,8.0
20000211245868800,11.087784544159543,0.0,76.0,0.0,24.0
20000211373707260,6.212733236336033,0.0,134.0,50.0,1.0
20000211494355016,6.8739397759103635,3.0,71.0,5.0,14.0
20000211502946110,6.801642916473199,5.0,123.0,13.0,42.0
20000211511122270,8.939372895622895,1.0,109.0,36.0,0.0
20000212070560590,13.296657738095238,0.0,49.0,0.0,21.0
20000212070727104,9.689651111111111,0.0,82.0,2.0,0.0
20000212093379656,6.685877003247305,10.0,217.0,43.0,84.0
20000212102895776,8.730703286458606,0.0,213.0,103.0,1.0
20000212110164756,9.695053645070612,1.0,127.0,32.0,4.0
20000212110366784,8.391694047619048,0.0,89.0,25.0,0.0
20000212113686836,7.316017861056322,9.0,238.0,70.0,106.0
20000212352094136,7.43126356976357,3.0,121.0,19.0,13.0
20000212371092984,4.85866111111111,0.0,106.0,24.0,3.0
20000212421194532,8.300574358974359,1.0,173.0,47.0,32.0
20000212445721864,8.099598731884058,2.0,81.0,11.0,7.0
20000212491653548,8.22745032051282,1.0,110.0,51.0,11.0
20000212495868870,7.436323109243697,1.0,79.0,26.0,9.0
20000212511875080,7.579729166666667,2.0,68.0,11.0,21.0
20000212591032140,9.931727106227108,2.0,50.0,0.0,21.0
20000213001001670,9.02945402792696,3.0,213.0,64.0,7.0
20000213185288130,8.038412965569005,2.0,238.0,106.0,90.0
20000213202453400,5.186948335062498,3.0,231.0,82.0,8.0
20000213205437170,5.972789123376623,4.0,155.0,37.0,36.0
20000213242541012,6.303686050061051,2.0,116.0,16.0,1.0
20000213272183544,8.372323030938,16.0,213.0,35.0,69.0
20000213275518436,10.084971428571428,0.0,58.0,9.0,44.0
20000213381082800,11.9776086002886,0.0,79.0,0.0,42.0
20000213390625710,6.614211495367379,3.0,179.0,64.0,6.0
20000213422074184,6.379519587251829,3.0,178.0,59.0,0.0
20000213422547770,4.885484299516907,4.0,124.0,25.0,41.0
20000213434762730,8.090437285729324,1.0,176.0,62.0,2.0
20000213435938120,7.1836617647058825,3.0,62.0,2.0,23.0
20000213445368670,6.449260428931876,6.0,122.0,24.0,12.0
20000213524761228,7.589960344827587,1.0,120.0,15.0,51.0
20000213552425520,8.722694949494949,2.0,107.0,21.0,11.0
20000214020118700,7.576026951727073,2.0,216.0,117.0,0.0
20000214023322290,7.457685841694538,0.0,123.0,48.0,9.0
20000214030126212,7.9094,2.0,70.0,13.0,30.0
20000214110680452,6.446354395604394,1.0,68.0,11.0,62.0
20000214135179500,6.352528515308381,0.0,170.0,14.0,2.0
20000214153750456,8.481101587301588,0.0,76.0,15.0,4.0
20000214172506464,9.733354895104894,3.0,122.0,19.0,23.0
20000214231460704,5.963503205128205,3.0,80.0,13.0,34.0
20000214283934990,8.493776091038592,10.0,262.0,0.0,32.0
20000214431857576,8.495439573966262,4.0,158.0,41.0,26.0
20000214434412028,7.5421547619047615,2.0,71.0,3.0,35.0
20000214440445690,17.218009453781512,0.0,53.0,0.0,29.0
20000214485403504,9.812323525495938,1.0,96.0,1.0,81.0
20000214502612416,11.718100207178221,3.0,138.0,21.0,16.0
20000214504851676,14.58248095238095,6.0,91.0,0.0,20.0
20000215011253120,6.431167277167278,8.0,125.0,33.0,16.0
20000215103785670,9.387479919678716,15.0,161.0,1.0,122.0
20000215214533800,7.950590613026821,1.0,99.0,15.0,41.0
20000215424373910,4.919079434298096,6.0,137.0,5.0,30.0
20000215505916096,5.157913927738927,1.0,106.0,48.0,6.0
20000215525806956,13.203162794313528,2.0,124.0,0.0,5.0
20000216084320736,6.848490189564198,3.0,199.0,63.0,21.0
20000216181198130,8.263593137254901,4.0,103.0,15.0,45.0
20000216211213010,3.8048127880184333,2.0,64.0,6.0,4.0
20000216212624280,8.115455128205127,4.0,81.0,5.0,25.0
20000216241339028,5.942499508281573,1.0,111.0,32.0,7.0
20000216325478800,11.368533882783883,0.0,59.0,7.0,14.0
20000217160163750,9.79443613445378,0.0,62.0,11.0,16.0
20000217484268570,4.195434615384615,0.0,55.0,4.0,12.0
20000218003719664,11.404486723856207,0.0,115.0,37.0,5.0
20000218175867100,5.437097566100814,13.0,184.0,26.0,74.0
20000218313170144,7.782153687209314,0.0,103.0,69.0,23.0
20000218424808556,5.710893388310144,6.0,244.0,43.0,109.0
20000218470027080,9.247445887445888,0.0,89.0,30.0,0.0
20000219124562570,13.66331328320802,6.0,143.0,12.0,55.0
20000219263484132,7.2772837735026545,1.0,132.0,64.0,0.0
20000219434176492,10.794581589095149,0.0,149.0,72.0,66.0
20000220170275830,5.4626199633699635,7.0,109.0,13.0,86.0
20000220411264410,6.467269053781997,4.0,146.0,22.0,15.0
20000221011722680,5.715191666666666,0.0,57.0,6.0,20.0
20000221113627172,15.160781829573935,2.0,93.0,1.0,13.0
20000300551691676,2.8841488911988913,0.0,107.0,26.0,0.0
20000307392947024,6.23100101725036,0.0,197.0,39.0,1.0
20000308232635624,6.284904623425356,7.0,263.0,47.0,30.0
20000308250670400,9.40640253164557,1.0,118.0,28.0,30.0
20000308293103030,6.950989748677248,0.0,157.0,97.0,2.0
20000308380474944,12.67879539758487,7.0,113.0,5.0,60.0
20000308405476996,9.434183069159385,3.0,122.0,26.0,38.0
20000308412841812,7.147640111532568,4.0,254.0,151.0,2.0
20000308445927170,12.309175457875458,4.0,147.0,3.0,42.0
20000308501419424,6.369323809523809,1.0,104.0,2.0,48.0
20000308565491704,7.512541161616163,3.0,130.0,40.0,75.0
20000309002256224,9.039674854557209,0.0,77.0,31.0,0.0
20000309005968132,10.442308110018635,0.0,85.0,68.0,0.0
20000309063693904,8.003168695652175,3.0,74.0,4.0,32.0
20000309084880584,5.651559892874198,5.0,271.0,114.0,18.0
20000309122866290,7.980389324277256,0.0,140.0,39.0,32.0
20000309171825490,7.663710299504416,1.0,77.0,1.0,31.0
20000309175185612,8.203608333333333,1.0,165.0,96.0,33.0
20000309205543470,12.382386603964079,5.0,120.0,58.0,0.0
20000309210464350,8.09178,1.0,106.0,34.0,0.0
20000309235257724,8.344029610221694,0.0,282.0,145.0,1.0
20000309251233790,11.84004524513427,0.0,99.0,19.0,1.0
20000309253026780,7.4042662037037035,0.0,110.0,10.0,33.0
20000309262340844,9.118418218623482,0.0,79.0,25.0,35.0
20000309284542130,8.00883162907268,0.0,124.0,10.0,42.0
20000309294953600,4.851138412698413,0.0,88.0,29.0,1.0
20000309300956204,4.445017552447553,5.0,138.0,18.0,10.0
20000309320799224,11.547707482993198,1.0,83.0,32.0,0.0
20000309360365624,11.262819002720704,1.0,90.0,14.0,5.0
20000309431516384,10.428711890553322,0.0,73.0,1.0,46.0
20000309483816250,14.682756307445565,0.0,135.0,28.0,15.0
20000309490251190,7.234735455605531,0.0,135.0,28.0,11.0
20000309494146360,7.42488986013986,0.0,54.0,7.0,5.0
20000309502329290,9.391173711778723,1.0,117.0,40.0,0.0
20000309504176772,9.3238049689441,1.0,115.0,27.0,68.0
20000309504686770,9.751681835907082,2.0,148.0,83.0,2.0
20000309522374630,10.751349630021142,0.0,105.0,4.0,65.0
20000309530755816,7.736562279910105,3.0,149.0,77.0,0.0
20000309535871990,9.4381878300578,0.0,91.0,28.0,36.0
20000309552422324,4.718167572463768,2.0,73.0,6.0,3.0
20000309581868520,7.558968466316292,4.0,84.0,12.0,60.0
20000310014379016,8.934581385281385,1.0,116.0,22.0,0.0
20000310014714176,10.981386509752642,0.0,90.0,0.0,9.0
20000310054209010,5.536511494252874,3.0,100.0,22.0,2.0
20000310062519284,5.888742798085188,4.0,277.0,120.0,92.0
20000310122610220,6.147832196969697,2.0,99.0,26.0,35.0
20000310174186880,7.9311958333333346,1.0,137.0,44.0,43.0
20000310194911390,4.839857142857142,1.0,55.0,21.0,0.0
20000310235093252,7.571033333333333,0.0,85.0,13.0,29.0
20000310241944836,8.986207661290322,1.0,88.0,34.0,35.0
20000310244408532,6.816589768339768,19.0,228.0,41.0,339.0
20000310250907630,9.060640420067744,0.0,177.0,80.0,0.0
20000310262356004,5.7468498701298705,6.0,115.0,26.0,50.0
20000310310104056,8.646083333333333,0.0,44.0,0.0,23.0
20000310340871636,4.517132071399405,7.0,223.0,95.0,5.0
20000310342472530,9.144044969142222,2.0,90.0,26.0,8.0
20000310352088724,6.270008056976296,0.0,101.0,24.0,1.0
20000310361612244,5.347455673234811,0.0,294.0,155.0,9.0
20000310362833784,6.552608649949342,1.0,177.0,50.0,9.0
20000310390420800,5.981257773707775,0.0,178.0,27.0,10.0
20000310414654800,15.590149154589371,0.0,72.0,14.0,18.0
20000310445093040,5.686093388348822,1.0,129.0,38.0,4.0
20000310453015680,6.473485497835498,1.0,87.0,6.0,29.0
20000310485154504,8.620464555052791,0.0,111.0,24.0,27.0
20000310512497844,7.936928571428571,1.0,76.0,0.0,15.0
20000310524357816,11.653176050420168,1.0,79.0,8.0,24.0
20000310551153580,7.638597815171481,3.0,136.0,35.0,25.0
20000310565638812,8.001828667953667,0.0,97.0,18.0,39.0
20000310575566330,8.508866386554622,0.0,189.0,51.0,130.0
20000311000711090,9.704774227946073,4.0,249.0,150.0,8.0
20000311033072010,9.483356684981686,0.0,51.0,0.0,10.0
20000311063106852,7.566668207520987,0.0,159.0,59.0,29.0
20000311104427812,5.593909188034187,6.0,172.0,16.0,83.0
20000311112613880,7.830475627086994,9.0,140.0,9.0,41.0
20000311115959668,6.590039523809524,1.0,65.0,1.0,39.0
20000311144331212,6.954884188034189,3.0,82.0,14.0,33.0
20000311144671628,7.625785137085137,3.0,117.0,10.0,40.0
20000311192739084,7.129383333333333,1.0,77.0,11.0,32.0
20000311213217660,8.847190476190477,0.0,44.0,3.0,9.0
20000311235394130,7.950674326923076,4.0,173.0,29.0,35.0
20000311260930860,9.221354761904761,0.0,48.0,3.0,37.0
20000311421504476,7.182802819651645,2.0,144.0,38.0,27.0
20000311463214584,9.787791601255886,4.0,97.0,38.0,15.0
20000311484716800,7.119617134717135,4.0,75.0,21.0,19.0
20000311491859280,13.702016666666667,0.0,50.0,0.0,23.0
20000311543824340,11.889736641814226,5.0,130.0,0.0,135.0
20000311595704380,9.039269467787117,0.0,86.0,30.0,29.0
20000312031518220,7.595135436507936,7.0,131.0,50.0,32.0
20000312062898550,11.522419047619048,3.0,84.0,6.0,50.0
20000312071534456,14.295677011494254,0.0,85.0,7.0,43.0
20000312113798060,13.09882202111614,0.0,74.0,54.0,29.0
20000312122487228,8.555559349410261,0.0,155.0,34.0,38.0
20000312131191480,9.433853117470766,4.0,108.0,37.0,0.0
20000312140750812,5.56755112781955,0.0,128.0,141.0,5.0
20000312150562036,7.047702488687785,13.0,383.0,175.0,104.0
20000312153914456,6.257811904761905,0.0,50.0,3.0,6.0
20000312155364490,6.09456638520793,0.0,124.0,19.0,15.0
20000312155644390,9.272013888888889,0.0,57.0,18.0,25.0
20000312242080060,9.319332224685885,5.0,106.0,3.0,93.0
20000312255255788,6.70369545731336,0.0,103.0,8.0,54.0
20000312263487870,9.919309002932552,0.0,109.0,67.0,9.0
20000312355412450,11.505820100732603,1.0,72.0,0.0,27.0
20000312364783230,8.60377796296853,4.0,452.0,237.0,45.0
