# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['lvl0_durationInSecs > 0', 'lvl1_durationInSecs > 0', 'lvl2_durationInSecs > 0', 'lvl3_durationInSecs > 0', 'lvl4_durationInSecs > 0', 'QA1_questionCorrect==QA1_questionCorrect', '((lvl0_finalScore != lvl0_finalScore) | (lvl0_completesCount != lvl0_completesCount) | ~((lvl0_finalScore == 0) & (lvl0_completesCount > 0)))', '((lvl1_finalScore != lvl1_finalScore) | (lvl1_completesCount != lvl1_completesCount) | ~((lvl1_finalScore == 0) & (lvl1_completesCount > 0)))', '((lvl2_finalScore != lvl2_finalScore) | (lvl2_completesCount != lvl2_completesCount) | ~((lvl2_finalScore == 0) & (lvl2_completesCount > 0)))', '((lvl3_finalScore != lvl3_finalScore) | (lvl3_completesCount != lvl3_completesCount) | ~((lvl3_finalScore == 0) & (lvl3_completesCount > 0)))', '((lvl4_finalScore != lvl4_finalScore) | (lvl4_completesCount != lvl4_completesCount) | ~((lvl4_finalScore == 0) & (lvl4_completesCount > 0)))'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (9513, 114)
# Query: lvl0_durationInSecs > 0, output_shape: (7039, 114)
# Query: lvl1_durationInSecs > 0, output_shape: (4616, 114)
# Query: lvl2_durationInSecs > 0, output_shape: (3563, 114)
# Query: lvl3_durationInSecs > 0, output_shape: (2681, 114)
# Query: lvl4_durationInSecs > 0, output_shape: (1682, 114)
# Query: QA1_questionCorrect==QA1_questionCorrect, output_shape: (1637, 114)
# Query: ((lvl0_finalScore != lvl0_finalScore) | (lvl0_completesCount != lvl0_completesCount) | ~((lvl0_finalScore == 0) & (lvl0_completesCount > 0))), output_shape: (1634, 114)
# Query: ((lvl1_finalScore != lvl1_finalScore) | (lvl1_completesCount != lvl1_completesCount) | ~((lvl1_finalScore == 0) & (lvl1_completesCount > 0))), output_shape: (1633, 114)
# Query: ((lvl2_finalScore != lvl2_finalScore) | (lvl2_completesCount != lvl2_completesCount) | ~((lvl2_finalScore == 0) & (lvl2_completesCount > 0))), output_shape: (1626, 114)
# Query: ((lvl3_finalScore != lvl3_finalScore) | (lvl3_completesCount != lvl3_completesCount) | ~((lvl3_finalScore == 0) & (lvl3_completesCount > 0))), output_shape: (1623, 114)
# Query: ((lvl4_finalScore != lvl4_finalScore) | (lvl4_completesCount != lvl4_completesCount) | ~((lvl4_finalScore == 0) & (lvl4_completesCount > 0))), output_shape: (1576, 114)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['finalScore']
# *arg* lvlrange = range(0, 5)
# *arg* finalfeats = ['QA0_questionCorrect', 'QA1_questionCorrect', 'sum_lvl_0_to_4_finalScore']

sessionID,QA0_questionCorrect,QA1_questionCorrect,sum_lvl_0_to_4_finalScore
20000308412841812,0.0,1.0,158.0
20000308445927170,0.0,0.0,170.0
20000308501419424,1.0,1.0,220.0
20000308565491704,1.0,1.0,252.0
20000309002256224,0.0,1.0,227.0
20000309005968132,0.0,1.0,137.0
20000309063693904,0.0,0.0,196.0
20000309084880584,0.0,1.0,201.0
20000309122866290,1.0,1.0,199.0
20000309171825490,0.0,1.0,252.0
20000309175185612,0.0,1.0,273.0
20000309205543470,1.0,1.0,213.0
20000309210464350,0.0,1.0,199.0
20000309235257724,1.0,0.0,164.0
20000309251233790,0.0,1.0,207.0
20000309253026780,1.0,1.0,247.0
20000309262340844,1.0,1.0,236.0
20000309284542130,0.0,1.0,217.0
20000309294953600,0.0,0.0,204.0
20000309300956204,0.0,1.0,212.0
20000309320799224,0.0,0.0,172.0
20000309360365624,0.0,0.0,171.0
20000309431516384,1.0,1.0,188.0
20000309483816250,0.0,1.0,197.0
20000309490251190,0.0,1.0,258.0
20000309494146360,1.0,1.0,252.0
20000309502329290,0.0,1.0,196.0
20000309504176772,1.0,1.0,188.0
20000309504686770,1.0,1.0,164.0
20000309530755816,0.0,0.0,175.0
20000309535871990,1.0,1.0,182.0
20000309552422324,0.0,1.0,235.0
20000309581868520,1.0,1.0,284.0
20000310014379016,1.0,1.0,236.0
20000310014714176,0.0,1.0,179.0
20000310054209010,0.0,0.0,212.0
20000310062519284,1.0,1.0,190.0
20000310122610220,0.0,1.0,252.0
20000310174186880,0.0,0.0,188.0
20000310194911390,0.0,0.0,205.0
20000310235093252,1.0,1.0,204.0
20000310241944836,1.0,1.0,151.0
20000310244408532,0.0,0.0,240.0
20000310250907630,1.0,1.0,241.0
20000310262356004,1.0,0.0,197.0
20000310310104056,0.0,1.0,188.0
20000310340871636,1.0,1.0,132.0
20000310342472530,1.0,1.0,193.0
20000310352088724,1.0,1.0,252.0
20000310361612244,0.0,0.0,181.0
20000310362833784,1.0,1.0,197.0
20000310390420800,0.0,1.0,236.0
20000310414654800,1.0,1.0,207.0
20000310445093040,0.0,1.0,204.0
20000310453015680,1.0,1.0,215.0
20000310485154504,0.0,0.0,284.0
20000310524357816,1.0,1.0,189.0
20000310551153580,1.0,0.0,204.0
20000310565638812,1.0,1.0,209.0
20000310575566330,0.0,1.0,212.0
20000311000711090,0.0,0.0,237.0
20000311033072010,1.0,1.0,284.0
20000311063106852,0.0,1.0,177.0
20000311104427812,0.0,1.0,236.0
20000311112613880,1.0,1.0,252.0
20000311115959668,1.0,1.0,194.0
20000311144331212,1.0,1.0,284.0
20000311144671628,0.0,1.0,204.0
20000311192739084,1.0,0.0,258.0
20000311235394130,1.0,1.0,186.0
20000311260930860,1.0,1.0,170.0
20000311421504476,0.0,0.0,241.0
20000311463214584,1.0,1.0,252.0
20000311484716800,0.0,0.0,132.0
20000311491859280,0.0,1.0,196.0
20000311543824340,0.0,1.0,123.0
20000311595704380,0.0,0.0,264.0
20000312031518220,0.0,1.0,284.0
20000312062898550,0.0,1.0,236.0
20000312113798060,1.0,1.0,157.0
20000312122487228,1.0,1.0,252.0
20000312131191480,0.0,1.0,123.0
20000312150562036,1.0,1.0,244.0
20000312153914456,1.0,1.0,252.0
20000312155364490,1.0,1.0,178.0
20000312155644390,1.0,0.0,244.0
20000312242080060,0.0,0.0,127.0
20000312255255788,0.0,1.0,236.0
20000312263487870,0.0,1.0,153.0
20000312355412450,0.0,1.0,201.0
20000312364783230,1.0,1.0,224.0
20000312484889680,1.0,1.0,284.0
20000312555360160,0.0,1.0,284.0
20000312565961436,0.0,1.0,284.0
20000313025952684,1.0,1.0,284.0
20000313035842484,0.0,1.0,199.0
20000313064388056,1.0,1.0,233.0
20000313070206000,0.0,1.0,284.0
20000313135555092,1.0,1.0,188.0
20000313211954076,1.0,1.0,197.0
20000313221380270,0.0,0.0,233.0
20000313282003296,1.0,1.0,148.0
20000313304955036,1.0,1.0,144.0
20000313331680828,1.0,1.0,204.0
20000313364666450,0.0,1.0,132.0
20000313385464790,0.0,1.0,233.0
20000313405939572,1.0,1.0,209.0
20000313444516996,0.0,1.0,252.0
20000313473944760,0.0,0.0,156.0
20000313512223140,1.0,1.0,284.0
20000313512904860,0.0,1.0,252.0
20000313525041532,1.0,1.0,227.0
20000313542668500,1.0,1.0,156.0
20000313542940740,0.0,0.0,186.0
20000313563553650,0.0,1.0,210.0
20000313581665092,1.0,1.0,132.0
20000313591924304,0.0,1.0,199.0
20000314010570390,1.0,1.0,170.0
20000314031666170,1.0,1.0,208.0
20000314095159176,1.0,1.0,236.0
20000314111390330,0.0,1.0,196.0
20000314134698340,1.0,1.0,180.0
20000314135365360,1.0,1.0,243.0
20000314161109900,0.0,1.0,240.0
20000314261396010,0.0,0.0,148.0
20000314274540010,1.0,0.0,284.0
20000314340591384,1.0,1.0,216.0
20000314341564200,1.0,1.0,284.0
20000314365289710,0.0,0.0,180.0
20000314383460030,0.0,1.0,284.0
20000314411223250,0.0,0.0,152.0
20000314413650028,1.0,1.0,245.0
20000314414390596,1.0,1.0,284.0
20000314454602324,0.0,1.0,230.0
20000314484518684,1.0,1.0,252.0
20000314563254932,0.0,1.0,160.0
20000315001276236,1.0,1.0,204.0
20000315021498184,1.0,1.0,245.0
20000315032885084,1.0,1.0,196.0
20000315115788584,1.0,0.0,197.0
20000315144730960,0.0,1.0,189.0
20000315162091800,0.0,0.0,208.0
20000315202887964,1.0,1.0,184.0
20000315211044136,1.0,1.0,225.0
20000315345580804,0.0,1.0,284.0
20000315451531130,0.0,0.0,166.0
20000316094269104,0.0,1.0,156.0
20000316250407884,1.0,1.0,284.0
20000316332789212,1.0,1.0,180.0
20000316373855064,0.0,0.0,208.0
20000316440832890,1.0,0.0,231.0
20000316540352676,0.0,0.0,185.0
20000317063512164,1.0,1.0,204.0
20000317072350790,1.0,1.0,248.0
20000317074773870,1.0,1.0,197.0
20000317114513092,0.0,1.0,284.0
20000317121778996,1.0,1.0,236.0
20000317164004612,1.0,0.0,205.0
20000317474793716,1.0,1.0,204.0
20000317550189424,1.0,1.0,210.0
20000318040301084,1.0,1.0,204.0
20000318063377150,1.0,0.0,140.0
20000318084727584,0.0,0.0,253.0
20000318295540064,1.0,1.0,190.0
20000318372263948,1.0,1.0,179.0
20000318445822080,1.0,0.0,220.0
20000318522242616,1.0,1.0,242.0
20000318530217664,0.0,0.0,156.0
20000319033550416,0.0,0.0,154.0
20000319073112960,1.0,1.0,174.0
20000319361962584,0.0,0.0,194.0
20000320353091372,1.0,1.0,225.0
20000320562703940,0.0,1.0,206.0
20000321342764476,0.0,0.0,252.0
20000321393807650,0.0,0.0,244.0
20000406240542424,1.0,1.0,284.0
20000408014715172,1.0,0.0,252.0
20000408045094344,1.0,1.0,238.0
20000408063347932,1.0,1.0,284.0
20000408093116924,0.0,1.0,284.0
20000408101158140,1.0,1.0,180.0
20000408120412910,0.0,1.0,213.0
20000408141947320,0.0,0.0,240.0
20000408162008930,0.0,1.0,148.0
20000408171756216,1.0,1.0,249.0
20000408175103230,1.0,1.0,176.0
20000408362954180,0.0,1.0,225.0
20000408544796970,1.0,1.0,284.0
20000408591551452,1.0,1.0,252.0
20000409002071428,1.0,1.0,238.0
20000409021117204,1.0,1.0,204.0
20000409025900650,1.0,0.0,154.0
20000409043184660,1.0,1.0,168.0
20000409080174544,0.0,1.0,183.0
20000409132667920,1.0,1.0,209.0
20000409134182736,1.0,1.0,236.0
20000409134696424,1.0,1.0,201.0
20000409165830770,1.0,1.0,273.0
20000409172820588,1.0,1.0,284.0
20000409195746240,0.0,0.0,204.0
20000409201519400,1.0,0.0,108.0
20000409202413628,1.0,1.0,214.0
20000409213464696,1.0,1.0,284.0
20000409232580040,0.0,0.0,180.0
20000409240134916,1.0,1.0,164.0
20000409245614610,0.0,1.0,157.0
20000409275971940,0.0,1.0,201.0
20000409280049744,1.0,1.0,199.0
20000409284829030,0.0,0.0,132.0
20000409291915984,1.0,1.0,252.0
20000409295116424,0.0,1.0,159.0
20000409324803650,1.0,1.0,284.0
20000409375321988,0.0,0.0,224.0
20000409522060790,1.0,1.0,238.0
20000409541540796,0.0,1.0,201.0
20000409551802660,0.0,1.0,156.0
20000409561716732,0.0,1.0,156.0
20000410032733800,1.0,1.0,190.0
20000410091408564,0.0,1.0,176.0
20000410125666972,0.0,1.0,216.0
20000410134122748,0.0,0.0,190.0
20000410141594676,1.0,0.0,244.0
20000410150860972,0.0,0.0,153.0
20000410251994770,0.0,0.0,166.0
20000410263624916,1.0,1.0,284.0
20000410293483230,1.0,1.0,216.0
20000410342908924,1.0,1.0,204.0
20000410351150110,1.0,1.0,252.0
20000410361979732,1.0,1.0,284.0
20000410363483332,0.0,1.0,204.0
20000410374697970,1.0,1.0,252.0
20000410423036240,1.0,1.0,250.0
20000410443175776,0.0,1.0,184.0
20000410522083796,0.0,1.0,234.0
20000410522118810,1.0,1.0,204.0
20000410540299000,0.0,0.0,170.0
20000410552611924,1.0,1.0,252.0
20000410554368604,0.0,1.0,132.0
20000411001937190,1.0,1.0,208.0
20000411223281732,0.0,0.0,217.0
20000411234903030,1.0,1.0,180.0
20000411301860070,0.0,0.0,192.0
20000411403858456,1.0,1.0,284.0
20000411411554010,1.0,1.0,219.0
20000411412922444,0.0,0.0,204.0
20000411501084824,1.0,1.0,188.0
20000411534384720,1.0,1.0,245.0
20000412022521904,1.0,1.0,188.0
20000412130952410,0.0,0.0,204.0
20000412132548990,1.0,1.0,222.0
20000412135037910,0.0,0.0,236.0
20000412141621270,0.0,1.0,184.0
20000412311260708,1.0,1.0,204.0
20000412350046020,1.0,1.0,229.0
20000412352227244,0.0,1.0,215.0
20000412362400696,0.0,0.0,234.0
20000412410142470,1.0,1.0,210.0
20000412494023700,0.0,0.0,197.0
20000412494770640,1.0,1.0,189.0
20000412522128550,0.0,1.0,217.0
20000412524816476,1.0,1.0,204.0
20000412562047660,1.0,1.0,193.0
20000412583733770,0.0,1.0,180.0
20000412584766104,1.0,1.0,249.0
20000413033054620,0.0,1.0,129.0
20000413034258336,0.0,0.0,185.0
20000413053235436,0.0,1.0,219.0
20000413110524604,1.0,1.0,203.0
20000413110727856,1.0,1.0,209.0
20000413130623172,1.0,1.0,284.0
20000413202277296,0.0,1.0,196.0
20000413302896604,0.0,1.0,209.0
20000413390394116,1.0,1.0,284.0
20000413391933732,1.0,0.0,229.0
20000413415139028,1.0,1.0,204.0
20000413461659696,1.0,1.0,180.0
20000413471291464,1.0,1.0,228.0
20000413472302584,1.0,0.0,196.0
20000413483120044,1.0,1.0,216.0
20000413484918130,0.0,1.0,204.0
20000413484943770,1.0,1.0,204.0
20000413494901940,1.0,1.0,236.0
20000413504666580,1.0,0.0,160.0
20000413515671720,1.0,1.0,252.0
20000413524387316,1.0,1.0,188.0
20000413554020920,0.0,0.0,284.0
20000413562460384,1.0,1.0,284.0
20000413571800620,1.0,1.0,197.0
20000413575170696,0.0,0.0,252.0
20000413594752652,0.0,1.0,132.0
20000414003256680,1.0,1.0,191.0
20000414083543228,1.0,0.0,172.0
20000414115676956,0.0,0.0,136.0
20000414124593050,0.0,1.0,186.0
20000414143851800,0.0,1.0,212.0
20000414164783824,1.0,1.0,284.0
20000414171634760,1.0,1.0,189.0
20000414182004820,1.0,1.0,161.0
20000414194688716,1.0,0.0,165.0
20000414213261356,0.0,0.0,204.0
20000414240001476,0.0,1.0,156.0
20000414240870176,1.0,1.0,213.0
20000414242542260,0.0,0.0,175.0
20000414322732500,1.0,1.0,241.0
20000414364979268,0.0,0.0,132.0
20000414365163010,0.0,0.0,194.0
20000414373854030,1.0,1.0,156.0
20000414431029710,1.0,1.0,193.0
20000414452374932,0.0,1.0,208.0
20000414510420260,1.0,0.0,252.0
20000414552212176,1.0,1.0,221.0
20000414570804576,0.0,0.0,210.0
20000414593328070,0.0,0.0,219.0
20000415005058940,1.0,1.0,179.0
20000415005154868,1.0,0.0,253.0
20000415074420216,1.0,1.0,150.0
20000415075350180,1.0,1.0,180.0
20000415131421370,0.0,1.0,170.0
20000415150491810,1.0,1.0,240.0
20000415193569236,1.0,1.0,237.0
20000415472330544,1.0,1.0,133.0
20000415503839056,1.0,0.0,164.0
20000415511169052,1.0,1.0,180.0
20000415530681584,0.0,0.0,192.0
20000415542397668,1.0,1.0,216.0
20000416023478056,1.0,0.0,153.0
20000416043885116,0.0,0.0,178.0
20000416113623950,1.0,1.0,248.0
20000416161567810,0.0,1.0,224.0
20000416333280160,0.0,1.0,148.0
20000416375265976,0.0,0.0,246.0
20000416585391244,1.0,0.0,226.0
20000417080531028,1.0,1.0,188.0
20000417203565530,1.0,1.0,174.0
20000417221322304,1.0,1.0,181.0
20000417284848020,0.0,1.0,180.0
20000417323743532,0.0,1.0,204.0
20000417404026230,1.0,0.0,245.0
20000417522039910,1.0,1.0,252.0
20000418065048412,1.0,1.0,210.0
20000418070964404,0.0,1.0,152.0
20000418185092308,1.0,1.0,284.0
20000418222920320,1.0,1.0,180.0
20000418390172360,0.0,0.0,132.0
20000419114109480,1.0,1.0,197.0
20000419443270424,1.0,1.0,247.0
20000419461751296,0.0,0.0,221.0
20000420122439736,1.0,1.0,206.0
20000420335873430,1.0,1.0,180.0
20000420355495524,0.0,0.0,135.0
20000420455611516,1.0,1.0,237.0
20000420584557356,0.0,0.0,232.0
20000421034280584,0.0,0.0,244.0
20000421254533670,1.0,1.0,284.0
20000421452276424,0.0,1.0,284.0
20000421464350690,1.0,1.0,274.0
20000421581400820,1.0,1.0,151.0
20000505564031060,0.0,1.0,186.0
20000507503334424,1.0,1.0,180.0
20000507551667264,1.0,1.0,252.0
20000507565549104,0.0,0.0,284.0
20000508060762932,0.0,1.0,186.0
20000508155526220,0.0,1.0,170.0
20000508231795820,1.0,1.0,284.0
20000508314509070,0.0,0.0,216.0
20000508342319536,0.0,0.0,252.0
20000508412290630,1.0,1.0,284.0
20000508464017950,1.0,1.0,200.0
20000508504034508,1.0,1.0,166.0
20000508504503330,1.0,1.0,96.0
20000508531235916,1.0,1.0,188.0
20000508553958130,1.0,0.0,188.0
20000508554742944,0.0,1.0,210.0
20000508581702668,1.0,1.0,204.0
20000508582126264,0.0,0.0,140.0
20000508592943692,1.0,1.0,176.0
20000508593163880,1.0,1.0,252.0
20000509004070876,1.0,1.0,284.0
20000509011747796,0.0,0.0,115.0
20000509012087156,0.0,0.0,209.0
20000509021720780,1.0,1.0,238.0
20000509024153024,1.0,1.0,183.0
20000509103561292,0.0,0.0,237.0
20000509135112360,1.0,1.0,284.0
20000509151711764,0.0,1.0,153.0
20000509155648056,0.0,1.0,189.0
20000509161035470,1.0,1.0,151.0
20000509163734816,1.0,1.0,162.0
20000509170689116,1.0,1.0,185.0
20000509174687884,1.0,1.0,224.0
20000509175627440,0.0,1.0,232.0
20000509185118868,1.0,1.0,240.0
20000509191242920,1.0,1.0,229.0
20000509201663150,1.0,1.0,180.0
20000509203884316,1.0,0.0,197.0
20000509213845364,1.0,1.0,210.0
20000509213863950,1.0,1.0,182.0
20000509241702964,0.0,0.0,226.0
20000509244108696,1.0,1.0,236.0
20000509265326390,0.0,1.0,194.0
20000509313400830,1.0,1.0,225.0
20000509430980284,0.0,1.0,180.0
20000509475362276,1.0,1.0,196.0
20000509493660060,1.0,0.0,196.0
20000509513679940,1.0,1.0,180.0
20000509533969490,1.0,1.0,180.0
20000509534432376,1.0,0.0,168.0
20000509550827544,0.0,0.0,156.0
20000509555802376,1.0,1.0,214.0
20000510011303460,1.0,1.0,176.0
20000510012207396,1.0,1.0,170.0
20000510014004116,1.0,0.0,184.0
20000510022310504,1.0,1.0,114.0
20000510024731216,0.0,1.0,229.0
20000510032385300,1.0,1.0,201.0
20000510033469710,1.0,1.0,186.0
20000510080882950,0.0,1.0,188.0
20000510091481540,0.0,1.0,284.0
20000510095681640,0.0,1.0,200.0
20000510111504044,0.0,0.0,144.0
20000510113797300,0.0,0.0,236.0
20000510121616516,1.0,1.0,252.0
20000510130888084,1.0,1.0,207.0
20000510172528450,0.0,0.0,212.0
20000510244287468,1.0,1.0,244.0
20000510245296550,0.0,0.0,166.0
20000510245825796,1.0,1.0,236.0
20000510261040704,0.0,0.0,170.0
20000510270494400,1.0,1.0,241.0
20000510273043830,0.0,1.0,241.0
20000510290380772,1.0,1.0,133.0
20000510313912988,1.0,1.0,222.0
20000510334264764,1.0,1.0,172.0
20000510341772030,1.0,1.0,226.0
20000510415291320,1.0,1.0,112.0
20000510505009296,1.0,0.0,284.0
20000510571454470,0.0,1.0,188.0
20000511003904492,1.0,1.0,260.0
20000511051953704,1.0,1.0,156.0
20000511065401828,1.0,1.0,189.0
20000511082433510,1.0,0.0,252.0
20000511093117616,1.0,1.0,154.0
20000511112797480,1.0,1.0,213.0
20000511114125944,1.0,1.0,184.0
20000511122877544,0.0,0.0,146.0
20000511142008610,1.0,1.0,152.0
20000511161889310,1.0,0.0,177.0
20000511202663572,1.0,1.0,178.0
20000511211311110,0.0,1.0,140.0
20000511220658650,0.0,1.0,161.0
20000511262561144,1.0,1.0,234.0
20000511351192024,1.0,1.0,150.0
20000511353529284,0.0,1.0,193.0
20000511361199252,1.0,0.0,96.0
20000511370737330,1.0,1.0,212.0
20000511370823576,1.0,1.0,189.0
20000511373024456,0.0,0.0,184.0
20000511381076670,1.0,0.0,133.0
20000511400903650,1.0,1.0,243.0
20000511450056164,1.0,0.0,252.0
20000511451014490,1.0,1.0,284.0
20000511474008530,1.0,1.0,197.0
20000511475947410,1.0,1.0,143.0
20000511500238004,1.0,1.0,197.0
20000511511830650,1.0,1.0,200.0
20000511582794650,0.0,0.0,201.0
20000511593557344,1.0,1.0,187.0
20000511595333372,1.0,1.0,252.0
20000512015247360,1.0,1.0,284.0
20000512034536924,0.0,1.0,174.0
20000512034889796,1.0,1.0,171.0
20000512074445610,0.0,0.0,207.0
20000512081773776,1.0,1.0,284.0
20000512220112800,1.0,1.0,236.0
20000512241365708,0.0,1.0,284.0
20000512272296544,0.0,0.0,196.0
20000512323237376,1.0,1.0,178.0
20000512430205936,1.0,1.0,252.0
20000512430688692,0.0,1.0,179.0
20000512432636736,1.0,1.0,187.0
20000512471848748,0.0,0.0,189.0
20000512492209732,1.0,0.0,204.0
20000512494536890,1.0,1.0,252.0
20000512523638308,1.0,0.0,151.0
20000512544056544,1.0,1.0,258.0
20000512544620696,0.0,0.0,200.0
20000512563630244,1.0,1.0,228.0
20000512570126908,1.0,1.0,284.0
20000512574293216,1.0,1.0,156.0
20000513000665410,0.0,0.0,164.0
20000513050751656,0.0,0.0,170.0
20000513051005350,1.0,1.0,210.0
20000513054799116,0.0,0.0,233.0
20000513064275120,0.0,0.0,173.0
20000513081336330,1.0,0.0,225.0
20000513130284664,0.0,0.0,190.0
20000513141711864,1.0,1.0,164.0
20000513191283890,1.0,1.0,198.0
20000513233555268,0.0,1.0,170.0
20000513271123692,0.0,1.0,253.0
20000513274779650,0.0,0.0,207.0
20000513304106548,0.0,0.0,168.0
20000513311120084,1.0,0.0,284.0
20000513344374730,1.0,1.0,267.0
20000513361194212,0.0,0.0,180.0
20000513445152704,1.0,1.0,142.0
20000513464777824,0.0,0.0,212.0
20000513471658892,1.0,0.0,160.0
20000513473577892,0.0,0.0,159.0
20000513502379010,0.0,1.0,284.0
20000513531635110,0.0,0.0,179.0
20000513542753890,1.0,1.0,209.0
20000514003718250,1.0,1.0,204.0
20000514015843610,1.0,0.0,236.0
20000514030214964,1.0,1.0,204.0
20000514060018856,1.0,1.0,240.0
20000514065063240,1.0,0.0,181.0
20000514081835220,0.0,1.0,171.0
20000514091080656,0.0,1.0,156.0
20000514100563244,1.0,1.0,145.0
20000514114425470,0.0,0.0,198.0
20000514114855640,1.0,1.0,249.0
20000514115680264,1.0,1.0,257.0
20000514123846070,1.0,1.0,236.0
20000514173224820,1.0,1.0,210.0
20000514191277030,0.0,0.0,182.0
20000514193439816,0.0,1.0,204.0
20000514194009720,1.0,1.0,221.0
20000514204015504,0.0,0.0,204.0
20000514234661550,1.0,1.0,222.0
20000514244665696,1.0,1.0,216.0
20000514252481730,1.0,1.0,201.0
20000514291943256,1.0,0.0,284.0
20000514322433860,1.0,1.0,230.0
20000514330701290,0.0,1.0,242.0
20000514415687130,0.0,1.0,252.0
20000514452102590,0.0,0.0,132.0
20000514595323044,0.0,1.0,252.0
20000515111265400,0.0,0.0,252.0
20000515181280330,0.0,1.0,242.0
20000515264721412,1.0,1.0,260.0
20000515500229440,1.0,1.0,210.0
20000516504878020,1.0,1.0,201.0
20000517013086052,1.0,1.0,149.0
20000517020081730,1.0,1.0,179.0
20000517021255984,1.0,1.0,180.0
20000519122558630,0.0,0.0,151.0
20000519211665804,0.0,1.0,204.0
20000519294381984,1.0,1.0,256.0
20000519521625150,1.0,1.0,196.0
20000520350110536,0.0,0.0,157.0
20000522374714370,1.0,0.0,252.0
20000607273818172,1.0,1.0,162.0
20000609010210336,0.0,1.0,171.0
20000609572598972,1.0,1.0,204.0
20000610420737240,1.0,1.0,260.0
20000611190489716,1.0,1.0,252.0
20000611325274204,1.0,1.0,284.0
20000612334722252,1.0,1.0,227.0
20000612492582250,1.0,1.0,204.0
20000612545227704,1.0,1.0,250.0
20000613140693130,1.0,1.0,181.0
20000613143673140,1.0,1.0,232.0
20000613571235144,1.0,1.0,132.0
20000614072025040,0.0,1.0,252.0
20000614225005136,0.0,0.0,252.0
20000614321287356,1.0,1.0,205.0
20000614542390304,0.0,0.0,245.0
20000615330321536,1.0,0.0,197.0
20000616325307684,1.0,1.0,284.0
20000617493692464,0.0,0.0,167.0
20000617535446056,0.0,1.0,196.0
20000618590206990,1.0,0.0,284.0
20000618590820516,0.0,0.0,252.0
20000619254244790,1.0,1.0,284.0
20000621223338200,0.0,0.0,209.0
20000621550773050,1.0,1.0,252.0
20010611093576456,1.0,1.0,132.0
